,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
22969,handel,9.33e-07,2.97,PROPN,"['HH', 'AE1', 'N', 'D', 'AH0', 'L']"
22970,harmonica,9.33e-07,2.97,PROPN,"['HH', 'AA0', 'R', 'M', 'AA1', 'N', 'IH0', 'K', 'AH0']"
22971,hasbro,9.33e-07,2.97,PROPN,"['HH', 'AE1', 'Z', 'B', 'R', 'OW0']"
22972,headlight,9.33e-07,2.97,NOUN,"['HH', 'EH1', 'D', 'L', 'AY2', 'T']"
22973,headsets,9.33e-07,2.97,NOUN,"['HH', 'EH1', 'D', 'S', 'EH2', 'T', 'S']"
22974,hera,9.33e-07,2.97,PROPN,"['HH', 'IH1', 'R', 'AH0']"
22975,hobson,9.33e-07,2.97,PROPN,"['HH', 'AA1', 'B', 'S', 'AH0', 'N']"
22976,housemate,9.33e-07,2.97,NOUN,"['HH', 'AW1', 'S', 'M', 'EY2', 'T']"
22977,hsu,9.33e-07,2.97,PROPN,"['SH', 'UW1']"
22978,huston,9.33e-07,2.97,PROPN,"['HH', 'AH1', 'S', 'T', 'AH0', 'N']"
22979,icarus,9.33e-07,2.97,PROPN,"['IH1', 'K', 'ER2', 'AH0', 'S']"
22980,idiom,9.33e-07,2.97,NOUN,"['IH1', 'D', 'IY0', 'AH0', 'M']"
22981,impersonating,9.33e-07,2.97,VERB,"['IH0', 'M', 'P', 'ER1', 'S', 'AH0', 'N', 'EY2', 'T', 'IH0', 'NG']"
22982,impossibly,9.33e-07,2.97,ADV,"['IH0', 'M', 'P', 'AA1', 'S', 'AH0', 'B', 'L', 'IY0']"
22983,impressively,9.33e-07,2.97,ADV,"['IH0', 'M', 'P', 'R', 'EH1', 'S', 'IH0', 'V', 'L', 'IY0']"
22984,indulged,9.33e-07,2.97,VERB,"['IH0', 'N', 'D', 'AH1', 'L', 'JH', 'D']"
22985,infuriated,9.33e-07,2.97,VERB,"['IH0', 'N', 'F', 'Y', 'UH1', 'R', 'IY0', 'EY2', 'T', 'AH0', 'D']"
22986,inquirer,9.33e-07,2.97,PROPN,"['IH0', 'N', 'K', 'W', 'AY1', 'R', 'ER0']"
22987,instilled,9.33e-07,2.97,VERB,"['IH0', 'N', 'S', 'T', 'IH1', 'L', 'D']"
22988,intently,9.33e-07,2.97,ADV,"['IH0', 'N', 'T', 'EH1', 'N', 'T', 'L', 'IY0']"
22989,intents,9.33e-07,2.97,NOUN,"['IH0', 'N', 'T', 'EH1', 'N', 'T', 'S']"
22990,intoxicating,9.33e-07,2.97,VERB,"['IH0', 'N', 'T', 'AA1', 'K', 'S', 'IH0', 'K', 'EY2', 'T', 'IH0', 'NG']"
22991,iota,9.33e-07,2.97,NOUN,"['AY0', 'OW1', 'T', 'AH0']"
22992,jaded,9.33e-07,2.97,ADJ,"['JH', 'EY1', 'D', 'AH0', 'D']"
22993,jovi,9.33e-07,2.97,PROPN,"['JH', 'OW1', 'V', 'IY0']"
22994,juju,9.33e-07,2.97,VERB,"['JH', 'UW1', 'JH', 'UW0']"
22995,kaepernick,9.33e-07,2.97,PROPN,"['K', 'EH1', 'P', 'ER0', 'N', 'IH0', 'K']"
22996,kafka,9.33e-07,2.97,PROPN,"['K', 'AA1', 'F', 'K', 'AH0']"
22997,keyes,9.33e-07,2.97,PROPN,"['K', 'IY1', 'Z']"
22998,koo,9.33e-07,2.97,PROPN,"['K', 'UW1']"
22999,labored,9.33e-07,2.97,VERB,"['L', 'EY1', 'B', 'ER0', 'D']"
23000,lambeth,9.33e-07,2.97,PROPN,"['L', 'AE1', 'M', 'B', 'IH0', 'TH']"
23001,leno,9.33e-07,2.97,PROPN,"['L', 'EH1', 'N', 'OW0']"
23002,liquidated,9.33e-07,2.97,VERB,"['L', 'IH1', 'K', 'W', 'IH0', 'D', 'EY2', 'T', 'IH0', 'D']"
23003,lunatics,9.33e-07,2.97,NOUN,"['L', 'UW1', 'N', 'AH0', 'T', 'IH2', 'K', 'S']"
23004,lustre,9.33e-07,2.97,NOUN,"['L', 'AH1', 'S', 'T', 'ER0']"
23005,maddy,9.33e-07,2.97,PROPN,"['M', 'AE1', 'D', 'IY0']"
23006,mako,9.33e-07,2.97,PROPN,"['M', 'AA1', 'K', 'OW0']"
23007,mandalay,9.33e-07,2.97,PROPN,"['M', 'AE1', 'N', 'D', 'AH0', 'L', 'EY2']"
23008,mauricio,9.33e-07,2.97,PROPN,"['M', 'AW0', 'R', 'IY1', 'S', 'IY0', 'OW0']"
23009,maxima,9.33e-07,2.97,NOUN,"['M', 'AE1', 'K', 'S', 'AH0', 'M', 'AH0']"
23010,mcclellan,9.33e-07,2.97,PROPN,"['M', 'AH0', 'K', 'L', 'EH1', 'L', 'AH0', 'N']"
23011,mcculloch,9.33e-07,2.97,PROPN,"['M', 'AH0', 'K', 'AH1', 'L', 'AH0', 'K']"
23012,mehta,9.33e-07,2.97,PROPN,"['M', 'EH1', 'T', 'AH0']"
23013,methamphetamine,9.33e-07,2.97,NOUN,"['M', 'EH2', 'TH', 'AE0', 'M', 'F', 'EH1', 'T', 'AH0', 'M', 'IY0', 'N']"
23014,mex,9.33e-07,2.97,PROPN,"['M', 'EH1', 'K', 'S']"
23015,midas,9.33e-07,2.97,PROPN,"['M', 'AY1', 'D', 'AH0', 'S']"
23016,mobilizing,9.33e-07,2.97,VERB,"['M', 'OW1', 'B', 'AH0', 'L', 'AY2', 'Z', 'IH0', 'NG']"
23017,modernisation,9.33e-07,2.97,NOUN,"['M', 'AA2', 'D', 'ER0', 'N', 'AH0', 'S', 'T', 'IH1', 'ZH', 'AH0', 'N']"
23018,modernized,9.33e-07,2.97,VERB,"['M', 'AA1', 'D', 'ER0', 'N', 'AY2', 'Z', 'D']"
23019,mongol,9.33e-07,2.97,PROPN,"['M', 'AA1', 'NG', 'G', 'AH0', 'L']"
23020,mortified,9.33e-07,2.97,VERB,"['M', 'AO1', 'R', 'T', 'AH0', 'F', 'AY2', 'D']"
23021,moshe,9.33e-07,2.97,PROPN,"['M', 'OW0', 'SH', 'EH1']"
23022,motionless,9.33e-07,2.97,ADJ,"['M', 'OW1', 'SH', 'AH0', 'N', 'L', 'AH0', 'S']"
23023,naga,9.33e-07,2.97,PROPN,"['N', 'AA1', 'G', 'AH0']"
23024,negotiators,9.33e-07,2.97,NOUN,"['N', 'IH0', 'G', 'OW1', 'SH', 'IY0', 'EY2', 'T', 'ER0', 'Z']"
23025,niggers,9.33e-07,2.97,NOUN,"['N', 'IH1', 'G', 'ER0', 'Z']"
23026,nothingness,9.33e-07,2.97,ADV,"['N', 'AH1', 'TH', 'IH0', 'NG', 'N', 'AH0', 'S']"
23027,odors,9.33e-07,2.97,NOUN,"['OW1', 'D', 'ER0', 'Z']"
23028,offensively,9.33e-07,2.97,ADV,"['AH0', 'F', 'EH1', 'N', 'S', 'IH0', 'V', 'L', 'IY0']"
23029,openers,9.33e-07,2.97,NOUN,"['OW1', 'P', 'AH0', 'N', 'ER0', 'Z']"
23030,orchestras,9.33e-07,2.97,NOUN,"['AO1', 'R', 'K', 'AH0', 'S', 'T', 'R', 'AH0', 'Z']"
23031,ores,9.33e-07,2.97,NOUN,"['AO1', 'R', 'Z']"
23032,oskar,9.33e-07,2.97,PROPN,"['AO1', 'S', 'K', 'ER0']"
23033,ota,9.33e-07,2.97,NOUN,"['OW1', 'T', 'AH0']"
23034,overjoyed,9.33e-07,2.97,ADJ,"['OW2', 'V', 'ER0', 'JH', 'OY1', 'D']"
23035,pacemaker,9.33e-07,2.97,NOUN,"['P', 'EY1', 'S', 'M', 'EY2', 'K', 'ER0']"
23036,pandering,9.33e-07,2.97,VERB,"['P', 'AE1', 'N', 'D', 'ER0', 'IH0', 'NG']"
23037,panty,9.33e-07,2.97,NOUN,"['P', 'AE1', 'N', 'T', 'IY0']"
23038,paraphernalia,9.33e-07,2.97,NOUN,"['P', 'EH2', 'R', 'AH0', 'F', 'AH0', 'N', 'EY1', 'L', 'Y', 'AH0']"
23039,perl,9.33e-07,2.97,VERB,"['P', 'ER1', 'L']"
23040,pessimism,9.33e-07,2.97,NOUN,"['P', 'EH1', 'S', 'AH0', 'M', 'IH2', 'Z', 'AH0', 'M']"
23041,petrie,9.33e-07,2.97,NOUN,"['P', 'EH1', 'T', 'R', 'IY0']"
23042,petrochemical,9.33e-07,2.97,NOUN,"['P', 'EH2', 'T', 'R', 'OW0', 'K', 'EH1', 'M', 'IH0', 'K', 'AH0', 'L']"
23043,plums,9.33e-07,2.97,NOUN,"['P', 'L', 'AH1', 'M', 'Z']"
23044,polyethylene,9.33e-07,2.97,NOUN,"['P', 'AA2', 'L', 'IY0', 'EH1', 'TH', 'AH0', 'L', 'IY2', 'N']"
23045,pooch,9.33e-07,2.97,NOUN,"['P', 'UW1', 'CH']"
23046,pooling,9.33e-07,2.97,VERB,"['P', 'UW1', 'L', 'IH0', 'NG']"
23047,poppins,9.33e-07,2.97,PROPN,"['P', 'AA1', 'P', 'IH0', 'N', 'Z']"
23048,popularized,9.33e-07,2.97,VERB,"['P', 'AA1', 'P', 'Y', 'AH0', 'L', 'ER0', 'AY2', 'Z', 'D']"
23049,posterity,9.33e-07,2.97,NOUN,"['P', 'AA0', 'S', 'T', 'EH1', 'R', 'AH0', 'T', 'IY0']"
23050,posthumous,9.33e-07,2.97,ADJ,"['P', 'AA1', 'S', 'CH', 'UH0', 'M', 'AH0', 'S']"
23051,pounce,9.33e-07,2.97,VERB,"['P', 'AW1', 'N', 'S']"
23052,proprietors,9.33e-07,2.97,NOUN,"['P', 'R', 'AH0', 'P', 'R', 'AY1', 'AH0', 'T', 'ER0', 'Z']"
23053,protestantism,9.33e-07,2.97,PROPN,"['P', 'R', 'AA1', 'T', 'AH0', 'S', 'T', 'AH0', 'N', 'T', 'IH2', 'Z', 'AH0', 'M']"
23054,quan,9.33e-07,2.97,PROPN,"['K', 'W', 'AO1', 'N']"
23055,quantified,9.33e-07,2.97,VERB,"['K', 'W', 'AA1', 'N', 'T', 'IH0', 'F', 'AY2', 'D']"
23056,receding,9.33e-07,2.97,VERB,"['R', 'IH0', 'S', 'IY1', 'D', 'IH0', 'NG']"
23057,recognisable,9.33e-07,2.97,ADJ,"['R', 'IY2', 'K', 'AH0', 'G', 'N', 'AY1', 'Z', 'AH0', 'B', 'AH0', 'L']"
23058,recombination,9.33e-07,2.97,NOUN,"['R', 'IY2', 'K', 'AH0', 'M', 'B', 'IH2', 'ZH', 'AH0', 'N', 'EY1', 'AH0', 'N']"
23059,recounting,9.33e-07,2.97,VERB,"['R', 'IH0', 'K', 'AW1', 'N', 'T', 'IH0', 'NG']"
23060,repayments,9.33e-07,2.97,NOUN,"['R', 'IY0', 'P', 'EY1', 'M', 'AH0', 'N', 'T', 'S']"
23061,reprehensible,9.33e-07,2.97,ADJ,"['R', 'EH2', 'P', 'R', 'IH0', 'HH', 'EH1', 'N', 'S', 'AH0', 'B', 'AH0', 'L']"
23062,resentful,9.33e-07,2.97,ADJ,"['R', 'IH0', 'Z', 'EH1', 'N', 'T', 'F', 'AH0', 'L']"
23063,rewatch,9.33e-07,2.97,VERB,"['R', 'UW1', 'R', 'AE0', 'CH']"
23064,rhonda,9.33e-07,2.97,PROPN,"['R', 'AA1', 'N', 'D', 'AH0']"
23065,rhubarb,9.33e-07,2.97,NOUN,"['R', 'UW1', 'B', 'AA2', 'R', 'B']"
23066,riverdale,9.33e-07,2.97,PROPN,"['R', 'IH1', 'V', 'ER0', 'D', 'EY2', 'L']"
23067,romanticism,9.33e-07,2.97,NOUN,"['R', 'OW0', 'M', 'AE1', 'N', 'T', 'AH0', 'S', 'IH2', 'Z', 'AH0', 'M']"
23068,rutland,9.33e-07,2.97,PROPN,"['R', 'AH1', 'T', 'L', 'AH0', 'N', 'D']"
23069,ry,9.33e-07,2.97,VERB,"['R', 'AY1']"
23070,salesmen,9.33e-07,2.97,NOUN,"['S', 'EY1', 'L', 'Z', 'M', 'IH0', 'N']"
23071,sapiens,9.33e-07,2.97,PROPN,"['S', 'EY1', 'P', 'IY0', 'AH0', 'N', 'Z']"
23072,savers,9.33e-07,2.97,NOUN,"['S', 'EY1', 'V', 'ER0', 'Z']"
23073,scammed,9.33e-07,2.97,VERB,"['S', 'K', 'AE1', 'M', 'D']"
23074,scathing,9.33e-07,2.97,ADJ,"['S', 'K', 'EY1', 'DH', 'IH0', 'NG']"
23075,scour,9.33e-07,2.97,VERB,"['S', 'K', 'AW1', 'ER0']"
23076,seagulls,9.33e-07,2.97,NOUN,"['S', 'IY1', 'G', 'AH2', 'L', 'Z']"
23077,serviceable,9.33e-07,2.97,ADJ,"['S', 'ER1', 'V', 'AH0', 'S', 'AH0', 'B', 'AH0', 'L']"
23078,shanks,9.33e-07,2.97,NOUN,"['SH', 'AE1', 'NG', 'K', 'S']"
23079,shimmering,9.33e-07,2.97,VERB,"['SH', 'IH1', 'M', 'ER0', 'IH0', 'NG']"
23080,shoals,9.33e-07,2.97,NOUN,"['SH', 'OW1', 'L', 'Z']"
23081,shredder,9.33e-07,2.97,NOUN,"['SH', 'R', 'EH1', 'D', 'ER0']"
23082,shreveport,9.33e-07,2.97,PROPN,"['SH', 'R', 'IY1', 'V', 'P', 'AO2', 'R', 'T']"
23083,siamese,9.33e-07,2.97,ADJ,"['S', 'AY2', 'AH0', 'M', 'IY1', 'Z']"
23084,sienna,9.33e-07,2.97,PROPN,"['S', 'IY0', 'EH1', 'N', 'AH0']"
23085,signifying,9.33e-07,2.97,VERB,"['S', 'IH1', 'G', 'N', 'AH0', 'F', 'AY2', 'IH0', 'NG']"
23086,simplex,9.33e-07,2.97,NOUN,"['S', 'IH1', 'M', 'P', 'L', 'EH2', 'K', 'S']"
23087,singaporean,9.33e-07,2.97,ADJ,"['S', 'IH0', 'NG', 'G', 'AH0', 'P', 'AO1', 'R', 'IY0', 'AH0', 'N']"
23088,sith,9.33e-07,2.97,PROPN,"['S', 'IH1', 'TH']"
23089,smokin,9.33e-07,2.97,ADJ,"['S', 'K', 'AH1', 'M', 'IH0', 'N']"
23090,snorting,9.33e-07,2.97,VERB,"['S', 'N', 'AO1', 'R', 'T', 'IH0', 'NG']"
23091,snows,9.33e-07,2.97,VERB,"['S', 'N', 'OW1', 'Z']"
23092,sociable,9.33e-07,2.97,ADJ,"['S', 'OW1', 'SH', 'AH0', 'B', 'AH0', 'L']"
23093,socializing,9.33e-07,2.97,VERB,"['S', 'OW1', 'SH', 'AH0', 'L', 'AY2', 'Z', 'IH0', 'NG']"
23094,soiled,9.33e-07,2.97,ADJ,"['S', 'OY1', 'L', 'D']"
23095,soundly,9.33e-07,2.97,ADV,"['S', 'AW1', 'N', 'D', 'L', 'IY0']"
23096,sprinkling,9.33e-07,2.97,VERB,"['S', 'P', 'R', 'IH1', 'NG', 'K', 'L', 'IH0', 'NG']"
23097,ssi,9.33e-07,2.97,PROPN,"['S', 'IY1']"
23098,standup,9.33e-07,2.97,NOUN,"['S', 'T', 'AE1', 'N', 'D', 'AH2', 'P']"
23099,stifling,9.33e-07,2.97,VERB,"['S', 'T', 'AY1', 'F', 'L', 'IH0', 'NG']"
23100,stunted,9.33e-07,2.97,ADJ,"['S', 'T', 'AH1', 'N', 'T', 'IH0', 'D']"
23101,suh,9.33e-07,2.97,VERB,"['S', 'AH1']"
23102,supremacists,9.33e-07,2.97,NOUN,"['S', 'UW0', 'P', 'R', 'EH1', 'M', 'AH0', 'S', 'IH0', 'S', 'T', 'S']"
23103,talkative,9.33e-07,2.97,ADJ,"['T', 'AO1', 'K', 'AH0', 'T', 'IH0', 'V']"
23104,teleport,9.33e-07,2.97,VERB,"['T', 'EH1', 'L', 'AH0', 'P', 'AO1', 'R', 'T']"
23105,tes,9.33e-07,2.97,X,"['T', 'EH1', 'S']"
23106,thoughtfully,9.33e-07,2.97,ADV,"['TH', 'AO1', 'T', 'F', 'AH0', 'L', 'IY0']"
23107,thrillers,9.33e-07,2.97,NOUN,"['TH', 'R', 'IH1', 'L', 'ER0', 'Z']"
23108,thump,9.33e-07,2.97,VERB,"['TH', 'AH1', 'M', 'P']"
23109,trombone,9.33e-07,2.97,NOUN,"['T', 'R', 'AA0', 'M', 'B', 'OW1', 'N']"
23110,truer,9.33e-07,2.97,ADV,"['T', 'R', 'UW1', 'ER0']"
23111,tun,9.33e-07,2.97,PROPN,"['T', 'AH1', 'N']"
23112,tyrannical,9.33e-07,2.97,ADJ,"['T', 'ER0', 'AE1', 'N', 'IH0', 'K', 'AH0', 'L']"
23113,ug,9.33e-07,2.97,PROPN,"['AH1', 'G']"
23114,underscore,9.33e-07,2.97,VERB,"['AH2', 'N', 'D', 'ER0', 'S', 'K', 'AO1', 'R']"
23115,unlocks,9.33e-07,2.97,VERB,"['AH0', 'N', 'L', 'AA1', 'K', 'S']"
23116,untill,9.33e-07,2.97,NOUN,"['AH0', 'N', 'T', 'IH1', 'L']"
23117,unusable,9.33e-07,2.97,ADJ,"['AH0', 'N', 'Y', 'UW1', 'Z', 'AH0', 'B', 'AH0', 'L']"
23118,uprisings,9.33e-07,2.97,NOUN,"['AH1', 'P', 'R', 'AY2', 'Z', 'IH0', 'NG', 'Z']"
23119,valdez,9.33e-07,2.97,PROPN,"['V', 'AE0', 'L', 'D', 'EH1', 'Z']"
23120,varanasi,9.33e-07,2.97,PROPN,"['V', 'EH2', 'R', 'AH0', 'N', 'AA1', 'S', 'IY0']"
23121,vented,9.33e-07,2.97,VERB,"['V', 'EH1', 'N', 'T', 'IH0', 'D']"
23122,ventilator,9.33e-07,2.97,NOUN,"['V', 'EH1', 'N', 'T', 'AH0', 'L', 'EY2', 'T', 'ER0']"
23123,vertebrate,9.33e-07,2.97,ADJ,"['V', 'ER1', 'T', 'AH0', 'B', 'R', 'EY2', 'T']"
23124,warehousing,9.33e-07,2.97,NOUN,"['W', 'EH1', 'R', 'HH', 'AW2', 'Z', 'IH0', 'NG']"
23125,warlords,9.33e-07,2.97,NOUN,"['W', 'AO1', 'R', 'L', 'AO2', 'R', 'D', 'Z']"
23126,watermark,9.33e-07,2.97,NOUN,"['W', 'AO1', 'T', 'ER0', 'M', 'AA2', 'R', 'K']"
23127,waverly,9.33e-07,2.97,PROPN,"['W', 'EY1', 'V', 'ER0', 'L', 'IY0']"
23128,weathering,9.33e-07,2.97,VERB,"['W', 'EH1', 'DH', 'ER0', 'IH0', 'NG']"
23129,webcast,9.33e-07,2.97,NOUN,"['W', 'EH1', 'B', 'K', 'AE2', 'S', 'T']"
23130,wellesley,9.33e-07,2.97,PROPN,"['W', 'EH1', 'L', 'Z', 'L', 'IY0']"
23131,wielded,9.33e-07,2.97,VERB,"['W', 'IY1', 'L', 'D', 'IH0', 'D']"
23132,yolanda,9.33e-07,2.97,PROPN,"['Y', 'OW0', 'L', 'AA1', 'N', 'D', 'AH0']"
23133,ababa,9.12e-07,2.96,PROPN,"['AH0', 'B', 'AA1', 'B', 'AH0']"
23134,admires,9.12e-07,2.96,VERB,"['AE0', 'D', 'M', 'AY1', 'R', 'Z']"
23135,affirms,9.12e-07,2.96,VERB,"['AH0', 'F', 'ER1', 'M', 'Z']"
23136,afghans,9.12e-07,2.96,PROPN,"['AE1', 'F', 'G', 'AE2', 'N', 'Z']"
23137,agro,9.12e-07,2.96,PROPN,"['AE1', 'G', 'R', 'OW0']"
23138,airtime,9.12e-07,2.96,NOUN,"['EH1', 'R', 'T', 'AY2', 'M']"
23139,aldi,9.12e-07,2.96,PROPN,"['AA1', 'L', 'D', 'IY0']"
23140,alibaba,9.12e-07,2.96,PROPN,"['AE2', 'L', 'IH0', 'B', 'IY1', 'AH0', 'B', 'AH0']"
23141,altman,9.12e-07,2.96,PROPN,"['AO1', 'L', 'T', 'M', 'AH0', 'N']"
23142,antithesis,9.12e-07,2.96,NOUN,"['AE0', 'N', 'T', 'IH1', 'TH', 'AH0', 'S', 'AH0', 'S']"
23143,arable,9.12e-07,2.96,ADJ,"['EH1', 'R', 'AH0', 'B', 'AH0', 'L']"
23144,archetype,9.12e-07,2.96,NOUN,"['AA1', 'R', 'K', 'IH0', 'T', 'AY2', 'P']"
23145,argyle,9.12e-07,2.96,PROPN,"['AA1', 'R', 'G', 'AY2', 'L']"
23146,arlene,9.12e-07,2.96,PROPN,"['AA1', 'R', 'L', 'IY2', 'N']"
23147,armin,9.12e-07,2.96,PROPN,"['AA1', 'R', 'M', 'AH0', 'N']"
23148,arun,9.12e-07,2.96,PROPN,"['AA0', 'R', 'UW1', 'N']"
23149,ashby,9.12e-07,2.96,PROPN,"['AE1', 'SH', 'B', 'IY0']"
23150,assyrian,9.12e-07,2.96,ADJ,"['AH0', 'S', 'IH1', 'R', 'IY0', 'AH0', 'N']"
23151,ath,9.12e-07,2.96,PROPN,"['AE1', 'TH']"
23152,auditioning,9.12e-07,2.96,VERB,"['AA0', 'D', 'IH1', 'SH', 'AH0', 'N', 'IH0', 'NG']"
23153,avatars,9.12e-07,2.96,NOUN,"['AE1', 'V', 'AH0', 'T', 'AA2', 'R', 'Z']"
23154,avenged,9.12e-07,2.96,VERB,"['AH0', 'V', 'EH1', 'N', 'JH', 'D']"
23155,awesomeness,9.12e-07,2.96,NOUN,"['AH0', 'S', 'IY1', 'M', 'AH0', 'N', 'Z', 'IH0', 'Z']"
23156,ayn,9.12e-07,2.96,PROPN,"['EY1', 'N']"
23157,bambi,9.12e-07,2.96,PROPN,"['B', 'AE1', 'M', 'B', 'IY0']"
23158,bautista,9.12e-07,2.96,PROPN,"['B', 'AO0', 'T', 'IY1', 'S', 'T', 'AH0']"
23159,bereavement,9.12e-07,2.96,NOUN,"['B', 'ER0', 'IY1', 'V', 'M', 'AH0', 'N', 'T']"
23160,bertram,9.12e-07,2.96,PROPN,"['B', 'ER1', 'T', 'R', 'AH0', 'M']"
23161,bikinis,9.12e-07,2.96,NOUN,"['B', 'AH0', 'K', 'IY1', 'N', 'IY0', 'Z']"
23162,bionic,9.12e-07,2.96,ADJ,"['B', 'AY0', 'AA1', 'N', 'IH0', 'K']"
23163,blurring,9.12e-07,2.96,VERB,"['B', 'L', 'ER1', 'IH0', 'NG']"
23164,boardroom,9.12e-07,2.96,NOUN,"['B', 'AO1', 'R', 'D', 'R', 'UW2', 'M']"
23165,bobcats,9.12e-07,2.96,NOUN,"['B', 'AA1', 'B', 'K', 'AE2', 'T', 'Z']"
23166,bok,9.12e-07,2.96,PROPN,"['B', 'AA1', 'K']"
23167,bonner,9.12e-07,2.96,PROPN,"['B', 'AO1', 'N', 'ER0']"
23168,bottomless,9.12e-07,2.96,ADJ,"['B', 'AA1', 'T', 'AH0', 'M', 'L', 'AH0', 'S']"
23169,brando,9.12e-07,2.96,PROPN,"['B', 'R', 'AE1', 'N', 'D', 'OW0']"
23170,breakfasts,9.12e-07,2.96,NOUN,"['B', 'R', 'EH1', 'K', 'F', 'AH0', 'S', 'T', 'S']"
23171,bsa,9.12e-07,2.96,PROPN,"['B', 'AA1']"
23172,burundi,9.12e-07,2.96,PROPN,"['B', 'ER0', 'AH1', 'N', 'D', 'IY0']"
23173,caa,9.12e-07,2.96,VERB,"['K', 'AA1']"
23174,caddy,9.12e-07,2.96,NOUN,"['K', 'AE1', 'D', 'IY0']"
23175,cade,9.12e-07,2.96,PROPN,"['K', 'EY1', 'D']"
23176,cautions,9.12e-07,2.96,VERB,"['K', 'AO1', 'SH', 'AH0', 'N', 'Z']"
23177,cellphones,9.12e-07,2.96,NOUN,"['S', 'EH1', 'L', 'F', 'OW2', 'N', 'Z']"
23178,cetera,9.12e-07,2.96,NOUN,"['S', 'EH1', 'T', 'ER0', 'AH0']"
23179,chasm,9.12e-07,2.96,NOUN,"['K', 'AE1', 'Z', 'AH0', 'M']"
23180,chevalier,9.12e-07,2.96,NOUN,"['SH', 'EH2', 'V', 'AH0', 'L', 'IH1', 'R']"
23181,chimpanzee,9.12e-07,2.96,NOUN,"['CH', 'IH0', 'M', 'P', 'AE1', 'N', 'Z', 'IY0']"
23182,chisel,9.12e-07,2.96,VERB,"['CH', 'IH1', 'Z', 'AH0', 'L']"
23183,cinder,9.12e-07,2.96,VERB,"['S', 'IH1', 'N', 'D', 'ER0']"
23184,cirque,9.12e-07,2.96,NOUN,"['S', 'ER1', 'K']"
23185,coax,9.12e-07,2.96,VERB,"['K', 'OW1', 'K', 'S']"
23186,coincidences,9.12e-07,2.96,NOUN,"['K', 'OW0', 'IH1', 'N', 'S', 'AH0', 'D', 'AH0', 'N', 'S', 'IH0', 'Z']"
23187,commences,9.12e-07,2.96,VERB,"['K', 'AH0', 'M', 'EH1', 'N', 'S', 'AH0', 'Z']"
23188,commenter,9.12e-07,2.96,VERB,"['K', 'AA1', 'M', 'EH0', 'N', 'T', 'ER0']"
23189,complies,9.12e-07,2.96,VERB,"['K', 'AH0', 'M', 'P', 'L', 'AY1', 'Z']"
23190,comprehensively,9.12e-07,2.96,ADV,"['K', 'AA2', 'M', 'P', 'R', 'IH0', 'HH', 'EH1', 'N', 'S', 'IH0', 'V', 'L', 'IY0']"
23191,confectionery,9.12e-07,2.96,NOUN,"['K', 'AH0', 'N', 'F', 'EH1', 'K', 'SH', 'AH0', 'N', 'EH2', 'R', 'IY0']"
23192,confrontations,9.12e-07,2.96,NOUN,"['K', 'AA2', 'N', 'F', 'R', 'AH0', 'N', 'T', 'EY1', 'SH', 'AH0', 'N', 'Z']"
23193,contented,9.12e-07,2.96,ADJ,"['K', 'AH0', 'N', 'T', 'EH1', 'N', 'T', 'AH0', 'D']"
23194,coverings,9.12e-07,2.96,NOUN,"['K', 'AH1', 'V', 'ER0', 'IH0', 'NG', 'Z']"
23195,crabtree,9.12e-07,2.96,PROPN,"['K', 'R', 'AE1', 'B', 'T', 'R', 'IY2']"
23196,crass,9.12e-07,2.96,ADJ,"['K', 'R', 'AE1', 'S']"
23197,crewe,9.12e-07,2.96,PROPN,"['K', 'R', 'UW1']"
23198,cuddles,9.12e-07,2.96,NOUN,"['K', 'AH1', 'D', 'AH0', 'L', 'Z']"
23199,cull,9.12e-07,2.96,VERB,"['K', 'AH1', 'L']"
23200,cymru,9.12e-07,2.96,NOUN,"['S', 'IH1', 'M', 'R', 'UW0']"
23201,dac,9.12e-07,2.96,PROPN,"['D', 'AE1', 'K']"
23202,deference,9.12e-07,2.96,NOUN,"['D', 'EH1', 'F', 'ER0', 'AH0', 'N', 'S']"
23203,delirium,9.12e-07,2.96,NOUN,"['D', 'IH0', 'L', 'IH1', 'R', 'IY0', 'AH0', 'M']"
23204,descartes,9.12e-07,2.96,PROPN,"['D', 'EY0', 'K', 'AA1', 'R', 'T']"
23205,devoting,9.12e-07,2.96,VERB,"['D', 'IH0', 'V', 'OW1', 'T', 'IH0', 'NG']"
23206,diabolical,9.12e-07,2.96,ADJ,"['D', 'AY2', 'AH0', 'B', 'AA1', 'L', 'IH0', 'K', 'AH0', 'L']"
23207,dilated,9.12e-07,2.96,ADJ,"['D', 'AY0', 'L', 'EY1', 'T', 'AH0', 'D']"
23208,disarray,9.12e-07,2.96,NOUN,"['D', 'IH2', 'S', 'ER0', 'EY1']"
23209,disinformation,9.12e-07,2.96,NOUN,"['D', 'IH0', 'Z', 'IH2', 'N', 'F', 'ER0', 'M', 'EY1', 'SH', 'AH0', 'N']"
23210,disintegrated,9.12e-07,2.96,VERB,"['D', 'IH0', 'S', 'IH1', 'N', 'T', 'AH0', 'G', 'R', 'EY2', 'T', 'IH0', 'D']"
23211,dismayed,9.12e-07,2.96,VERB,"['D', 'IH0', 'S', 'M', 'EY1', 'D']"
23212,ebert,9.12e-07,2.96,PROPN,"['EH1', 'B', 'ER0', 'T']"
23213,edwardian,9.12e-07,2.96,PROPN,"['EH0', 'D', 'W', 'AO1', 'R', 'D', 'IY0', 'AH0', 'N']"
