,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
26229,hep,7.24e-07,2.86,PROPN,"['HH', 'EH1', 'P']"
26230,hist,7.24e-07,2.86,VERB,"['HH', 'IH1', 'S', 'T']"
26231,hokkaido,7.24e-07,2.86,PROPN,"['HH', 'OW0', 'K', 'AY1', 'D', 'OW0']"
26232,holm,7.24e-07,2.86,NOUN,"['HH', 'OW1', 'M']"
26233,honduran,7.24e-07,2.86,ADJ,"['HH', 'AA0', 'N', 'D', 'UH1', 'R', 'AH0', 'N']"
26234,hydraulics,7.24e-07,2.86,NOUN,"['HH', 'AY0', 'D', 'R', 'AO1', 'L', 'IH0', 'K', 'S']"
26235,hydrolysis,7.24e-07,2.86,NOUN,"['HH', 'AY0', 'D', 'R', 'AA1', 'L', 'AH0', 'S', 'AH0', 'S']"
26236,hyman,7.24e-07,2.86,PROPN,"['HH', 'AY1', 'M', 'AH0', 'N']"
26237,hyperactivity,7.24e-07,2.86,NOUN,"['HH', 'AY2', 'P', 'ER0', 'AE0', 'K', 'T', 'IH1', 'V', 'IH0', 'T', 'IY0']"
26238,ile,7.24e-07,2.86,PROPN,"['AY1', 'L']"
26239,illiteracy,7.24e-07,2.86,NOUN,"['IH0', 'L', 'IH1', 'T', 'ER0', 'AH0', 'S', 'IY0']"
26240,imac,7.24e-07,2.86,PROPN,"['AY1', 'M', 'AE0', 'K']"
26241,incitement,7.24e-07,2.86,NOUN,"['IH0', 'N', 'S', 'AY1', 'T', 'M', 'AH0', 'N', 'T']"
26242,indignant,7.24e-07,2.86,ADJ,"['IH0', 'N', 'D', 'IH1', 'G', 'N', 'AH0', 'N', 'T']"
26243,infamy,7.24e-07,2.86,NOUN,"['IH1', 'N', 'F', 'AH0', 'M', 'IY0']"
26244,infertile,7.24e-07,2.86,ADJ,"['IH0', 'N', 'F', 'ER1', 'T', 'AH0', 'L']"
26245,innes,7.24e-07,2.86,NOUN,"['IH1', 'N', 'AH0', 'S']"
26246,insolvent,7.24e-07,2.86,VERB,"['IH0', 'N', 'S', 'AA1', 'L', 'V', 'AH0', 'N', 'T']"
26247,intergalactic,7.24e-07,2.86,ADJ,"['IH2', 'N', 'T', 'ER0', 'G', 'AE1', 'L', 'K', 'AH0', 'T', 'IH0', 'K']"
26248,internalized,7.24e-07,2.86,VERB,"['IH0', 'N', 'T', 'ER1', 'N', 'AH0', 'L', 'AY2', 'Z', 'D']"
26249,irregularly,7.24e-07,2.86,ADV,"['IH0', 'R', 'EH1', 'G', 'Y', 'AH0', 'L', 'ER0', 'L', 'IY0']"
26250,itc,7.24e-07,2.86,PROPN,"['IH1', 'T', 'S']"
26251,iterative,7.24e-07,2.86,ADJ,"['IH1', 'T', 'ER0', 'EY2', 'T', 'IH0', 'V']"
26252,jacoby,7.24e-07,2.86,PROPN,"['JH', 'AH0', 'K', 'OW1', 'B', 'IY0']"
26253,jaya,7.24e-07,2.86,PROPN,"['JH', 'AY1', 'AH0']"
26254,jot,7.24e-07,2.86,VERB,"['JH', 'AA1', 'T']"
26255,julianne,7.24e-07,2.86,PROPN,"['JH', 'UW1', 'L', 'IY0', 'EH2', 'N']"
26256,jurgen,7.24e-07,2.86,PROPN,"['JH', 'ER1', 'G', 'AH0', 'N']"
26257,klux,7.24e-07,2.86,PROPN,"['K', 'L', 'AH1', 'K', 'S']"
26258,koko,7.24e-07,2.86,PROPN,"['K', 'OW1', 'K', 'OW0']"
26259,krueger,7.24e-07,2.86,PROPN,"['K', 'R', 'UW1', 'G', 'ER0']"
26260,leary,7.24e-07,2.86,PROPN,"['L', 'IH1', 'R', 'IY0']"
26261,legumes,7.24e-07,2.86,NOUN,"['L', 'EH1', 'G', 'Y', 'UW2', 'M', 'Z']"
26262,lengthening,7.24e-07,2.86,VERB,"['L', 'EH1', 'NG', 'TH', 'AH0', 'N', 'IH0', 'NG']"
26263,lenox,7.24e-07,2.86,PROPN,"['L', 'EH1', 'N', 'AH0', 'K', 'S']"
26264,lesotho,7.24e-07,2.86,PROPN,"['L', 'EH0', 'S', 'OW1', 'TH', 'OW0']"
26265,levinson,7.24e-07,2.86,PROPN,"['L', 'EH1', 'V', 'IH0', 'N', 'S', 'AH0', 'N']"
26266,lighthearted,7.24e-07,2.86,ADJ,"['L', 'AY1', 'T', 'HH', 'AA2', 'R', 'T', 'IH0', 'D']"
26267,littleton,7.24e-07,2.86,PROPN,"['L', 'IH1', 'T', 'AH0', 'L', 'T', 'AH0', 'N']"
26268,logitech,7.24e-07,2.86,PROPN,"['L', 'AA1', 'JH', 'IH0', 'T', 'EH2', 'K']"
26269,loma,7.24e-07,2.86,PROPN,"['L', 'OW1', 'M', 'AH0']"
26270,lookup,7.24e-07,2.86,NOUN,"['L', 'UH1', 'K', 'AH0', 'P']"
26271,loughborough,7.24e-07,2.86,PROPN,"['L', 'AO1', 'B', 'ER0', 'OW0']"
26272,lupin,7.24e-07,2.86,PROPN,"['L', 'UW1', 'P', 'AH0', 'N']"
26273,marston,7.24e-07,2.86,PROPN,"['M', 'AA1', 'R', 'S', 'T', 'AH0', 'N']"
26274,maximilian,7.24e-07,2.86,PROPN,"['M', 'AE2', 'K', 'S', 'IH0', 'M', 'IH1', 'L', 'IY0', 'AH0', 'N']"
26275,meagre,7.24e-07,2.86,ADJ,"['M', 'IY1', 'G', 'R', 'EY2']"
26276,meditative,7.24e-07,2.86,ADJ,"['M', 'EH1', 'D', 'AH0', 'T', 'EY2', 'T', 'IH0', 'V']"
26277,mehdi,7.24e-07,2.86,PROPN,"['M', 'EH1', 'D', 'IY0']"
26278,mentored,7.24e-07,2.86,VERB,"['M', 'EH1', 'N', 'T', 'ER0', 'D']"
26279,merced,7.24e-07,2.86,PROPN,"['M', 'ER1', 'S', 'T']"
26280,metz,7.24e-07,2.86,PROPN,"['M', 'EH1', 'T', 'S']"
26281,mics,7.24e-07,2.86,NOUN,"['M', 'IH1', 'K', 'S']"
26282,middleman,7.24e-07,2.86,NOUN,"['M', 'IH1', 'D', 'AH0', 'L', 'M', 'AE2', 'N']"
26283,mindedness,7.24e-07,2.86,NOUN,"['M', 'AY1', 'N', 'D', 'IH0', 'D', 'N', 'AH0', 'S']"
26284,mingling,7.24e-07,2.86,VERB,"['M', 'IH1', 'NG', 'G', 'AH0', 'L', 'IH0', 'NG']"
26285,mishaps,7.24e-07,2.86,NOUN,"['M', 'IH1', 'S', 'HH', 'AE2', 'P', 'S']"
26286,moma,7.24e-07,2.86,PROPN,"['M', 'OW1', 'M', 'AH0']"
26287,moulding,7.24e-07,2.86,VERB,"['M', 'OW1', 'L', 'D', 'IH0', 'NG']"
26288,mufti,7.24e-07,2.86,NOUN,"['M', 'AH1', 'F', 'T', 'IY0']"
26289,mukherjee,7.24e-07,2.86,PROPN,"['M', 'AH0', 'K', 'HH', 'ER1', 'JH', 'IY0']"
26290,nara,7.24e-07,2.86,PROPN,"['N', 'AA1', 'R', 'AH0']"
26291,neale,7.24e-07,2.86,PROPN,"['N', 'IY1', 'L']"
26292,nin,7.24e-07,2.86,PROPN,"['N', 'IH1', 'N']"
26293,notepad,7.24e-07,2.86,NOUN,"['N', 'OW1', 'T', 'IH0', 'P', 'AE0', 'D']"
26294,numerically,7.24e-07,2.86,ADV,"['N', 'UW0', 'M', 'EH1', 'R', 'IH0', 'K', 'L', 'IY0']"
26295,nutcracker,7.24e-07,2.86,PROPN,"['N', 'AH1', 'T', 'K', 'R', 'AE2', 'K', 'ER0']"
26296,obs,7.24e-07,2.86,PROPN,"['AA1', 'B', 'Z']"
26297,odisha,7.24e-07,2.86,PROPN,"['OW0', 'D', 'IY1', 'SH', 'AH0']"
26298,oled,7.24e-07,2.86,PROPN,"['OW1', 'L', 'D']"
26299,osce,7.24e-07,2.86,PROPN,"['AO1', 'S']"
26300,outweighs,7.24e-07,2.86,VERB,"['AW1', 'T', 'W', 'EY2', 'Z']"
26301,pacs,7.24e-07,2.86,PROPN,"['P', 'AE1', 'K', 'S']"
26302,paltry,7.24e-07,2.86,ADJ,"['P', 'AO1', 'L', 'T', 'R', 'IY0']"
26303,pars,7.24e-07,2.86,NOUN,"['P', 'AA1', 'R', 'Z']"
26304,parsing,7.24e-07,2.86,VERB,"['P', 'AA1', 'R', 'S', 'IH0', 'NG']"
26305,peripherals,7.24e-07,2.86,NOUN,"['P', 'ER0', 'IH1', 'F', 'ER0', 'AH0', 'L', 'Z']"
26306,petitioner,7.24e-07,2.86,NOUN,"['P', 'AH0', 'T', 'IH1', 'SH', 'AH0', 'N', 'ER0']"
26307,pharisees,7.24e-07,2.86,PROPN,"['F', 'ER0', 'IH1', 'S', 'IY0', 'Z']"
26308,pimps,7.24e-07,2.86,NOUN,"['P', 'IH1', 'M', 'P', 'S']"
26309,pinkie,7.24e-07,2.86,NOUN,"['P', 'IH1', 'NG', 'K', 'IY0']"
26310,placer,7.24e-07,2.86,NOUN,"['P', 'L', 'AE1', 'S', 'ER0']"
26311,plucking,7.24e-07,2.86,VERB,"['P', 'L', 'AH1', 'K', 'IH0', 'NG']"
26312,plummer,7.24e-07,2.86,PROPN,"['P', 'L', 'AH1', 'M', 'ER0']"
26313,pollute,7.24e-07,2.86,VERB,"['P', 'AH0', 'L', 'UW1', 'T']"
26314,precede,7.24e-07,2.86,VERB,"['P', 'R', 'IH0', 'S', 'IY1', 'D']"
26315,preconceived,7.24e-07,2.86,VERB,"['P', 'R', 'IY2', 'K', 'AH0', 'N', 'S', 'IY1', 'V', 'D']"
26316,probabilistic,7.24e-07,2.86,ADJ,"['P', 'R', 'AA2', 'B', 'AH0', 'L', 'IH1', 'T', 'S', 'K', 'AH0', 'L']"
26317,proms,7.24e-07,2.86,NOUN,"['P', 'R', 'AA1', 'M', 'Z']"
26318,pronto,7.24e-07,2.86,NOUN,"['P', 'R', 'AA1', 'N', 'T', 'OW0']"
26319,provo,7.24e-07,2.86,PROPN,"['P', 'R', 'OW1', 'V', 'OW0']"
26320,publicize,7.24e-07,2.86,VERB,"['P', 'AH1', 'B', 'L', 'IH0', 'S', 'AY2', 'Z']"
26321,purview,7.24e-07,2.86,VERB,"['P', 'ER1', 'V', 'Y', 'UW2']"
26322,qantas,7.24e-07,2.86,PROPN,"['K', 'AE1', 'N', 'T', 'AH0', 'S']"
26323,quicken,7.24e-07,2.86,VERB,"['K', 'W', 'IH1', 'K', 'AH0', 'N']"
26324,quicksilver,7.24e-07,2.86,PROPN,"['K', 'W', 'IH1', 'K', 'S', 'IH1', 'L', 'V', 'ER0']"
26325,quince,7.24e-07,2.86,NOUN,"['K', 'W', 'IH1', 'N', 'S']"
26326,racehorse,7.24e-07,2.86,NOUN,"['R', 'EY1', 'S', 'HH', 'AO2', 'R', 'S']"
26327,raheem,7.24e-07,2.86,PROPN,"['R', 'AH0', 'HH', 'IY1', 'M']"
26328,raked,7.24e-07,2.86,VERB,"['R', 'EY1', 'K', 'T']"
26329,ravioli,7.24e-07,2.86,NOUN,"['R', 'AE2', 'V', 'IY0', 'OW1', 'L', 'IY0']"
26330,razer,7.24e-07,2.86,PROPN,"['R', 'EY1', 'Z', 'ER0']"
26331,reagents,7.24e-07,2.86,NOUN,"['R', 'IY0', 'EY1', 'JH', 'AH0', 'N', 'T', 'S']"
26332,reston,7.24e-07,2.86,PROPN,"['R', 'EH1', 'S', 'T', 'AH0', 'N']"
26333,revolutionized,7.24e-07,2.86,VERB,"['R', 'EH2', 'V', 'AH0', 'L', 'UW1', 'SH', 'AH0', 'N', 'AY2', 'Z', 'D']"
26334,rfid,7.24e-07,2.86,PROPN,"['F', 'R', 'IH1', 'D']"
26335,ricans,7.24e-07,2.86,PROPN,"['R', 'IH1', 'K', 'AH0', 'N', 'Z']"
26336,rosalie,7.24e-07,2.86,PROPN,"['R', 'OW1', 'Z', 'AH0', 'L', 'IY0']"
26337,rove,7.24e-07,2.86,VERB,"['R', 'OW1', 'V']"
26338,rui,7.24e-07,2.86,PROPN,"['R', 'UW1', 'IY0']"
26339,sadler,7.24e-07,2.86,NOUN,"['S', 'AE1', 'D', 'L', 'ER0']"
26340,salvo,7.24e-07,2.86,NOUN,"['S', 'AE1', 'L', 'V', 'OW0']"
26341,sauron,7.24e-07,2.86,PROPN,"['S', 'AO1', 'R', 'AH0', 'N']"
26342,schuyler,7.24e-07,2.86,PROPN,"['S', 'K', 'AY1', 'L', 'ER0']"
26343,scrapes,7.24e-07,2.86,NOUN,"['S', 'K', 'R', 'EY1', 'P', 'S']"
26344,seizes,7.24e-07,2.86,VERB,"['S', 'IY1', 'Z', 'IH0', 'Z']"
26345,shrieking,7.24e-07,2.86,VERB,"['SH', 'R', 'IY1', 'K', 'IH0', 'NG']"
26346,silhouettes,7.24e-07,2.86,NOUN,"['S', 'IH2', 'L', 'AH0', 'W', 'EH1', 'T', 'S']"
26347,sitcoms,7.24e-07,2.86,NOUN,"['S', 'IH1', 'T', 'K', 'AA0', 'M', 'Z']"
26348,smears,7.24e-07,2.86,NOUN,"['S', 'M', 'IH1', 'R', 'Z']"
26349,smoothed,7.24e-07,2.86,VERB,"['S', 'M', 'UW1', 'DH', 'D']"
26350,sofas,7.24e-07,2.86,NOUN,"['S', 'OW1', 'F', 'AH0', 'Z']"
26351,spatula,7.24e-07,2.86,NOUN,"['S', 'P', 'AE1', 'CH', 'UH0', 'L', 'AH0']"
26352,splicing,7.24e-07,2.86,NOUN,"['S', 'P', 'L', 'AY1', 'S', 'IH0', 'NG']"
26353,spreadsheets,7.24e-07,2.86,NOUN,"['S', 'P', 'R', 'EH1', 'D', 'SH', 'IY2', 'T', 'S']"
26354,steamers,7.24e-07,2.86,NOUN,"['S', 'T', 'IY1', 'M', 'ER0', 'Z']"
26355,stepdad,7.24e-07,2.86,NOUN,"['S', 'T', 'EH1', 'P', 'D', 'AE2', 'D']"
26356,stipulates,7.24e-07,2.86,VERB,"['S', 'T', 'IH1', 'P', 'Y', 'AH0', 'L', 'EY2', 'T', 'S']"
26357,sto,7.24e-07,2.86,PROPN,"['S', 'T', 'OW1']"
26358,streamlining,7.24e-07,2.86,VERB,"['S', 'T', 'R', 'IY1', 'M', 'L', 'AY2', 'N', 'IH0', 'NG']"
26359,stroked,7.24e-07,2.86,VERB,"['S', 'T', 'R', 'OW1', 'K', 'T']"
26360,subunits,7.24e-07,2.86,NOUN,"['S', 'AH0', 'B', 'IY1', 'N', 'IH0', 'T', 'S']"
26361,surat,7.24e-07,2.86,PROPN,"['S', 'ER0', 'AA1', 'T']"
26362,suspends,7.24e-07,2.86,VERB,"['S', 'AH0', 'S', 'P', 'EH1', 'N', 'D', 'Z']"
26363,tandy,7.24e-07,2.86,PROPN,"['T', 'AE1', 'N', 'D', 'IY0']"
26364,tenement,7.24e-07,2.86,NOUN,"['T', 'EH1', 'N', 'AH0', 'M', 'AH0', 'N', 'T']"
26365,thatched,7.24e-07,2.86,ADJ,"['TH', 'AE1', 'CH', 'T']"
26366,thon,7.24e-07,2.86,VERB,"['TH', 'AA1', 'N']"
26367,thrifty,7.24e-07,2.86,ADJ,"['TH', 'R', 'IH1', 'F', 'T', 'IY0']"
26368,thrombosis,7.24e-07,2.86,NOUN,"['TH', 'R', 'AA0', 'M', 'B', 'OW1', 'S', 'AH0', 'S']"
26369,thunderbird,7.24e-07,2.86,PROPN,"['TH', 'AH1', 'N', 'D', 'ER0', 'B', 'ER2', 'D']"
26370,tiberius,7.24e-07,2.86,PROPN,"['T', 'IH0', 'B', 'EH1', 'R', 'IY0', 'AH0', 'S']"
26371,tickles,7.24e-07,2.86,VERB,"['T', 'IH1', 'K', 'AH0', 'L', 'Z']"
26372,tiling,7.24e-07,2.86,VERB,"['T', 'AY1', 'L', 'IH0', 'NG']"
26373,tingle,7.24e-07,2.86,NOUN,"['T', 'IH1', 'NG', 'G', 'AH0', 'L']"
26374,transvaal,7.24e-07,2.86,ADJ,"['T', 'R', 'AE0', 'N', 'Z', 'V', 'AA1', 'L']"
26375,treads,7.24e-07,2.86,VERB,"['T', 'R', 'EH1', 'D', 'Z']"
26376,tricia,7.24e-07,2.86,PROPN,"['T', 'R', 'IH1', 'SH', 'AH0']"
26377,trippy,7.24e-07,2.86,ADJ,"['T', 'R', 'IH1', 'P', 'IY0']"
26378,tyra,7.24e-07,2.86,PROPN,"['T', 'AY1', 'R', 'AH0']"
26379,tyrosine,7.24e-07,2.86,NOUN,"['T', 'AY1', 'R', 'AH0', 'S', 'IY2', 'N']"
26380,undersea,7.24e-07,2.86,NOUN,"['AH2', 'N', 'D', 'ER0', 'S', 'IY1']"
26381,unfiltered,7.24e-07,2.86,ADJ,"['AH0', 'N', 'F', 'IH1', 'L', 'T', 'ER0', 'D']"
26382,unicode,7.24e-07,2.86,ADJ,"['Y', 'UW1', 'N', 'IH0', 'K', 'OW2', 'D']"
26383,unopposed,7.24e-07,2.86,ADJ,"['AH2', 'N', 'AH0', 'P', 'OW1', 'Z', 'D']"
26384,urs,7.24e-07,2.86,PROPN,"['ER1', 'Z']"
26385,vacationing,7.24e-07,2.86,VERB,"['V', 'EY0', 'K', 'EY1', 'SH', 'AH0', 'N', 'IH0', 'NG']"
26386,vassals,7.24e-07,2.86,NOUN,"['V', 'AE1', 'S', 'AH0', 'L', 'Z']"
26387,wanton,7.24e-07,2.86,ADJ,"['W', 'AO1', 'N', 'T', 'AH0', 'N']"
26388,wedlock,7.24e-07,2.86,NOUN,"['W', 'EH1', 'D', 'L', 'AA2', 'K']"
26389,welterweight,7.24e-07,2.86,NOUN,"['W', 'EH1', 'L', 'T', 'ER0', 'W', 'EY2', 'T']"
26390,witted,7.24e-07,2.86,ADJ,"['W', 'IH1', 'T', 'IH0', 'D']"
26391,woodside,7.24e-07,2.86,PROPN,"['W', 'UH1', 'D', 'S', 'AY2', 'D']"
26392,wry,7.24e-07,2.86,ADJ,"['R', 'AY1']"
26393,xyz,7.24e-07,2.86,X,"['Z', 'IH1', 'JH', 'IH0', 'Z']"
26394,yasmin,7.24e-07,2.86,PROPN,"['Y', 'AE1', 'Z', 'M', 'IH0', 'N']"
26395,yom,7.24e-07,2.86,PROPN,"['Y', 'AA1', 'M']"
26396,yon,7.24e-07,2.86,NOUN,"['Y', 'AA1', 'N']"
26397,zambian,7.24e-07,2.86,ADJ,"['Z', 'AE1', 'M', 'B', 'IY0', 'AH0', 'N']"
26398,ziegler,7.24e-07,2.86,VERB,"['Z', 'IY1', 'G', 'L', 'ER0']"
26399,zimbabwean,7.24e-07,2.86,ADJ,"['Z', 'IH0', 'M', 'B', 'AA1', 'B', 'W', 'IY0', 'AH0', 'N']"
26400,abominable,7.08e-07,2.85,ADJ,"['AH0', 'B', 'AA1', 'M', 'AH0', 'N', 'AH0', 'B', 'AH0', 'L']"
26401,absolution,7.08e-07,2.85,NOUN,"['AE2', 'B', 'S', 'AH0', 'L', 'UW1', 'SH', 'AH0', 'N']"
26402,accomplishes,7.08e-07,2.85,VERB,"['AH0', 'K', 'AA1', 'M', 'P', 'L', 'IH0', 'SH', 'IH0', 'Z']"
26403,adequacy,7.08e-07,2.85,NOUN,"['AE1', 'D', 'AH0', 'K', 'W', 'AH0', 'S', 'IY0']"
26404,adopters,7.08e-07,2.85,NOUN,"['AH0', 'D', 'AA1', 'P', 'T', 'ER0', 'Z']"
26405,aggie,7.08e-07,2.85,NOUN,"['AE1', 'G', 'IY0']"
26406,ahmet,7.08e-07,2.85,PROPN,"['AA1', 'M', 'EH0', 'T']"
26407,amalgam,7.08e-07,2.85,NOUN,"['AH0', 'M', 'AE1', 'L', 'G', 'AH0', 'M']"
26408,aoki,7.08e-07,2.85,PROPN,"['EY0', 'OW1', 'K', 'IY0']"
26409,aramaic,7.08e-07,2.85,ADJ,"['ER0', 'AE1', 'M', 'IH0', 'K']"
26410,arnie,7.08e-07,2.85,PROPN,"['AA1', 'R', 'N', 'IY0']"
26411,articulating,7.08e-07,2.85,VERB,"['AA0', 'R', 'T', 'IH1', 'K', 'Y', 'AH0', 'L', 'EY2', 'T', 'IH0', 'NG']"
26412,asi,7.08e-07,2.85,PROPN,"['AA1', 'S', 'IY0']"
26413,asif,7.08e-07,2.85,PROPN,"['AE1', 'S', 'IH0', 'F']"
26414,askin,7.08e-07,2.85,VERB,"['AH0', 'S', 'K', 'IH1', 'N']"
26415,ato,7.08e-07,2.85,NOUN,"['EY1', 'T', 'OW0']"
26416,atoll,7.08e-07,2.85,NOUN,"['AE1', 'T', 'AA2', 'L']"
26417,axioms,7.08e-07,2.85,NOUN,"['AE1', 'K', 'S', 'IY0', 'AH0', 'M', 'Z']"
26418,aztecs,7.08e-07,2.85,PROPN,"['AE1', 'Z', 'T', 'EH2', 'K', 'S']"
26419,babbling,7.08e-07,2.85,VERB,"['B', 'AE1', 'B', 'AH0', 'L', 'IH0', 'NG']"
26420,bangers,7.08e-07,2.85,NOUN,"['B', 'AE1', 'NG', 'ER0', 'Z']"
26421,bargained,7.08e-07,2.85,VERB,"['B', 'AA1', 'R', 'G', 'AH0', 'N', 'D']"
26422,barnabas,7.08e-07,2.85,PROPN,"['B', 'AA1', 'R', 'N', 'AH0', 'B', 'AH0', 'S']"
26423,barrio,7.08e-07,2.85,NOUN,"['B', 'AA1', 'R', 'IY0', 'OW0']"
26424,belleville,7.08e-07,2.85,PROPN,"['B', 'AH0', 'L', 'V', 'IH1', 'L']"
26425,benzene,7.08e-07,2.85,NOUN,"['B', 'EH0', 'N', 'Z', 'IY1', 'N']"
26426,ber,7.08e-07,2.85,NOUN,"['B', 'EH1', 'R']"
26427,bernhard,7.08e-07,2.85,PROPN,"['B', 'ER1', 'N', 'HH', 'AA0', 'R', 'D']"
26428,biennale,7.08e-07,2.85,NOUN,"['B', 'IY0', 'EH1', 'N', 'EY2', 'L']"
26429,binghamton,7.08e-07,2.85,PROPN,"['B', 'IH1', 'NG', 'AH0', 'M', 'T', 'AH0', 'N']"
26430,blackish,7.08e-07,2.85,ADJ,"['B', 'L', 'AE1', 'K', 'IH0', 'SH']"
26431,blaise,7.08e-07,2.85,PROPN,"['B', 'L', 'EY1', 'Z']"
26432,blemish,7.08e-07,2.85,VERB,"['B', 'L', 'EH1', 'M', 'IH0', 'SH']"
26433,bobbing,7.08e-07,2.85,VERB,"['B', 'AA1', 'B', 'IH0', 'NG']"
26434,bogs,7.08e-07,2.85,VERB,"['B', 'AA1', 'G', 'Z']"
26435,brainstorm,7.08e-07,2.85,VERB,"['B', 'R', 'EY1', 'N', 'S', 'T', 'AO2', 'R', 'M']"
26436,brevity,7.08e-07,2.85,NOUN,"['B', 'R', 'EH1', 'V', 'AH0', 'T', 'IY0']"
26437,broadside,7.08e-07,2.85,NOUN,"['B', 'R', 'AO1', 'D', 'S', 'AY2', 'D']"
26438,buckles,7.08e-07,2.85,NOUN,"['B', 'AH1', 'K', 'AH0', 'L', 'Z']"
26439,budd,7.08e-07,2.85,PROPN,"['B', 'AH1', 'D']"
26440,burdensome,7.08e-07,2.85,ADJ,"['B', 'ER1', 'D', 'AH0', 'N', 'S', 'AH0', 'M']"
26441,burley,7.08e-07,2.85,NOUN,"['B', 'ER1', 'L', 'IY0']"
26442,buttered,7.08e-07,2.85,VERB,"['B', 'AH1', 'T', 'ER0', 'D']"
26443,callaway,7.08e-07,2.85,PROPN,"['K', 'AE1', 'L', 'AH0', 'W', 'EY0']"
26444,candida,7.08e-07,2.85,NOUN,"['K', 'AE1', 'N', 'D', 'IH0', 'D', 'AH0']"
26445,carnivorous,7.08e-07,2.85,ADJ,"['K', 'AA0', 'R', 'N', 'IH1', 'V', 'ER0', 'AH0', 'S']"
26446,characteristically,7.08e-07,2.85,ADV,"['K', 'EH2', 'R', 'AH0', 'K', 'T', 'ER0', 'IH1', 'S', 'T', 'IH0', 'K', 'L', 'IY0']"
26447,chasers,7.08e-07,2.85,NOUN,"['CH', 'EY1', 'S', 'ER0', 'Z']"
26448,chicano,7.08e-07,2.85,PROPN,"['CH', 'IH0', 'K', 'AA1', 'N', 'OW0']"
26449,chimera,7.08e-07,2.85,NOUN,"['CH', 'IH0', 'M', 'EH1', 'R', 'AH0']"
26450,chiropractor,7.08e-07,2.85,NOUN,"['K', 'AY1', 'R', 'AH0', 'P', 'R', 'AE2', 'K', 'T', 'ER0']"
26451,cic,7.08e-07,2.85,VERB,"['S', 'IH1', 'K']"
26452,cig,7.08e-07,2.85,PROPN,"['S', 'IH1', 'G']"
26453,cigs,7.08e-07,2.85,NOUN,"['S', 'IH1', 'G', 'Z']"
26454,claustrophobic,7.08e-07,2.85,ADJ,"['K', 'L', 'AO2', 'S', 'T', 'R', 'AH0', 'F', 'OW1', 'B', 'IH0', 'K']"
26455,cleave,7.08e-07,2.85,VERB,"['K', 'L', 'IY1', 'V']"
26456,clovis,7.08e-07,2.85,PROPN,"['K', 'L', 'OW1', 'V', 'IH0', 'S']"
26457,coinciding,7.08e-07,2.85,VERB,"['K', 'OW2', 'AH0', 'N', 'S', 'AY1', 'D', 'IH0', 'NG']"
26458,coleridge,7.08e-07,2.85,PROPN,"['K', 'OW1', 'L', 'R', 'IH0', 'JH']"
26459,colvin,7.08e-07,2.85,PROPN,"['K', 'OW1', 'L', 'V', 'IH0', 'N']"
26460,commuted,7.08e-07,2.85,VERB,"['K', 'AH0', 'M', 'Y', 'UW1', 'T', 'IH0', 'D']"
26461,corinthian,7.08e-07,2.85,PROPN,"['K', 'ER0', 'IH1', 'N', 'TH', 'IY0', 'AH0', 'N']"
26462,cotta,7.08e-07,2.85,NOUN,"['K', 'AA1', 'T', 'AH0']"
26463,councilor,7.08e-07,2.85,NOUN,"['K', 'AW1', 'N', 'S', 'AH0', 'L', 'ER0']"
26464,counterterrorism,7.08e-07,2.85,NOUN,"['K', 'AW1', 'N', 'T', 'ER0', 'T', 'EH2', 'R', 'ER0', 'IH2', 'Z', 'AH0', 'M']"
26465,coyle,7.08e-07,2.85,PROPN,"['K', 'OY1', 'L']"
26466,crayfish,7.08e-07,2.85,VERB,"['K', 'R', 'EY1', 'F', 'IH0', 'SH']"
26467,culled,7.08e-07,2.85,VERB,"['K', 'AH1', 'L', 'D']"
26468,czechs,7.08e-07,2.85,VERB,"['CH', 'EH1', 'K', 'S']"
26469,davie,7.08e-07,2.85,PROPN,"['D', 'EY1', 'V', 'IY0']"
26470,deanna,7.08e-07,2.85,PROPN,"['D', 'IY2', 'AE1', 'N', 'AH0']"
26471,defraud,7.08e-07,2.85,VERB,"['D', 'IH0', 'F', 'R', 'AO1', 'D']"
26472,deftly,7.08e-07,2.85,ADV,"['D', 'EH1', 'F', 'T', 'L', 'IY0']"
26473,dens,7.08e-07,2.85,NOUN,"['D', 'EH1', 'N', 'Z']"
26474,desertion,7.08e-07,2.85,NOUN,"['D', 'IH0', 'Z', 'ER1', 'SH', 'AH0', 'N']"
26475,devops,7.08e-07,2.85,NOUN,"['D', 'IH0', 'V', 'AO1', 'P', 'S']"
26476,dike,7.08e-07,2.85,NOUN,"['D', 'AY1', 'K']"
26477,dit,7.08e-07,2.85,X,"['D', 'IH1', 'T']"
26478,domed,7.08e-07,2.85,ADJ,"['D', 'OW1', 'M', 'D']"
26479,dowager,7.08e-07,2.85,PROPN,"['D', 'AW1', 'AH0', 'JH', 'ER0']"
26480,drips,7.08e-07,2.85,VERB,"['D', 'R', 'IH1', 'P', 'S']"
26481,edd,7.08e-07,2.85,PROPN,"['EH1', 'D']"
26482,elie,7.08e-07,2.85,PROPN,"['EH1', 'L', 'IY0']"
26483,emboldened,7.08e-07,2.85,VERB,"['EH0', 'M', 'B', 'OW1', 'L', 'D', 'AH0', 'N', 'D']"
26484,enema,7.08e-07,2.85,VERB,"['EH1', 'N', 'AH0', 'M', 'AH0']"
26485,erecting,7.08e-07,2.85,VERB,"['IH0', 'R', 'EH1', 'K', 'T', 'IH0', 'NG']"
