,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
23641,dependant,8.71e-07,2.94,ADJ,"['D', 'IH0', 'P', 'EH1', 'N', 'D', 'AH0', 'N', 'T']"
23642,depository,8.71e-07,2.94,NOUN,"['D', 'IH0', 'P', 'AA1', 'Z', 'AH0', 'T', 'AO2', 'R', 'IY0']"
23643,deuce,8.71e-07,2.94,X,"['D', 'UW1', 'S']"
23644,diagonally,8.71e-07,2.94,ADV,"['D', 'AY0', 'AE1', 'G', 'AH0', 'N', 'AH0', 'L', 'IY0']"
23645,dickie,8.71e-07,2.94,NOUN,"['D', 'IH1', 'K', 'IY0']"
23646,disapproved,8.71e-07,2.94,VERB,"['D', 'IH2', 'S', 'AH0', 'P', 'R', 'UW1', 'V', 'D']"
23647,disqualify,8.71e-07,2.94,VERB,"['D', 'IH0', 'S', 'K', 'W', 'AA1', 'L', 'AH0', 'F', 'AY2']"
23648,doh,8.71e-07,2.94,NOUN,"['D', 'OW1']"
23649,dona,8.71e-07,2.94,PROPN,"['D', 'OW1', 'N', 'AH0']"
23650,donates,8.71e-07,2.94,VERB,"['D', 'OW1', 'N', 'EY2', 'T', 'S']"
23651,donegal,8.71e-07,2.94,PROPN,"['D', 'OW1', 'N', 'IH0', 'G', 'AH0', 'L']"
23652,doorways,8.71e-07,2.94,NOUN,"['D', 'AO1', 'R', 'W', 'EY2', 'Z']"
23653,doped,8.71e-07,2.94,VERB,"['D', 'OW1', 'P', 'T']"
23654,dram,8.71e-07,2.94,PROPN,"['D', 'R', 'AE1', 'M']"
23655,edc,8.71e-07,2.94,PROPN,"['EH1', 'D', 'K']"
23656,efl,8.71e-07,2.94,NOUN,"['EH1', 'F', 'AH0', 'L']"
23657,embed,8.71e-07,2.94,VERB,"['IH0', 'M', 'B', 'EH1', 'D']"
23658,empathetic,8.71e-07,2.94,ADJ,"['EH2', 'M', 'P', 'AH0', 'TH', 'EH1', 'T', 'IH0', 'K']"
23659,emulator,8.71e-07,2.94,NOUN,"['EH1', 'M', 'Y', 'AH0', 'L', 'EY2', 'T', 'ER0']"
23660,encompassed,8.71e-07,2.94,VERB,"['EH0', 'N', 'K', 'AH1', 'M', 'P', 'AH0', 'S', 'T']"
23661,enlisting,8.71e-07,2.94,VERB,"['EH0', 'N', 'L', 'IH1', 'S', 'T', 'IH0', 'NG']"
23662,enlistment,8.71e-07,2.94,NOUN,"['EH0', 'N', 'L', 'IH1', 'S', 'T', 'M', 'AH0', 'N', 'T']"
23663,entrant,8.71e-07,2.94,NOUN,"['EH1', 'N', 'T', 'R', 'AH0', 'N', 'T']"
23664,ephesians,8.71e-07,2.94,PROPN,"['IH0', 'F', 'IY1', 'ZH', 'AH0', 'N', 'Z']"
23665,eraser,8.71e-07,2.94,NOUN,"['IH0', 'R', 'EY1', 'S', 'ER0']"
23666,etymology,8.71e-07,2.94,NOUN,"['EH2', 'T', 'AH0', 'M', 'AA1', 'L', 'AH0', 'JH', 'IY0']"
23667,evidences,8.71e-07,2.94,NOUN,"['EH1', 'V', 'AH0', 'D', 'AH0', 'N', 'S', 'AH0', 'Z']"
23668,exasperated,8.71e-07,2.94,VERB,"['IH0', 'G', 'Z', 'AE1', 'S', 'P', 'ER0', 'EY2', 'T', 'IH0', 'D']"
23669,exorcist,8.71e-07,2.94,NOUN,"['EH1', 'K', 'S', 'ER0', 'S', 'AH0', 'S', 'T']"
23670,faceted,8.71e-07,2.94,ADJ,"['F', 'AE1', 'S', 'AH0', 'T', 'IH0', 'D']"
23671,fayette,8.71e-07,2.94,PROPN,"['F', 'EY1', 'EH1', 'T']"
23672,federated,8.71e-07,2.94,VERB,"['F', 'EH1', 'D', 'ER0', 'EY2', 'T', 'IH0', 'D']"
23673,fiddling,8.71e-07,2.94,VERB,"['F', 'IH1', 'D', 'L', 'IH0', 'NG']"
23674,fitbit,8.71e-07,2.94,NOUN,"['F', 'IH1', 'T', 'B', 'IH0', 'T']"
23675,freya,8.71e-07,2.94,PROPN,"['F', 'R', 'EY1', 'AH0']"
23676,friars,8.71e-07,2.94,NOUN,"['F', 'R', 'AY1', 'ER0', 'Z']"
23677,frisco,8.71e-07,2.94,PROPN,"['F', 'R', 'IY1', 'S', 'K', 'OW0']"
23678,galatasaray,8.71e-07,2.94,PROPN,"['G', 'AE2', 'L', 'AH0', 'T', 'AE1', 'S', 'T', 'IY0', 'AH0']"
23679,gasped,8.71e-07,2.94,VERB,"['G', 'AE1', 'S', 'P', 'T']"
23680,gaussian,8.71e-07,2.94,ADJ,"['G', 'AW1', 'S', 'IY0', 'AH0', 'N']"
23681,gaye,8.71e-07,2.94,PROPN,"['G', 'EY1']"
23682,gea,8.71e-07,2.94,NOUN,"['JH', 'IY1']"
23683,goings,8.71e-07,2.94,NOUN,"['G', 'OW1', 'IH0', 'NG', 'Z']"
23684,gove,8.71e-07,2.94,PROPN,"['G', 'OW1', 'V']"
23685,gratuitous,8.71e-07,2.94,ADJ,"['G', 'R', 'AH0', 'T', 'UW1', 'AH0', 'T', 'AH0', 'S']"
23686,gud,8.71e-07,2.94,PROPN,"['G', 'AH1', 'D']"
23687,guiana,8.71e-07,2.94,PROPN,"['G', 'IY0', 'AA1', 'N', 'AH0']"
23688,haggard,8.71e-07,2.94,ADJ,"['HH', 'AE1', 'G', 'ER0', 'D']"
23689,headings,8.71e-07,2.94,NOUN,"['HH', 'EH1', 'D', 'IH0', 'NG', 'Z']"
23690,honeycomb,8.71e-07,2.94,NOUN,"['HH', 'AH1', 'N', 'IY0', 'K', 'OW2', 'M']"
23691,hooligans,8.71e-07,2.94,NOUN,"['HH', 'UW1', 'L', 'IH0', 'G', 'AH0', 'N', 'Z']"
23692,hopelessness,8.71e-07,2.94,NOUN,"['HH', 'OW1', 'P', 'L', 'AH0', 'S', 'N', 'AH0', 'S']"
23693,horus,8.71e-07,2.94,NOUN,"['HH', 'AO1', 'R', 'AH0', 'S']"
23694,householder,8.71e-07,2.94,NOUN,"['HH', 'AW1', 'S', 'HH', 'OW2', 'L', 'D', 'ER0']"
23695,href,8.71e-07,2.94,PROPN,"['R', 'EH1', 'F']"
23696,hubris,8.71e-07,2.94,NOUN,"['HH', 'Y', 'UW1', 'B', 'R', 'AH0', 'S']"
23697,hurrah,8.71e-07,2.94,INTJ,"['HH', 'UH0', 'R', 'AA1']"
23698,hutchison,8.71e-07,2.94,PROPN,"['HH', 'AH1', 'CH', 'IH0', 'S', 'AH0', 'N']"
23699,hysterically,8.71e-07,2.94,ADV,"['HH', 'IH2', 'S', 'T', 'EH1', 'R', 'IH0', 'K', 'L', 'IY0']"
23700,ias,8.71e-07,2.94,PROPN,"['IY1', 'AH0', 'Z']"
23701,idealized,8.71e-07,2.94,ADJ,"['AY0', 'D', 'IY1', 'AH0', 'L', 'AY2', 'Z', 'D']"
23702,idiosyncratic,8.71e-07,2.94,ADJ,"['IH0', 'D', 'IY0', 'OW0', 'S', 'IH0', 'N', 'K', 'R', 'AE1', 'T', 'IH0', 'K']"
23703,ignatius,8.71e-07,2.94,PROPN,"['IH0', 'G', 'N', 'EY1', 'SH', 'AH0', 'S']"
23704,immerse,8.71e-07,2.94,VERB,"['IH0', 'M', 'ER1', 'S']"
23705,immortals,8.71e-07,2.94,NOUN,"['IH0', 'M', 'AO1', 'R', 'T', 'AH0', 'L', 'Z']"
23706,impassioned,8.71e-07,2.94,ADJ,"['IH0', 'M', 'P', 'AE1', 'SH', 'AH0', 'N', 'D']"
23707,indemnity,8.71e-07,2.94,NOUN,"['IH0', 'N', 'D', 'EH1', 'M', 'N', 'AH0', 'T', 'IY0']"
23708,indira,8.71e-07,2.94,PROPN,"['IH0', 'N', 'D', 'IH1', 'R', 'AH0']"
23709,interoperability,8.71e-07,2.94,NOUN,"['IH2', 'N', 'T', 'ER0', 'AH0', 'P', 'ER0', 'B', 'IH1', 'L', 'AH0', 'T', 'IY0']"
23710,jas,8.71e-07,2.94,PROPN,"['JH', 'EY1', 'M', 'Z']"
23711,jitsu,8.71e-07,2.94,PROPN,"['JH', 'IH1', 'T', 'S', 'UW0']"
23712,juliana,8.71e-07,2.94,PROPN,"['JH', 'UW2', 'L', 'IY0', 'AE1', 'N', 'AH0']"
23713,juve,8.71e-07,2.94,PROPN,"['JH', 'UW1', 'V']"
23714,kampala,8.71e-07,2.94,PROPN,"['K', 'AH0', 'M', 'P', 'AA1', 'L', 'AH0']"
23715,kasich,8.71e-07,2.94,PROPN,"['K', 'AA1', 'S', 'IH0', 'CH']"
23716,katniss,8.71e-07,2.94,PROPN,"['K', 'AE1', 'T', 'N', 'IH0', 'S']"
23717,kelso,8.71e-07,2.94,PROPN,"['K', 'EH1', 'L', 'S', 'OW0']"
23718,kiddie,8.71e-07,2.94,ADJ,"['K', 'IH1', 'D', 'IY0']"
23719,kindest,8.71e-07,2.94,ADJ,"['K', 'AY1', 'N', 'D', 'AH0', 'S', 'T']"
23720,labourer,8.71e-07,2.94,NOUN,"['L', 'EY1', 'B', 'ER0', 'AW0']"
23721,latitudes,8.71e-07,2.94,NOUN,"['L', 'AE1', 'T', 'AH0', 'T', 'UW2', 'D', 'Z']"
23722,lia,8.71e-07,2.94,PROPN,"['L', 'IY1', 'AH0']"
23723,lili,8.71e-07,2.94,PROPN,"['L', 'IH1', 'L', 'IY0']"
23724,lilith,8.71e-07,2.94,PROPN,"['L', 'IH1', 'L', 'IH0', 'TH']"
23725,livermore,8.71e-07,2.94,PROPN,"['L', 'IH0', 'V', 'ER0', 'M', 'AO1', 'R']"
23726,lures,8.71e-07,2.94,NOUN,"['L', 'UH1', 'R', 'Z']"
23727,mackey,8.71e-07,2.94,PROPN,"['M', 'AE1', 'K', 'IY0']"
23728,mailer,8.71e-07,2.94,NOUN,"['M', 'EY1', 'L', 'ER0']"
23729,malfunctioning,8.71e-07,2.94,VERB,"['M', 'AE0', 'L', 'F', 'AH1', 'NG', 'K', 'SH', 'AH0', 'N', 'IH0', 'NG']"
23730,manfred,8.71e-07,2.94,PROPN,"['M', 'AE1', 'N', 'F', 'R', 'IH0', 'D']"
23731,marxists,8.71e-07,2.94,NOUN,"['M', 'AA1', 'R', 'K', 'S', 'IH0', 'S', 'T', 'S']"
23732,mausoleum,8.71e-07,2.94,NOUN,"['M', 'AO2', 'S', 'AH0', 'L', 'IY1', 'AH0', 'M']"
23733,mccullough,8.71e-07,2.94,PROPN,"['M', 'AH0', 'K', 'AH1', 'L', 'AH0']"
23734,melodramatic,8.71e-07,2.94,ADJ,"['M', 'EH2', 'L', 'AH0', 'D', 'R', 'AH0', 'M', 'AE1', 'T', 'IH0', 'K']"
23735,mesopotamia,8.71e-07,2.94,PROPN,"['M', 'EH2', 'S', 'AH0', 'P', 'AH0', 'T', 'EY1', 'M', 'IY0', 'AH0']"
23736,messaged,8.71e-07,2.94,VERB,"['M', 'EH1', 'S', 'AH0', 'JH', 'D']"
23737,misc,8.71e-07,2.94,PROPN,"['M', 'IH1', 'S']"
23738,mohan,8.71e-07,2.94,PROPN,"['M', 'OW1', 'HH', 'AA0', 'N']"
23739,mugged,8.71e-07,2.94,VERB,"['M', 'AH1', 'G', 'D']"
23740,mushy,8.71e-07,2.94,ADJ,"['M', 'AH1', 'SH', 'IY0']"
23741,nepalese,8.71e-07,2.94,ADJ,"['N', 'EH2', 'P', 'AH0', 'L', 'IY1', 'Z']"
23742,newsletters,8.71e-07,2.94,NOUN,"['N', 'UW1', 'Z', 'L', 'EH2', 'T', 'ER0', 'Z']"
23743,novices,8.71e-07,2.94,NOUN,"['N', 'AA1', 'V', 'AH0', 'S', 'IH0', 'Z']"
23744,ocular,8.71e-07,2.94,ADJ,"['AA1', 'K', 'Y', 'AH0', 'L', 'ER0']"
23745,ontology,8.71e-07,2.94,NOUN,"['AA0', 'N', 'T', 'AA1', 'L', 'AH0', 'JH', 'IY0']"
23746,opm,8.71e-07,2.94,PROPN,"['AA1', 'P', 'M']"
23747,oratory,8.71e-07,2.94,NOUN,"['AO1', 'R', 'AH0', 'T', 'AO2', 'R', 'IY0']"
23748,orbiter,8.71e-07,2.94,NOUN,"['AO1', 'R', 'B', 'AH0', 'T', 'ER0']"
23749,origami,8.71e-07,2.94,NOUN,"['AO2', 'R', 'IH0', 'G', 'AA1', 'M', 'IY0']"
23750,orthopaedic,8.71e-07,2.94,ADJ,"['AO2', 'R', 'TH', 'AH0', 'P', 'AA1', 'D', 'AH0', 'K', 'AH0']"
23751,oust,8.71e-07,2.94,VERB,"['AW1', 'S', 'T']"
23752,ovary,8.71e-07,2.94,NOUN,"['OW1', 'V', 'ER0', 'IY0']"
23753,palma,8.71e-07,2.94,PROPN,"['P', 'AA1', 'L', 'M', 'AH0']"
23754,paradoxically,8.71e-07,2.94,ADV,"['P', 'EH2', 'R', 'AH0', 'D', 'AA1', 'K', 'S', 'AH0', 'K', 'L', 'IY0']"
23755,pena,8.71e-07,2.94,PROPN,"['P', 'EH1', 'N', 'AH0']"
23756,perceives,8.71e-07,2.94,VERB,"['P', 'ER0', 'S', 'IY1', 'V', 'Z']"
23757,petro,8.71e-07,2.94,PROPN,"['P', 'EH1', 'T', 'R', 'OW0']"
23758,pewdiepie,8.71e-07,2.94,PROPN,"['P', 'UW1', 'D', 'IY0', 'P', 'IY2', 'P']"
23759,phipps,8.71e-07,2.94,PROPN,"['F', 'IH1', 'P', 'S']"
23760,picturing,8.71e-07,2.94,VERB,"['P', 'IH1', 'K', 'CH', 'ER0', 'IH0', 'NG']"
23761,pituitary,8.71e-07,2.94,NOUN,"['P', 'AH0', 'T', 'UW1', 'AH0', 'T', 'EH2', 'R', 'IY0']"
23762,plumage,8.71e-07,2.94,NOUN,"['P', 'L', 'UW1', 'M', 'AH0', 'JH']"
23763,poachers,8.71e-07,2.94,NOUN,"['P', 'OW1', 'CH', 'ER0', 'Z']"
23764,poof,8.71e-07,2.94,VERB,"['P', 'UW1', 'F']"
23765,potted,8.71e-07,2.94,VERB,"['P', 'AA1', 'T', 'IH0', 'D']"
23766,premeditated,8.71e-07,2.94,VERB,"['P', 'R', 'IY0', 'M', 'EH1', 'D', 'AH0', 'T', 'EY2', 'T', 'IH0', 'D']"
23767,profess,8.71e-07,2.94,VERB,"['P', 'R', 'AH0', 'F', 'EH1', 'S']"
23768,proportionally,8.71e-07,2.94,ADV,"['P', 'R', 'AH0', 'P', 'AO1', 'R', 'SH', 'AH0', 'N', 'AH0', 'L', 'IY0']"
23769,raiser,8.71e-07,2.94,NOUN,"['R', 'EY1', 'Z', 'ER0']"
23770,randle,8.71e-07,2.94,VERB,"['R', 'AE1', 'N', 'D', 'AH0', 'L']"
23771,ratify,8.71e-07,2.94,VERB,"['R', 'AE1', 'T', 'AH0', 'F', 'AY2']"
23772,rearranged,8.71e-07,2.94,VERB,"['R', 'IY2', 'ER0', 'EY1', 'N', 'JH', 'D']"
23773,recast,8.71e-07,2.94,VERB,"['R', 'IY0', 'K', 'AE1', 'S', 'T']"
23774,refreshment,8.71e-07,2.94,NOUN,"['R', 'AH0', 'F', 'R', 'EH1', 'SH', 'M', 'AH0', 'N', 'T']"
23775,rehearse,8.71e-07,2.94,VERB,"['R', 'IY0', 'HH', 'ER1', 'S']"
23776,remakes,8.71e-07,2.94,NOUN,"['R', 'IY1', 'M', 'EY0', 'K', 'S']"
23777,repurchase,8.71e-07,2.94,VERB,"['R', 'IY0', 'P', 'ER1', 'CH', 'AH0', 'S']"
23778,rescuers,8.71e-07,2.94,NOUN,"['R', 'EH1', 'S', 'K', 'Y', 'UW2', 'ER0', 'Z']"
23779,resins,8.71e-07,2.94,NOUN,"['R', 'EH1', 'Z', 'AH0', 'N', 'Z']"
23780,retractable,8.71e-07,2.94,ADJ,"['R', 'IY0', 'T', 'R', 'AE1', 'K', 'T', 'AH0', 'B', 'AH0', 'L']"
23781,retroactively,8.71e-07,2.94,ADV,"['R', 'EH2', 'T', 'R', 'OW0', 'AE1', 'K', 'T', 'IH0', 'V', 'L', 'IY0']"
23782,retweeted,8.71e-07,2.94,VERB,"['R', 'IH0', 'T', 'W', 'IY1', 'T', 'IH0', 'D']"
23783,reunions,8.71e-07,2.94,NOUN,"['R', 'IY0', 'UW1', 'N', 'Y', 'AH0', 'N', 'Z']"
23784,ronda,8.71e-07,2.94,PROPN,"['R', 'AA1', 'N', 'D', 'AH0']"
23785,runny,8.71e-07,2.94,ADJ,"['R', 'AH1', 'N', 'IY0']"
23786,saddled,8.71e-07,2.94,VERB,"['S', 'AE1', 'D', 'AH0', 'L', 'D']"
23787,sarcastically,8.71e-07,2.94,ADV,"['S', 'AA0', 'R', 'K', 'AE1', 'S', 'T', 'IH0', 'K', 'L', 'IY0']"
23788,scepticism,8.71e-07,2.94,NOUN,"['S', 'EH1', 'P', 'S', 'T', 'IH2', 'S', 'T', 'AH0', 'M', 'Z']"
23789,scorecard,8.71e-07,2.94,NOUN,"['S', 'K', 'AO1', 'R', 'K', 'AA2', 'R', 'D']"
23790,scrutinized,8.71e-07,2.94,VERB,"['S', 'K', 'R', 'UW1', 'T', 'AH0', 'N', 'AY2', 'Z', 'D']"
23791,scumbags,8.71e-07,2.94,NOUN,"['S', 'K', 'AH1', 'M', 'B', 'AE2', 'G', 'Z']"
23792,seabed,8.71e-07,2.94,NOUN,"['S', 'IY1', 'B', 'EH2', 'D']"
23793,seamen,8.71e-07,2.94,NOUN,"['S', 'IY1', 'M', 'AH0', 'N']"
23794,sed,8.71e-07,2.94,VERB,"['S', 'EH1', 'D']"
23795,senna,8.71e-07,2.94,NOUN,"['S', 'EH1', 'N', 'AH0']"
23796,seok,8.71e-07,2.94,PROPN,"['S', 'IY1', 'K', 'AO1', 'K']"
23797,serenade,8.71e-07,2.94,NOUN,"['S', 'EH2', 'R', 'AH0', 'N', 'EY1', 'D']"
23798,silos,8.71e-07,2.94,NOUN,"['S', 'AY1', 'L', 'OW2', 'Z']"
23799,simba,8.71e-07,2.94,PROPN,"['S', 'IH1', 'M', 'B', 'AH0']"
23800,skimmed,8.71e-07,2.94,VERB,"['S', 'K', 'IH1', 'M', 'D']"
23801,skirmishes,8.71e-07,2.94,NOUN,"['S', 'K', 'ER1', 'M', 'IH0', 'SH', 'IH0', 'Z']"
23802,slideshow,8.71e-07,2.94,NOUN,"['S', 'L', 'AY1', 'D', 'SH', 'OW2']"
23803,smurfs,8.71e-07,2.94,PROPN,"['S', 'M', 'ER1', 'F', 'S']"
23804,sociologists,8.71e-07,2.94,NOUN,"['S', 'OW2', 'S', 'IY0', 'AA1', 'L', 'AH0', 'JH', 'IH0', 'S', 'T', 'S']"
23805,sonja,8.71e-07,2.94,PROPN,"['S', 'OW1', 'N', 'Y', 'AH0']"
23806,splurge,8.71e-07,2.94,VERB,"['S', 'P', 'L', 'ER1', 'JH']"
23807,spotty,8.71e-07,2.94,ADJ,"['S', 'P', 'AA1', 'T', 'IY0']"
23808,springing,8.71e-07,2.94,VERB,"['S', 'P', 'R', 'IH1', 'NG', 'IH0', 'NG']"
23809,stabilizer,8.71e-07,2.94,NOUN,"['S', 'T', 'EY1', 'B', 'AH0', 'L', 'AY2', 'Z', 'ER0']"
23810,stimulants,8.71e-07,2.94,NOUN,"['S', 'T', 'IH1', 'M', 'Y', 'AH0', 'L', 'AH0', 'N', 'T', 'S']"
23811,struts,8.71e-07,2.94,NOUN,"['S', 'T', 'R', 'AH1', 'T', 'S']"
23812,sufferer,8.71e-07,2.94,NOUN,"['S', 'AH1', 'F', 'ER0', 'ER0']"
23813,sycamore,8.71e-07,2.94,NOUN,"['S', 'IH1', 'K', 'AH0', 'M', 'AO2', 'R']"
23814,synthesize,8.71e-07,2.94,VERB,"['S', 'IH1', 'N', 'TH', 'AH0', 'S', 'AY2', 'Z']"
23815,tacit,8.71e-07,2.94,ADJ,"['T', 'AE1', 'S', 'IH0', 'T']"
23816,taggart,8.71e-07,2.94,PROPN,"['T', 'AE1', 'G', 'ER0', 'T']"
23817,takeout,8.71e-07,2.94,NOUN,"['T', 'EY1', 'K', 'AW2', 'T']"
23818,tangerine,8.71e-07,2.94,NOUN,"['T', 'AE2', 'N', 'JH', 'ER0', 'IY1', 'N']"
23819,taro,8.71e-07,2.94,NOUN,"['T', 'EH1', 'R', 'OW0']"
23820,teeming,8.71e-07,2.94,VERB,"['T', 'IY1', 'M', 'IH0', 'NG']"
23821,terrors,8.71e-07,2.94,NOUN,"['T', 'EH1', 'R', 'ER0', 'Z']"
23822,thefts,8.71e-07,2.94,NOUN,"['TH', 'EH1', 'F', 'T', 'S']"
23823,thrusting,8.71e-07,2.94,VERB,"['TH', 'R', 'AH1', 'S', 'T', 'IH0', 'NG']"
23824,tonnage,8.71e-07,2.94,NOUN,"['T', 'AH1', 'N', 'AH0', 'JH']"
23825,torrents,8.71e-07,2.94,NOUN,"['T', 'AO1', 'R', 'AH0', 'N', 'T', 'S']"
23826,totes,8.71e-07,2.94,NOUN,"['T', 'OW1', 'T', 'S']"
23827,typhoid,8.71e-07,2.94,VERB,"['T', 'AY1', 'F', 'OY0', 'D']"
23828,tyrell,8.71e-07,2.94,PROPN,"['T', 'AY1', 'R', 'AH0', 'L']"
23829,ub,8.71e-07,2.94,PROPN,"['AH1', 'B']"
23830,ucf,8.71e-07,2.94,PROPN,"['AH1', 'K', 'S']"
23831,unclaimed,8.71e-07,2.94,ADJ,"['AH0', 'N', 'K', 'L', 'EY1', 'M', 'D']"
23832,underwhelming,8.71e-07,2.94,VERB,"['AH1', 'N', 'D', 'ER0', 'W', 'EH2', 'L', 'M', 'IH0', 'NG']"
23833,unofficially,8.71e-07,2.94,ADV,"['AH0', 'N', 'AH0', 'F', 'IH1', 'SH', 'AH0', 'L', 'IY0']"
23834,unopened,8.71e-07,2.94,ADJ,"['AH0', 'N', 'OW1', 'P', 'AH0', 'N', 'D']"
23835,untapped,8.71e-07,2.94,ADJ,"['AH0', 'N', 'T', 'AE1', 'P', 'T']"
23836,veracity,8.71e-07,2.94,NOUN,"['V', 'ER0', 'AE1', 'S', 'IH0', 'T', 'IY0']"
23837,viscous,8.71e-07,2.94,ADJ,"['V', 'IH1', 'S', 'K', 'AH0', 'S']"
23838,vitally,8.71e-07,2.94,ADV,"['V', 'AY1', 'T', 'AH0', 'L', 'IY0']"
23839,vixen,8.71e-07,2.94,NOUN,"['V', 'IH1', 'K', 'S', 'IH0', 'N']"
23840,waugh,8.71e-07,2.94,PROPN,"['W', 'AO1']"
23841,waverley,8.71e-07,2.94,NOUN,"['W', 'EY1', 'V', 'ER0', 'L', 'IY0']"
23842,weil,8.71e-07,2.94,PROPN,"['W', 'AY1', 'L']"
23843,whatcha,8.71e-07,2.94,VERB,"['CH', 'AA1', 'CH', 'AH0']"
23844,whims,8.71e-07,2.94,NOUN,"['W', 'IH1', 'M', 'Z']"
23845,whitey,8.71e-07,2.94,PROPN,"['W', 'AY1', 'T', 'IY2']"
23846,windfall,8.71e-07,2.94,NOUN,"['W', 'IH1', 'N', 'D', 'F', 'AO2', 'L']"
23847,woolwich,8.71e-07,2.94,PROPN,"['W', 'UH1', 'L', 'W', 'IH2', 'CH']"
23848,workday,8.71e-07,2.94,NOUN,"['W', 'ER1', 'K', 'D', 'EY2']"
23849,wreak,8.71e-07,2.94,VERB,"['R', 'IY1', 'K']"
23850,wta,8.71e-07,2.94,PROPN,"['V', 'AA1', 'T']"
23851,xviii,8.71e-07,2.94,PROPN,"['Z', 'V', 'IY0', 'IY1', 'CH', 'IY0']"
23852,yap,8.71e-07,2.94,PROPN,"['Y', 'AE1', 'P']"
23853,yous,8.71e-07,2.94,PROPN,"['Y', 'UW1', 'S']"
23854,zayn,8.71e-07,2.94,VERB,"['Z', 'EY1', 'N']"
23855,abbie,8.51e-07,2.93,PROPN,"['AE1', 'B', 'IY0']"
23856,ablaze,8.51e-07,2.93,ADJ,"['AH0', 'B', 'L', 'EY1', 'Z']"
23857,adriatic,8.51e-07,2.93,PROPN,"['EY2', 'D', 'R', 'IY0', 'AE1', 'T', 'IH0', 'K']"
23858,aegean,8.51e-07,2.93,PROPN,"['IH0', 'JH', 'IY1', 'AH0', 'N']"
23859,aerodynamics,8.51e-07,2.93,NOUN,"['EH2', 'R', 'OW0', 'D', 'AY0', 'N', 'AE1', 'M', 'IH0', 'K', 'S']"
23860,agra,8.51e-07,2.93,PROPN,"['AE1', 'G', 'R', 'AH0']"
23861,ahhhh,8.51e-07,2.93,INTJ,"['AA1', 'HH', 'AA0']"
23862,amphetamine,8.51e-07,2.93,NOUN,"['AE0', 'M', 'F', 'EH1', 'T', 'AH0', 'M', 'IY2', 'N']"
23863,amputated,8.51e-07,2.93,VERB,"['AE1', 'M', 'P', 'Y', 'AH0', 'T', 'EY2', 'T', 'IH0', 'D']"
23864,amr,8.51e-07,2.93,NOUN,"['AA1', 'M', 'ER0']"
23865,analogies,8.51e-07,2.93,NOUN,"['AH0', 'N', 'AE1', 'L', 'AH0', 'JH', 'IY0', 'Z']"
23866,animator,8.51e-07,2.93,NOUN,"['AE1', 'N', 'AH0', 'M', 'EY2', 'T', 'ER0']"
23867,anno,8.51e-07,2.93,PROPN,"['AE1', 'N', 'OW0']"
23868,aqueduct,8.51e-07,2.93,NOUN,"['AE1', 'K', 'W', 'AH0', 'D', 'AH2', 'K', 'T']"
23869,archeological,8.51e-07,2.93,ADJ,"['AA2', 'R', 'K', 'IY0', 'AH0', 'L', 'AA1', 'JH', 'IH0', 'K', 'AH0', 'L']"
23870,assed,8.51e-07,2.93,ADJ,"['AE1', 'S', 'T']"
23871,assesses,8.51e-07,2.93,VERB,"['AH0', 'S', 'EH1', 'S', 'IH0', 'Z']"
23872,attributing,8.51e-07,2.93,VERB,"['AH0', 'T', 'R', 'IH1', 'B', 'Y', 'AH0', 'T', 'IH0', 'NG']"
23873,awry,8.51e-07,2.93,VERB,"['ER0', 'AY1']"
23874,barnaby,8.51e-07,2.93,PROPN,"['B', 'AA1', 'R', 'N', 'AH0', 'B', 'IY0']"
23875,bask,8.51e-07,2.93,VERB,"['B', 'AE1', 'S', 'K']"
23876,bellingham,8.51e-07,2.93,PROPN,"['B', 'EH1', 'L', 'IH0', 'NG', 'HH', 'AE2', 'M']"
23877,belo,8.51e-07,2.93,PROPN,"['B', 'EH1', 'L', 'OW0']"
23878,bilbao,8.51e-07,2.93,PROPN,"['B', 'IH0', 'L', 'B', 'AW1']"
23879,bobbi,8.51e-07,2.93,PROPN,"['B', 'AA1', 'B', 'IY0']"
23880,bogart,8.51e-07,2.93,PROPN,"['B', 'OW1', 'G', 'AA2', 'R', 'T']"
23881,bragged,8.51e-07,2.93,VERB,"['B', 'R', 'AE1', 'G', 'D']"
23882,brainwashing,8.51e-07,2.93,VERB,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH', 'IH0', 'NG']"
23883,bribing,8.51e-07,2.93,VERB,"['B', 'R', 'AY1', 'B', 'IH0', 'NG']"
23884,bristles,8.51e-07,2.93,NOUN,"['B', 'R', 'IH1', 'S', 'AH0', 'L', 'Z']"
23885,broome,8.51e-07,2.93,PROPN,"['B', 'R', 'UW1', 'M']"
23886,bueno,8.51e-07,2.93,PROPN,"['B', 'W', 'EY1', 'N', 'OW0']"
23887,captained,8.51e-07,2.93,VERB,"['K', 'AE1', 'P', 'T', 'AH0', 'N', 'D']"
23888,centralised,8.51e-07,2.93,ADJ,"['S', 'EH1', 'N', 'T', 'R', 'AH0', 'L', 'AY2', 'Z', 'D']"
23889,chilton,8.51e-07,2.93,PROPN,"['CH', 'IH1', 'L', 'T', 'AH0', 'N']"
23890,chiropractic,8.51e-07,2.93,NOUN,"['K', 'AY2', 'R', 'OW0', 'P', 'R', 'AE1', 'K', 'T', 'IH0', 'K']"
