,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
19813,shiv,1.23e-06,3.09,PROPN,"['SH', 'IH1', 'V']"
19814,siam,1.23e-06,3.09,NOUN,"['S', 'AY0', 'AE1', 'M']"
19815,simons,1.23e-06,3.09,PROPN,"['S', 'AY1', 'M', 'AH0', 'N', 'Z']"
19816,smeared,1.23e-06,3.09,VERB,"['S', 'M', 'IH1', 'R', 'D']"
19817,softening,1.23e-06,3.09,VERB,"['S', 'AO1', 'F', 'AH0', 'N', 'IH0', 'NG']"
19818,soybean,1.23e-06,3.09,NOUN,"['S', 'OY1', 'B', 'IY2', 'N']"
19819,splashing,1.23e-06,3.09,VERB,"['S', 'P', 'L', 'AE1', 'SH', 'IH0', 'NG']"
19820,standardization,1.23e-06,3.09,NOUN,"['S', 'T', 'AE0', 'N', 'D', 'ER0', 'D', 'IH0', 'Z', 'EY1', 'SH', 'AH0', 'N']"
19821,stardom,1.23e-06,3.09,NOUN,"['S', 'T', 'AA1', 'R', 'D', 'AH0', 'M']"
19822,steamy,1.23e-06,3.09,ADJ,"['S', 'T', 'IY1', 'M', 'IY0']"
19823,stomachs,1.23e-06,3.09,NOUN,"['S', 'T', 'AH1', 'M', 'AH0', 'K', 'S']"
19824,stopper,1.23e-06,3.09,NOUN,"['S', 'T', 'AA1', 'P', 'ER0']"
19825,strolling,1.23e-06,3.09,VERB,"['S', 'T', 'R', 'OW1', 'L', 'IH0', 'NG']"
19826,swells,1.23e-06,3.09,VERB,"['S', 'W', 'EH1', 'L', 'Z']"
19827,swindon,1.23e-06,3.09,PROPN,"['S', 'W', 'IH1', 'N', 'D', 'AH0', 'N']"
19828,symptomatic,1.23e-06,3.09,ADJ,"['S', 'IH2', 'M', 'P', 'T', 'AH0', 'M', 'AE1', 'T', 'IH0', 'K']"
19829,tenets,1.23e-06,3.09,NOUN,"['T', 'EH1', 'N', 'AH0', 'T', 'S']"
19830,toggle,1.23e-06,3.09,VERB,"['T', 'AA1', 'G', 'AH0', 'L']"
19831,tonal,1.23e-06,3.09,ADJ,"['T', 'OW1', 'N', 'AH0', 'L']"
19832,torrance,1.23e-06,3.09,NOUN,"['T', 'AO1', 'R', 'AH0', 'N', 'S']"
19833,tourney,1.23e-06,3.09,NOUN,"['T', 'ER1', 'N', 'IY0']"
19834,transitioned,1.23e-06,3.09,VERB,"['T', 'R', 'AE0', 'N', 'Z', 'IH1', 'SH', 'AH0', 'N', 'D']"
19835,transmitters,1.23e-06,3.09,NOUN,"['T', 'R', 'AE0', 'N', 'S', 'M', 'IH1', 'T', 'ER0', 'Z']"
19836,tripled,1.23e-06,3.09,VERB,"['T', 'R', 'IH1', 'P', 'AH0', 'L', 'D']"
19837,uconn,1.23e-06,3.09,PROPN,"['Y', 'UW1', 'K', 'AH0', 'N']"
19838,ulcers,1.23e-06,3.09,NOUN,"['AH1', 'L', 'S', 'ER0', 'Z']"
19839,ultrasonic,1.23e-06,3.09,ADJ,"['AH2', 'L', 'T', 'R', 'AH0', 'S', 'AA1', 'N', 'IH0', 'K']"
19840,unicorns,1.23e-06,3.09,NOUN,"['Y', 'UW1', 'N', 'IH0', 'K', 'AO2', 'R', 'N', 'Z']"
19841,unlawfully,1.23e-06,3.09,ADV,"['AH0', 'N', 'L', 'AO1', 'F', 'AH0', 'L', 'IY0']"
19842,unveils,1.23e-06,3.09,VERB,"['AH0', 'N', 'V', 'EY1', 'L', 'Z']"
19843,unwise,1.23e-06,3.09,ADJ,"['AH0', 'N', 'W', 'AY1', 'Z']"
19844,vaping,1.23e-06,3.09,VERB,"['V', 'EY1', 'P', 'IH0', 'NG']"
19845,vo,1.23e-06,3.09,NOUN,"['V', 'OW1']"
19846,watchful,1.23e-06,3.09,ADJ,"['W', 'AA1', 'CH', 'F', 'AH0', 'L']"
19847,waterford,1.23e-06,3.09,PROPN,"['W', 'AO1', 'T', 'ER0', 'F', 'ER0', 'D']"
19848,wayward,1.23e-06,3.09,ADJ,"['W', 'EY1', 'W', 'ER0', 'D']"
19849,willoughby,1.23e-06,3.09,PROPN,"['W', 'IH1', 'L', 'AH0', 'B', 'IY0']"
19850,workmanship,1.23e-06,3.09,NOUN,"['W', 'ER1', 'K', 'M', 'AH0', 'N', 'SH', 'IH2', 'P']"
19851,wrecks,1.23e-06,3.09,NOUN,"['R', 'EH1', 'K', 'S']"
19852,wren,1.23e-06,3.09,NOUN,"['R', 'EH1', 'N']"
19853,wronged,1.23e-06,3.09,VERB,"['R', 'AO1', 'NG', 'D']"
19854,yoke,1.23e-06,3.09,NOUN,"['Y', 'OW1', 'K']"
19855,za,1.23e-06,3.09,PROPN,"['Z', 'AA1']"
19856,acorn,1.2e-06,3.08,NOUN,"['EY1', 'K', 'AO0', 'R', 'N']"
19857,aga,1.2e-06,3.08,NOUN,"['AA1', 'G', 'AH0']"
19858,ahmedabad,1.2e-06,3.08,PROPN,"['AA1', 'M', 'AH0', 'D', 'B', 'AE2', 'D']"
19859,ailing,1.2e-06,3.08,VERB,"['EY1', 'L', 'IH0', 'NG']"
19860,airflow,1.2e-06,3.08,VERB,"['EH1', 'R', 'F', 'L', 'OW0']"
19861,alamo,1.2e-06,3.08,PROPN,"['AE1', 'L', 'AH0', 'M', 'OW0']"
19862,aloft,1.2e-06,3.08,ADV,"['AH0', 'L', 'AO1', 'F', 'T']"
19863,amalgamation,1.2e-06,3.08,NOUN,"['AH0', 'M', 'AE2', 'L', 'G', 'AH0', 'M', 'EY1', 'SH', 'AH0', 'N']"
19864,amazes,1.2e-06,3.08,VERB,"['AH0', 'M', 'EY1', 'Z', 'IH0', 'Z']"
19865,aneurysm,1.2e-06,3.08,NOUN,"['AE1', 'N', 'Y', 'UH0', 'R', 'IH2', 'Z', 'AH0', 'M']"
19866,antelope,1.2e-06,3.08,NOUN,"['AE1', 'N', 'T', 'AH0', 'L', 'OW2', 'P']"
19867,antigua,1.2e-06,3.08,PROPN,"['AE0', 'N', 'T', 'IY1', 'G', 'W', 'AH0']"
19868,arcadia,1.2e-06,3.08,PROPN,"['AA0', 'R', 'K', 'EY1', 'D', 'IY0', 'AH0']"
19869,archdiocese,1.2e-06,3.08,PROPN,"['AA1', 'R', 'CH', 'D', 'AY1', 'AH0', 'S', 'AH0', 'S']"
19870,ast,1.2e-06,3.08,NOUN,"['AE1', 'S', 'T']"
19871,automate,1.2e-06,3.08,VERB,"['AO1', 'T', 'AH0', 'M', 'EY2', 'T']"
19872,barre,1.2e-06,3.08,PROPN,"['B', 'EH1', 'R', 'IY0']"
19873,basilica,1.2e-06,3.08,PROPN,"['B', 'AH0', 'S', 'IH1', 'L', 'IH0', 'K', 'AH0']"
19874,bassett,1.2e-06,3.08,PROPN,"['B', 'AE1', 'S', 'IH0', 'T']"
19875,bertie,1.2e-06,3.08,PROPN,"['B', 'ER1', 'T', 'IY0']"
19876,beset,1.2e-06,3.08,VERB,"['B', 'IH0', 'S', 'EH1', 'T']"
19877,bitchy,1.2e-06,3.08,ADJ,"['B', 'IH1', 'CH', 'IY0']"
19878,bleep,1.2e-06,3.08,NOUN,"['B', 'L', 'IY1', 'P']"
19879,blueberries,1.2e-06,3.08,NOUN,"['B', 'L', 'UW1', 'B', 'EH2', 'R', 'IY0', 'Z']"
19880,blushing,1.2e-06,3.08,VERB,"['B', 'L', 'AH1', 'SH', 'IH0', 'NG']"
19881,bowels,1.2e-06,3.08,NOUN,"['B', 'AW1', 'AH0', 'L', 'Z']"
19882,boyce,1.2e-06,3.08,PROPN,"['B', 'OY1', 'S']"
19883,braided,1.2e-06,3.08,VERB,"['B', 'R', 'EY1', 'D', 'IH0', 'D']"
19884,brazilians,1.2e-06,3.08,NOUN,"['B', 'R', 'AH0', 'Z', 'IH1', 'L', 'Y', 'AH0', 'N', 'Z']"
19885,bridesmaid,1.2e-06,3.08,NOUN,"['B', 'R', 'AY1', 'D', 'Z', 'M', 'EY2', 'D']"
19886,brie,1.2e-06,3.08,PROPN,"['B', 'R', 'IY1']"
19887,capping,1.2e-06,3.08,VERB,"['K', 'AE1', 'P', 'IH0', 'NG']"
19888,cartier,1.2e-06,3.08,PROPN,"['K', 'AA1', 'R', 'T', 'IY0', 'ER0']"
19889,cashing,1.2e-06,3.08,VERB,"['K', 'AE1', 'SH', 'IH0', 'NG']"
19890,catalogs,1.2e-06,3.08,NOUN,"['K', 'AE1', 'T', 'AH0', 'L', 'AA0', 'G', 'Z']"
19891,cautioned,1.2e-06,3.08,VERB,"['K', 'AA1', 'SH', 'AH0', 'N', 'D']"
19892,cavern,1.2e-06,3.08,NOUN,"['K', 'AE1', 'V', 'ER0', 'N']"
19893,cedric,1.2e-06,3.08,PROPN,"['S', 'EH1', 'D', 'R', 'IH0', 'K']"
19894,certify,1.2e-06,3.08,VERB,"['S', 'ER1', 'T', 'AH0', 'F', 'AY2']"
19895,champaign,1.2e-06,3.08,NOUN,"['CH', 'AE0', 'M', 'P', 'EY1', 'N']"
19896,channeling,1.2e-06,3.08,VERB,"['CH', 'AE1', 'N', 'AH0', 'L', 'IH0', 'NG']"
19897,checker,1.2e-06,3.08,NOUN,"['CH', 'EH1', 'K', 'ER0']"
19898,chopra,1.2e-06,3.08,PROPN,"['CH', 'AA1', 'P', 'R', 'AH0']"
19899,cocoon,1.2e-06,3.08,NOUN,"['K', 'AH0', 'K', 'UW1', 'N']"
19900,comms,1.2e-06,3.08,NOUN,"['K', 'AA1', 'M', 'Z']"
19901,confessing,1.2e-06,3.08,VERB,"['K', 'AH0', 'N', 'F', 'EH1', 'S', 'IH0', 'NG']"
19902,conspiracies,1.2e-06,3.08,NOUN,"['K', 'AH0', 'N', 'S', 'P', 'IH1', 'R', 'AH0', 'S', 'IY0', 'Z']"
19903,constants,1.2e-06,3.08,NOUN,"['K', 'AA1', 'N', 'S', 'T', 'AH0', 'N', 'T', 'S']"
19904,cornerback,1.2e-06,3.08,NOUN,"['K', 'AO1', 'R', 'N', 'ER0', 'B', 'AE2', 'K']"
19905,credence,1.2e-06,3.08,NOUN,"['K', 'R', 'IY1', 'D', 'AH0', 'N', 'S']"
19906,creeks,1.2e-06,3.08,NOUN,"['K', 'R', 'IY1', 'K', 'S']"
19907,crossfire,1.2e-06,3.08,NOUN,"['K', 'R', 'AO1', 'S', 'F', 'AY0', 'R']"
19908,currie,1.2e-06,3.08,PROPN,"['K', 'ER1', 'IY0']"
19909,dada,1.2e-06,3.08,PROPN,"['D', 'AA1', 'D', 'AA2']"
19910,dax,1.2e-06,3.08,PROPN,"['D', 'AE1', 'K', 'S']"
19911,debtor,1.2e-06,3.08,NOUN,"['D', 'EH1', 'T', 'ER0']"
19912,denouncing,1.2e-06,3.08,VERB,"['D', 'IH0', 'N', 'AW1', 'N', 'S', 'IH0', 'NG']"
19913,densities,1.2e-06,3.08,NOUN,"['D', 'EH1', 'N', 'S', 'AH0', 'T', 'IY0', 'Z']"
19914,derail,1.2e-06,3.08,VERB,"['D', 'IH0', 'R', 'EY1', 'L']"
19915,disallowed,1.2e-06,3.08,VERB,"['D', 'IH2', 'S', 'AH0', 'L', 'AW1', 'D']"
19916,dispatcher,1.2e-06,3.08,NOUN,"['D', 'IH0', 'S', 'P', 'AE1', 'CH', 'ER0']"
19917,dispatches,1.2e-06,3.08,NOUN,"['D', 'IH0', 'S', 'P', 'AE1', 'CH', 'IH0', 'Z']"
19918,dissolving,1.2e-06,3.08,VERB,"['D', 'IH0', 'Z', 'AO1', 'L', 'V', 'IH0', 'NG']"
19919,diverting,1.2e-06,3.08,VERB,"['D', 'AY0', 'V', 'ER1', 'T', 'IH0', 'NG']"
19920,dobbs,1.2e-06,3.08,PROPN,"['D', 'AA1', 'B', 'Z']"
19921,draught,1.2e-06,3.08,NOUN,"['D', 'R', 'AE1', 'F', 'T']"
19922,dreary,1.2e-06,3.08,ADJ,"['D', 'R', 'IH1', 'R', 'IY0']"
19923,dropout,1.2e-06,3.08,NOUN,"['D', 'R', 'AA1', 'P', 'AW2', 'T']"
19924,duped,1.2e-06,3.08,VERB,"['D', 'UW1', 'P', 'T']"
19925,duplicated,1.2e-06,3.08,VERB,"['D', 'UW1', 'P', 'L', 'IH0', 'K', 'EY2', 'T', 'IH0', 'D']"
19926,earle,1.2e-06,3.08,PROPN,"['ER1', 'L']"
19927,earring,1.2e-06,3.08,NOUN,"['IH1', 'R', 'IH0', 'NG']"
19928,elsevier,1.2e-06,3.08,PROPN,"['EH0', 'L', 'S', 'EH1', 'V', 'Y', 'ER0']"
19929,emptying,1.2e-06,3.08,VERB,"['EH1', 'M', 'P', 'T', 'IY0', 'IH0', 'NG']"
19930,endangering,1.2e-06,3.08,VERB,"['EH0', 'N', 'D', 'EY1', 'N', 'JH', 'ER0', 'IH0', 'NG']"
19931,environmentalists,1.2e-06,3.08,NOUN,"['EH0', 'N', 'V', 'AY1', 'R', 'AH0', 'N', 'M', 'EH2', 'N', 'T', 'AH0', 'L', 'IH0', 'S', 'T', 'S']"
19932,erroneously,1.2e-06,3.08,ADV,"['EH0', 'R', 'OW1', 'N', 'IY0', 'AH0', 'S', 'L', 'IY0']"
19933,erwin,1.2e-06,3.08,PROPN,"['ER1', 'W', 'IH0', 'N']"
19934,evokes,1.2e-06,3.08,VERB,"['IH0', 'V', 'OW1', 'K', 'S']"
19935,fairbanks,1.2e-06,3.08,PROPN,"['F', 'EH1', 'R', 'B', 'AH0', 'NG', 'K', 'S']"
19936,fared,1.2e-06,3.08,VERB,"['F', 'EH1', 'R', 'D']"
19937,felicia,1.2e-06,3.08,PROPN,"['F', 'AH0', 'L', 'IY1', 'SH', 'AH0']"
19938,fingered,1.2e-06,3.08,VERB,"['F', 'IH1', 'NG', 'G', 'ER0', 'D']"
19939,fished,1.2e-06,3.08,VERB,"['F', 'IH1', 'SH', 'T']"
19940,flicks,1.2e-06,3.08,NOUN,"['F', 'L', 'IH1', 'K', 'S']"
19941,foregoing,1.2e-06,3.08,VERB,"['F', 'AO0', 'R', 'G', 'OW1', 'IH0', 'NG']"
19942,frighten,1.2e-06,3.08,VERB,"['F', 'R', 'AY1', 'T', 'AH0', 'N']"
19943,gags,1.2e-06,3.08,NOUN,"['G', 'AE1', 'G', 'Z']"
19944,gallows,1.2e-06,3.08,VERB,"['G', 'AE1', 'L', 'OW0', 'Z']"
19945,gendered,1.2e-06,3.08,VERB,"['JH', 'EH1', 'N', 'D', 'ER0', 'D']"
19946,georgina,1.2e-06,3.08,PROPN,"['JH', 'AO2', 'R', 'JH', 'IY1', 'N', 'AH0']"
19947,goddesses,1.2e-06,3.08,NOUN,"['G', 'AA1', 'D', 'AH0', 'S', 'IH0', 'Z']"
19948,guilds,1.2e-06,3.08,NOUN,"['G', 'IH1', 'L', 'D', 'Z']"
19949,hahah,1.2e-06,3.08,INTJ,"['HH', 'AA1', 'HH', 'AA0']"
19950,hairstyles,1.2e-06,3.08,NOUN,"['HH', 'EH1', 'R', 'S', 'T', 'AY2', 'L', 'Z']"
19951,harrow,1.2e-06,3.08,VERB,"['HH', 'AE1', 'R', 'OW0']"
19952,hatchet,1.2e-06,3.08,VERB,"['HH', 'AE1', 'CH', 'AH0', 'T']"
19953,hesitated,1.2e-06,3.08,VERB,"['HH', 'EH1', 'Z', 'IH0', 'T', 'EY2', 'T', 'IH0', 'D']"
19954,heterogeneous,1.2e-06,3.08,ADJ,"['HH', 'EH2', 'T', 'ER0', 'AH0', 'JH', 'IY1', 'N', 'Y', 'AH0', 'S']"
19955,hines,1.2e-06,3.08,PROPN,"['HH', 'AY1', 'N', 'Z']"
19956,housework,1.2e-06,3.08,NOUN,"['HH', 'AW1', 'S', 'W', 'ER2', 'K']"
19957,howdy,1.2e-06,3.08,INTJ,"['HH', 'AW1', 'D', 'IY0']"
19958,hoy,1.2e-06,3.08,PROPN,"['HH', 'OY1']"
19959,huddle,1.2e-06,3.08,VERB,"['HH', 'AH1', 'D', 'AH0', 'L']"
19960,humiliate,1.2e-06,3.08,VERB,"['HH', 'Y', 'UW0', 'M', 'IH1', 'L', 'IY0', 'EY2', 'T']"
19961,icloud,1.2e-06,3.08,PROPN,"['AY1', 'K', 'L', 'AW0', 'D']"
19962,imax,1.2e-06,3.08,PROPN,"['AY1', 'M', 'AE2', 'K', 'S']"
19963,importer,1.2e-06,3.08,NOUN,"['IH0', 'M', 'P', 'AO1', 'R', 'T', 'ER0']"
19964,indignation,1.2e-06,3.08,NOUN,"['IH2', 'N', 'D', 'IH0', 'G', 'N', 'EY1', 'SH', 'AH0', 'N']"
19965,injustices,1.2e-06,3.08,NOUN,"['IH0', 'N', 'JH', 'AH1', 'S', 'T', 'AH0', 'S', 'IH0', 'Z']"
19966,inked,1.2e-06,3.08,VERB,"['IH1', 'NG', 'K', 'T']"
19967,inspirations,1.2e-06,3.08,NOUN,"['IH2', 'N', 'S', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N', 'Z']"
19968,irritate,1.2e-06,3.08,VERB,"['IH1', 'R', 'IH0', 'T', 'EY2', 'T']"
19969,jayne,1.2e-06,3.08,PROPN,"['JH', 'EY1', 'N']"
19970,kaye,1.2e-06,3.08,PROPN,"['K', 'EY1']"
19971,keenly,1.2e-06,3.08,ADV,"['K', 'IY1', 'N', 'L', 'IY0']"
19972,kimberley,1.2e-06,3.08,PROPN,"['K', 'IH1', 'M', 'B', 'ER0', 'L', 'IY0']"
19973,kyiv,1.2e-06,3.08,PROPN,"['K', 'AY1', 'V']"
19974,kyung,1.2e-06,3.08,PROPN,"['K', 'Y', 'AH1', 'NG']"
19975,lal,1.2e-06,3.08,PROPN,"['L', 'AE1', 'L']"
19976,leila,1.2e-06,3.08,PROPN,"['L', 'IY1', 'L', 'AH0']"
19977,lieutenants,1.2e-06,3.08,NOUN,"['L', 'UW0', 'T', 'EH1', 'N', 'AH0', 'N', 'T', 'S']"
19978,lull,1.2e-06,3.08,VERB,"['L', 'AH1', 'L']"
19979,lullaby,1.2e-06,3.08,NOUN,"['L', 'AH1', 'L', 'AH0', 'B', 'AY2']"
19980,macedonian,1.2e-06,3.08,ADJ,"['M', 'AE2', 'S', 'AH0', 'D', 'OW1', 'N', 'Y', 'AH0', 'N']"
19981,machining,1.2e-06,3.08,NOUN,"['M', 'AH0', 'SH', 'IY1', 'N', 'IH0', 'NG']"
19982,marge,1.2e-06,3.08,PROPN,"['M', 'AA1', 'R', 'JH']"
19983,marquette,1.2e-06,3.08,PROPN,"['M', 'AA0', 'R', 'K', 'EH1', 'T']"
19984,martina,1.2e-06,3.08,PROPN,"['M', 'AA0', 'R', 'T', 'IY1', 'N', 'AH0']"
19985,massages,1.2e-06,3.08,NOUN,"['M', 'AH0', 'S', 'AA1', 'ZH', 'IH0', 'Z']"
19986,mathias,1.2e-06,3.08,PROPN,"['M', 'AH0', 'TH', 'AY1', 'AH0', 'S']"
19987,medallist,1.2e-06,3.08,NOUN,"['M', 'EH1', 'D', 'AH0', 'L', 'IH0', 'S', 'T']"
19988,memorized,1.2e-06,3.08,VERB,"['M', 'EH1', 'M', 'ER0', 'AY2', 'Z', 'D']"
19989,mep,1.2e-06,3.08,PROPN,"['M', 'EH1', 'P']"
19990,metabolites,1.2e-06,3.08,NOUN,"['M', 'EH1', 'T', 'AH0', 'B', 'AH0', 'L', 'AY2', 'T', 'S']"
19991,meticulously,1.2e-06,3.08,ADV,"['M', 'AH0', 'T', 'IH1', 'K', 'Y', 'AH0', 'L', 'AH0', 'S', 'L', 'IY0']"
19992,migraines,1.2e-06,3.08,NOUN,"['M', 'AY1', 'G', 'R', 'EY2', 'N', 'Z']"
19993,mite,1.2e-06,3.08,VERB,"['M', 'AY1', 'T']"
19994,momentary,1.2e-06,3.08,ADJ,"['M', 'OW1', 'M', 'AH0', 'N', 'T', 'EH2', 'R', 'IY0']"
19995,montague,1.2e-06,3.08,PROPN,"['M', 'AA1', 'N', 'T', 'AH0', 'G', 'Y', 'UW2']"
19996,movin,1.2e-06,3.08,PROPN,"['M', 'UW1', 'V', 'IH0', 'N']"
19997,mullen,1.2e-06,3.08,PROPN,"['M', 'AH1', 'L', 'AH0', 'N']"
19998,mulligan,1.2e-06,3.08,PROPN,"['M', 'AH1', 'L', 'IH0', 'G', 'AH0', 'N']"
19999,munch,1.2e-06,3.08,VERB,"['M', 'AH1', 'N', 'CH']"
20000,muppet,1.2e-06,3.08,NOUN,"['M', 'AH1', 'P', 'AH0', 'T']"
20001,naps,1.2e-06,3.08,NOUN,"['N', 'AE1', 'P', 'S']"
20002,nascent,1.2e-06,3.08,ADJ,"['N', 'EY1', 'S', 'AH0', 'N', 'T']"
20003,netted,1.2e-06,3.08,VERB,"['N', 'EH1', 'T', 'IH0', 'D']"
20004,newborns,1.2e-06,3.08,NOUN,"['N', 'UW1', 'B', 'AO2', 'R', 'N', 'Z']"
20005,noone,1.2e-06,3.08,NOUN,"['N', 'UW1', 'N']"
20006,novella,1.2e-06,3.08,NOUN,"['N', 'OW0', 'V', 'EH1', 'L', 'AH0']"
20007,obstructing,1.2e-06,3.08,VERB,"['AH0', 'B', 'S', 'T', 'R', 'AH1', 'K', 'T', 'IH0', 'NG']"
20008,octane,1.2e-06,3.08,NOUN,"['AA1', 'K', 'T', 'EY0', 'N']"
20009,octave,1.2e-06,3.08,VERB,"['AA1', 'K', 'T', 'IH0', 'V']"
20010,oda,1.2e-06,3.08,PROPN,"['OW1', 'D', 'AH0']"
20011,oldies,1.2e-06,3.08,NOUN,"['OW1', 'L', 'D', 'IY0', 'Z']"
20012,omni,1.2e-06,3.08,PROPN,"['AA1', 'M', 'N', 'IY0']"
20013,ong,1.2e-06,3.08,PROPN,"['AO1', 'NG']"
20014,organizes,1.2e-06,3.08,VERB,"['AO1', 'R', 'G', 'AH0', 'N', 'AY2', 'Z', 'IH0', 'Z']"
20015,pakistanis,1.2e-06,3.08,PROPN,"['P', 'AE2', 'K', 'IH0', 'S', 'T', 'AE1', 'N', 'IY0', 'Z']"
20016,penalized,1.2e-06,3.08,VERB,"['P', 'IY1', 'N', 'AH0', 'L', 'AY2', 'Z', 'D']"
20017,piercings,1.2e-06,3.08,NOUN,"['P', 'IH1', 'R', 'S', 'IH0', 'NG', 'Z']"
20018,pitbull,1.2e-06,3.08,PROPN,"['P', 'IH1', 'T', 'B', 'AH0', 'L']"
20019,plugins,1.2e-06,3.08,NOUN,"['P', 'L', 'UW1', 'G', 'AH0', 'N', 'Z']"
20020,polaris,1.2e-06,3.08,PROPN,"['P', 'OW0', 'L', 'EH1', 'R', 'AH0', 'S']"
20021,popes,1.2e-06,3.08,NOUN,"['P', 'OW1', 'P', 'Z']"
20022,precincts,1.2e-06,3.08,NOUN,"['P', 'R', 'IY1', 'S', 'IH2', 'NG', 'K', 'T', 'S']"
20023,proxies,1.2e-06,3.08,NOUN,"['P', 'R', 'AA1', 'K', 'S', 'IY0', 'Z']"
20024,prudential,1.2e-06,3.08,PROPN,"['P', 'R', 'UW0', 'D', 'EH1', 'N', 'CH', 'AH0', 'L']"
20025,psychoanalysis,1.2e-06,3.08,NOUN,"['S', 'AY2', 'K', 'OW0', 'AH0', 'N', 'AE1', 'L', 'AH0', 'S', 'AH0', 'S']"
20026,puffs,1.2e-06,3.08,NOUN,"['P', 'AH1', 'F', 'S']"
20027,purged,1.2e-06,3.08,VERB,"['P', 'ER1', 'JH', 'D']"
20028,purposefully,1.2e-06,3.08,ADV,"['P', 'ER1', 'P', 'AH0', 'S', 'F', 'AH0', 'L', 'IY0']"
20029,pursues,1.2e-06,3.08,VERB,"['P', 'ER0', 'S', 'UW1', 'Z']"
20030,rationally,1.2e-06,3.08,ADV,"['R', 'AE1', 'SH', 'AH0', 'N', 'AH0', 'L', 'IY0']"
20031,recoveries,1.2e-06,3.08,NOUN,"['R', 'IH0', 'K', 'AH1', 'V', 'ER0', 'IY0', 'Z']"
20032,reddy,1.2e-06,3.08,PROPN,"['R', 'EH1', 'D', 'IY0']"
20033,remarried,1.2e-06,3.08,VERB,"['R', 'IY0', 'M', 'EH1', 'R', 'IY0', 'D']"
20034,rembrandt,1.2e-06,3.08,PROPN,"['R', 'EH1', 'M', 'B', 'R', 'AE2', 'N', 'T']"
20035,repealing,1.2e-06,3.08,VERB,"['R', 'IY0', 'P', 'IY1', 'L', 'IH0', 'NG']"
20036,repressive,1.2e-06,3.08,ADJ,"['R', 'IY0', 'P', 'R', 'EH1', 'S', 'IH0', 'V']"
20037,resonates,1.2e-06,3.08,VERB,"['R', 'EH1', 'Z', 'AH0', 'N', 'EY2', 'T', 'S']"
20038,rosenthal,1.2e-06,3.08,PROPN,"['R', 'OW1', 'Z', 'AH0', 'N', 'TH', 'AO2', 'L']"
20039,rotates,1.2e-06,3.08,VERB,"['R', 'OW1', 'T', 'EY2', 'T', 'S']"
20040,runtime,1.2e-06,3.08,NOUN,"['R', 'AH1', 'N', 'T', 'AY2', 'M']"
20041,sacrificial,1.2e-06,3.08,ADJ,"['S', 'AE2', 'K', 'R', 'AH0', 'F', 'IH1', 'SH', 'AH0', 'L']"
20042,schulz,1.2e-06,3.08,PROPN,"['SH', 'UH1', 'L', 'T', 'S']"
20043,scorching,1.2e-06,3.08,VERB,"['S', 'K', 'AO1', 'R', 'CH', 'IH0', 'NG']"
20044,scottsdale,1.2e-06,3.08,PROPN,"['S', 'K', 'AA1', 'T', 'S', 'D', 'EY2', 'L']"
20045,scribe,1.2e-06,3.08,VERB,"['S', 'K', 'R', 'AY1', 'B']"
20046,sentry,1.2e-06,3.08,NOUN,"['S', 'EH1', 'N', 'T', 'R', 'IY0']"
20047,seung,1.2e-06,3.08,PROPN,"['S', 'AH1', 'NG']"
20048,sexton,1.2e-06,3.08,NOUN,"['S', 'EH1', 'K', 'S', 'T', 'AH0', 'N']"
20049,sheeran,1.2e-06,3.08,PROPN,"['SH', 'IH1', 'R', 'AH0', 'N']"
20050,shelled,1.2e-06,3.08,VERB,"['SH', 'EH1', 'L', 'D']"
20051,siegel,1.2e-06,3.08,PROPN,"['S', 'IY1', 'G', 'AH0', 'L']"
20052,silencing,1.2e-06,3.08,VERB,"['S', 'AY1', 'L', 'AH0', 'N', 'S', 'IH0', 'NG']"
20053,silverware,1.2e-06,3.08,NOUN,"['S', 'IH1', 'L', 'V', 'ER0', 'W', 'EH2', 'R']"
20054,skillet,1.2e-06,3.08,VERB,"['S', 'K', 'IH1', 'L', 'AH0', 'T']"
20055,slimy,1.2e-06,3.08,ADJ,"['S', 'L', 'AY1', 'M', 'IY0']"
20056,soliciting,1.2e-06,3.08,VERB,"['S', 'AH0', 'L', 'IH1', 'S', 'AH0', 'T', 'IH0', 'NG']"
20057,spank,1.2e-06,3.08,VERB,"['S', 'P', 'AE1', 'NG', 'K']"
20058,sparking,1.2e-06,3.08,VERB,"['S', 'P', 'AA1', 'R', 'K', 'IH0', 'NG']"
20059,specter,1.2e-06,3.08,NOUN,"['S', 'P', 'EH1', 'K', 'T', 'ER0']"
20060,spied,1.2e-06,3.08,VERB,"['S', 'P', 'AY1', 'D']"
20061,spits,1.2e-06,3.08,VERB,"['S', 'P', 'IH1', 'T', 'S']"
20062,steeped,1.2e-06,3.08,VERB,"['S', 'T', 'IY1', 'P', 'T']"
20063,sti,1.2e-06,3.08,PROPN,"['S', 'T', 'AY1']"
20064,storyteller,1.2e-06,3.08,NOUN,"['S', 'T', 'AO1', 'R', 'IY0', 'T', 'EH2', 'L', 'ER0']"
20065,strewn,1.2e-06,3.08,VERB,"['S', 'T', 'R', 'UW1', 'N']"
20066,stroller,1.2e-06,3.08,NOUN,"['S', 'T', 'R', 'OW1', 'L', 'ER0']"
20067,stub,1.2e-06,3.08,NOUN,"['S', 'T', 'AH1', 'B']"
20068,subgroup,1.2e-06,3.08,PROPN,"['S', 'AH1', 'B', 'G', 'R', 'UW2', 'P']"
