,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
18067,composites,1.45e-06,3.16,NOUN,"['K', 'AH0', 'M', 'P', 'AA1', 'Z', 'AH0', 'T', 'S']"
18068,consolidating,1.45e-06,3.16,VERB,"['K', 'AH0', 'N', 'S', 'AA1', 'L', 'AH0', 'D', 'EY2', 'T', 'IH0', 'NG']"
18069,contends,1.45e-06,3.16,VERB,"['K', 'AH0', 'N', 'T', 'EH1', 'N', 'D', 'Z']"
18070,contradicts,1.45e-06,3.16,VERB,"['K', 'AA2', 'N', 'T', 'R', 'AH0', 'D', 'IH1', 'K', 'T', 'S']"
18071,cortez,1.45e-06,3.16,PROPN,"['K', 'AO0', 'R', 'T', 'EH1', 'Z']"
18072,crossfit,1.45e-06,3.16,PROPN,"['K', 'R', 'AO1', 'S', 'F', 'IH0', 'T']"
18073,cumbersome,1.45e-06,3.16,ADJ,"['K', 'AH1', 'M', 'B', 'ER0', 'S', 'AH0', 'M']"
18074,curt,1.45e-06,3.16,PROPN,"['K', 'ER1', 'T']"
18075,cyclic,1.45e-06,3.16,ADJ,"['S', 'AY1', 'K', 'L', 'IH0', 'K']"
18076,cyclical,1.45e-06,3.16,ADJ,"['S', 'AY1', 'K', 'L', 'IH0', 'K', 'AH0', 'L']"
18077,dade,1.45e-06,3.16,PROPN,"['D', 'EY1', 'D']"
18078,deducted,1.45e-06,3.16,VERB,"['D', 'IH0', 'D', 'AH1', 'K', 'T', 'IH0', 'D']"
18079,deformation,1.45e-06,3.16,NOUN,"['D', 'IY2', 'F', 'AO0', 'R', 'M', 'EY1', 'SH', 'AH0', 'N']"
18080,descends,1.45e-06,3.16,VERB,"['D', 'IH0', 'S', 'EH1', 'N', 'D', 'Z']"
18081,devotional,1.45e-06,3.16,ADJ,"['D', 'IH0', 'V', 'OW1', 'SH', 'AH0', 'N', 'AH0', 'L']"
18082,dicaprio,1.45e-06,3.16,PROPN,"['D', 'IH0', 'K', 'AE1', 'P', 'R', 'IY0', 'OW0']"
18083,distinguishes,1.45e-06,3.16,VERB,"['D', 'IH0', 'S', 'T', 'IH1', 'NG', 'G', 'W', 'IH0', 'SH', 'IH0', 'Z']"
18084,downloadable,1.45e-06,3.16,ADJ,"['D', 'AW1', 'N', 'L', 'AH0', 'JH', 'OW2', 'B', 'AH0', 'L']"
18085,dynamo,1.45e-06,3.16,NOUN,"['D', 'AY1', 'N', 'AH0', 'M', 'OW2']"
18086,eastman,1.45e-06,3.16,PROPN,"['IY1', 'S', 'T', 'M', 'AH0', 'N']"
18087,ei,1.45e-06,3.16,PROPN,['AY1']
18088,elixir,1.45e-06,3.16,NOUN,"['IH0', 'L', 'IH1', 'K', 'S', 'ER0']"
18089,embarking,1.45e-06,3.16,VERB,"['EH0', 'M', 'B', 'AA1', 'R', 'K', 'IH0', 'NG']"
18090,emile,1.45e-06,3.16,PROPN,"['EY0', 'M', 'IY1', 'L']"
18091,emmett,1.45e-06,3.16,PROPN,"['EH1', 'M', 'IH0', 'T']"
18092,endgame,1.45e-06,3.16,NOUN,"['EH1', 'N', 'D', 'G', 'EY0', 'M']"
18093,enhancements,1.45e-06,3.16,NOUN,"['EH0', 'N', 'HH', 'AE1', 'N', 'S', 'M', 'AH0', 'N', 'T', 'S']"
18094,epiphany,1.45e-06,3.16,NOUN,"['IH0', 'P', 'IH1', 'F', 'AH0', 'N', 'IY0']"
18095,escobar,1.45e-06,3.16,PROPN,"['EH1', 'S', 'K', 'OW0', 'B', 'AA2', 'R']"
18096,evolves,1.45e-06,3.16,VERB,"['IH0', 'V', 'AA1', 'L', 'V', 'Z']"
18097,eyeing,1.45e-06,3.16,VERB,"['AY1', 'IH0', 'NG']"
18098,eyelids,1.45e-06,3.16,NOUN,"['AY1', 'L', 'IH2', 'D', 'Z']"
18099,eyeliner,1.45e-06,3.16,NOUN,"['AY1', 'L', 'AY2', 'N', 'ER0']"
18100,fable,1.45e-06,3.16,NOUN,"['F', 'EY1', 'B', 'AH0', 'L']"
18101,farah,1.45e-06,3.16,PROPN,"['F', 'EH1', 'R', 'AH0']"
18102,fatality,1.45e-06,3.16,NOUN,"['F', 'AH0', 'T', 'AE1', 'L', 'AH0', 'T', 'IY0']"
18103,favoring,1.45e-06,3.16,VERB,"['F', 'EY1', 'V', 'ER0', 'IH0', 'NG']"
18104,fenced,1.45e-06,3.16,VERB,"['F', 'EH1', 'N', 'S', 'T']"
18105,ffa,1.45e-06,3.16,PROPN,"['F', 'AA1']"
18106,firewood,1.45e-06,3.16,NOUN,"['F', 'AY1', 'ER0', 'W', 'UH2', 'D']"
18107,foothills,1.45e-06,3.16,NOUN,"['F', 'UH1', 'T', 'HH', 'IH2', 'L', 'Z']"
18108,foresight,1.45e-06,3.16,NOUN,"['F', 'AO1', 'R', 'S', 'AY2', 'T']"
18109,forsaken,1.45e-06,3.16,VERB,"['F', 'AO0', 'R', 'S', 'EY1', 'K', 'AH0', 'N']"
18110,forsyth,1.45e-06,3.16,PROPN,"['F', 'AO1', 'R', 'S', 'AY2', 'TH']"
18111,fundamentalist,1.45e-06,3.16,NOUN,"['F', 'AH2', 'N', 'D', 'AH0', 'M', 'EH1', 'N', 'T', 'AH0', 'L', 'IH0', 'S', 'T']"
18112,gabby,1.45e-06,3.16,PROPN,"['G', 'AE1', 'B', 'IY0']"
18113,gaddafi,1.45e-06,3.16,PROPN,"['G', 'AH0', 'D', 'AA1', 'F', 'IY0']"
18114,geniuses,1.45e-06,3.16,NOUN,"['JH', 'IY1', 'N', 'Y', 'AH0', 'S', 'IH0', 'Z']"
18115,greenfield,1.45e-06,3.16,NOUN,"['G', 'R', 'IY1', 'N', 'F', 'IY2', 'L', 'D']"
18116,greensboro,1.45e-06,3.16,PROPN,"['G', 'R', 'IY1', 'N', 'Z', 'B', 'ER0', 'R', 'OW0']"
18117,groomed,1.45e-06,3.16,VERB,"['G', 'R', 'UW1', 'M', 'D']"
18118,hackney,1.45e-06,3.16,PROPN,"['HH', 'AE1', 'K', 'N', 'IY0']"
18119,heidelberg,1.45e-06,3.16,PROPN,"['HH', 'AY1', 'D', 'AH0', 'L', 'B', 'ER0', 'G']"
18120,hordes,1.45e-06,3.16,NOUN,"['HH', 'AO1', 'R', 'D', 'Z']"
18121,horseshoe,1.45e-06,3.16,NOUN,"['HH', 'AO1', 'R', 'S', 'SH', 'UW2']"
18122,ico,1.45e-06,3.16,NOUN,"['IY1', 'K', 'OW0']"
18123,imran,1.45e-06,3.16,PROPN,"['IH1', 'M', 'R', 'AH0', 'N']"
18124,incision,1.45e-06,3.16,NOUN,"['IH0', 'N', 'S', 'IH1', 'ZH', 'AH0', 'N']"
18125,indistinguishable,1.45e-06,3.16,ADJ,"['IH0', 'N', 'D', 'IH0', 'S', 'T', 'IH1', 'NG', 'G', 'W', 'IH0', 'SH', 'AH0', 'B', 'AH0', 'L']"
18126,infer,1.45e-06,3.16,VERB,"['IH0', 'N', 'F', 'ER1']"
18127,inpatient,1.45e-06,3.16,ADJ,"['IH1', 'N', 'P', 'EY2', 'SH', 'AH0', 'N', 'T']"
18128,inspecting,1.45e-06,3.16,VERB,"['IH0', 'N', 'S', 'P', 'EH1', 'K', 'T', 'IH0', 'NG']"
18129,intensify,1.45e-06,3.16,VERB,"['IH0', 'N', 'T', 'EH1', 'N', 'S', 'AH0', 'F', 'AY2']"
18130,invitational,1.45e-06,3.16,NOUN,"['IH2', 'N', 'V', 'AH0', 'T', 'EY1', 'SH', 'AH0', 'N', 'AH0', 'L']"
18131,ithaca,1.45e-06,3.16,PROPN,"['IH1', 'TH', 'AH0', 'K', 'AH0']"
18132,jarrett,1.45e-06,3.16,PROPN,"['JH', 'EH1', 'R', 'AH0', 'T']"
18133,jiang,1.45e-06,3.16,PROPN,"['JH', 'AA1', 'NG']"
18134,kano,1.45e-06,3.16,PROPN,"['K', 'AA1', 'N', 'OW0']"
18135,kern,1.45e-06,3.16,PROPN,"['K', 'ER1', 'N']"
18136,khmer,1.45e-06,3.16,PROPN,"['K', 'M', 'EH1', 'R']"
18137,knitted,1.45e-06,3.16,VERB,"['N', 'IH1', 'T', 'AH0', 'D']"
18138,lager,1.45e-06,3.16,NOUN,"['L', 'AA1', 'G', 'ER0']"
18139,laird,1.45e-06,3.16,PROPN,"['L', 'EH1', 'R', 'D']"
18140,letterman,1.45e-06,3.16,PROPN,"['L', 'EH1', 'T', 'ER0', 'M', 'AH0', 'N']"
18141,lighted,1.45e-06,3.16,VERB,"['L', 'AY1', 'T', 'AH0', 'D']"
18142,loathing,1.45e-06,3.16,NOUN,"['L', 'OW1', 'TH', 'IH0', 'NG']"
18143,lorde,1.45e-06,3.16,PROPN,"['L', 'AO1', 'R', 'D']"
18144,loyalists,1.45e-06,3.16,NOUN,"['L', 'OY1', 'AH0', 'L', 'IH0', 'S', 'T', 'S']"
18145,mahmoud,1.45e-06,3.16,PROPN,"['M', 'AE1', 'M', 'UW0', 'D']"
18146,manhood,1.45e-06,3.16,NOUN,"['M', 'AE1', 'N', 'HH', 'UH2', 'D']"
18147,martyrdom,1.45e-06,3.16,NOUN,"['M', 'AA1', 'R', 'T', 'ER0', 'D', 'AH0', 'M']"
18148,mcdermott,1.45e-06,3.16,PROPN,"['M', 'AH0', 'K', 'D', 'ER1', 'M', 'AH0', 'T']"
18149,menopause,1.45e-06,3.16,PROPN,"['M', 'EH1', 'N', 'AH0', 'P', 'AW2', 'Z']"
18150,meryl,1.45e-06,3.16,PROPN,"['M', 'EH1', 'R', 'AH0', 'L']"
18151,michelangelo,1.45e-06,3.16,PROPN,"['M', 'AY2', 'K', 'AH0', 'L', 'AE1', 'N', 'JH', 'AH0', 'L', 'OW2']"
18152,mobs,1.45e-06,3.16,NOUN,"['M', 'AA1', 'B', 'Z']"
18153,motherboard,1.45e-06,3.16,NOUN,"['M', 'AH1', 'TH', 'ER0', 'B', 'AO2', 'R', 'D']"
18154,moyes,1.45e-06,3.16,PROPN,"['M', 'OY1', 'Z']"
18155,mutilated,1.45e-06,3.16,VERB,"['M', 'Y', 'UW1', 'T', 'AH0', 'L', 'EY2', 'T', 'AH0', 'D']"
18156,napkin,1.45e-06,3.16,NOUN,"['N', 'AE1', 'P', 'K', 'IH0', 'N']"
18157,nelly,1.45e-06,3.16,PROPN,"['N', 'EH1', 'L', 'IY0']"
18158,neuron,1.45e-06,3.16,NOUN,"['N', 'UH1', 'R', 'AA0', 'N']"
18159,nev,1.45e-06,3.16,INTJ,"['N', 'EH1', 'V']"
18160,nuances,1.45e-06,3.16,NOUN,"['N', 'UW1', 'AA0', 'N', 'S', 'IH0', 'Z']"
18161,nugget,1.45e-06,3.16,NOUN,"['N', 'AH1', 'G', 'IH0', 'T']"
18162,ono,1.45e-06,3.16,PROPN,"['OW1', 'N', 'OW0']"
18163,opus,1.45e-06,3.16,PROPN,"['OW1', 'P', 'AH0', 'S']"
18164,orchards,1.45e-06,3.16,NOUN,"['AO1', 'R', 'CH', 'ER0', 'D', 'Z']"
18165,otc,1.45e-06,3.16,PROPN,"['AA1', 'T']"
18166,outlaws,1.45e-06,3.16,NOUN,"['AW1', 'T', 'L', 'AO2', 'Z']"
18167,ovaries,1.45e-06,3.16,NOUN,"['OW1', 'V', 'ER0', 'IY0', 'Z']"
18168,overtly,1.45e-06,3.16,ADV,"['OW0', 'V', 'ER1', 'T', 'L', 'IY0']"
18169,painless,1.45e-06,3.16,ADJ,"['P', 'EY1', 'N', 'L', 'AH0', 'S']"
18170,paxton,1.45e-06,3.16,PROPN,"['P', 'AE1', 'K', 'S', 'T', 'AH0', 'N']"
18171,pears,1.45e-06,3.16,NOUN,"['P', 'EH1', 'R', 'Z']"
18172,perpetually,1.45e-06,3.16,ADV,"['P', 'ER0', 'P', 'EH1', 'CH', 'UW0', 'AH0', 'L', 'IY0']"
18173,pharmacists,1.45e-06,3.16,NOUN,"['F', 'AA1', 'R', 'M', 'AH0', 'S', 'IH0', 'S', 'T', 'S']"
18174,photoshopped,1.45e-06,3.16,VERB,"['F', 'OW1', 'T', 'OW0', 'SH', 'AA2', 'P', 'T']"
18175,pitted,1.45e-06,3.16,VERB,"['P', 'IH1', 'T', 'AH0', 'D']"
18176,pixar,1.45e-06,3.16,PROPN,"['P', 'IH1', 'K', 'S', 'AA0', 'R']"
18177,poisons,1.45e-06,3.16,NOUN,"['P', 'OY1', 'Z', 'AH0', 'N', 'Z']"
18178,politico,1.45e-06,3.16,NOUN,"['P', 'AH0', 'L', 'IH1', 'T', 'IH0', 'K', 'OW2']"
18179,prenatal,1.45e-06,3.16,ADJ,"['P', 'R', 'IY0', 'N', 'EY1', 'T', 'AH0', 'L']"
18180,probabilities,1.45e-06,3.16,NOUN,"['P', 'R', 'AA2', 'B', 'AH0', 'B', 'IH1', 'L', 'AH0', 'T', 'IY0', 'Z']"
18181,probate,1.45e-06,3.16,NOUN,"['P', 'R', 'OW1', 'B', 'EY2', 'T']"
18182,procure,1.45e-06,3.16,VERB,"['P', 'R', 'OW0', 'K', 'Y', 'UH1', 'R']"
18183,propel,1.45e-06,3.16,VERB,"['P', 'R', 'AH0', 'P', 'EH1', 'L']"
18184,pryor,1.45e-06,3.16,PROPN,"['P', 'R', 'AY1', 'ER0']"
18185,punjabi,1.45e-06,3.16,NOUN,"['P', 'AH0', 'N', 'JH', 'AA1', 'B', 'IY0']"
18186,realises,1.45e-06,3.16,VERB,"['R', 'IY1', 'L', 'IH0', 'S', 'IH0', 'Z']"
18187,receptions,1.45e-06,3.16,NOUN,"['R', 'IH0', 'S', 'EH1', 'P', 'SH', 'AH0', 'N', 'Z']"
18188,remodeling,1.45e-06,3.16,NOUN,"['R', 'IH0', 'M', 'AA1', 'D', 'AH0', 'L', 'IH0', 'NG']"
18189,renters,1.45e-06,3.16,NOUN,"['R', 'EH1', 'N', 'T', 'ER0', 'Z']"
18190,resorting,1.45e-06,3.16,VERB,"['R', 'IH0', 'Z', 'AO1', 'R', 'T', 'IH0', 'NG']"
18191,retreats,1.45e-06,3.16,NOUN,"['R', 'IY0', 'T', 'R', 'IY1', 'T', 'S']"
18192,ringo,1.45e-06,3.16,PROPN,"['R', 'IY1', 'NG', 'G', 'OW0']"
18193,roadmap,1.45e-06,3.16,NOUN,"['R', 'OW1', 'D', 'M', 'AE2', 'P']"
18194,roberta,1.45e-06,3.16,PROPN,"['R', 'AH0', 'B', 'ER1', 'T', 'AH0']"
18195,rockford,1.45e-06,3.16,PROPN,"['R', 'AA1', 'K', 'F', 'ER0', 'D']"
18196,rundown,1.45e-06,3.16,ADJ,"['R', 'AH1', 'N', 'D', 'AW2', 'N']"
18197,ruptured,1.45e-06,3.16,VERB,"['R', 'AH1', 'P', 'CH', 'ER0', 'D']"
18198,ruse,1.45e-06,3.16,NOUN,"['R', 'UW1', 'Z']"
18199,salvatore,1.45e-06,3.16,PROPN,"['S', 'AE0', 'L', 'V', 'AH0', 'T', 'AO1', 'R', 'IY0']"
18200,sampson,1.45e-06,3.16,NOUN,"['S', 'AE1', 'M', 'P', 'S', 'AH0', 'N']"
18201,sar,1.45e-06,3.16,PROPN,"['S', 'AA1', 'R']"
18202,saudis,1.45e-06,3.16,PROPN,"['S', 'AO1', 'D', 'IY0', 'Z']"
18203,seniority,1.45e-06,3.16,NOUN,"['S', 'IY0', 'N', 'Y', 'AO1', 'R', 'IH0', 'T', 'IY0']"
18204,severance,1.45e-06,3.16,NOUN,"['S', 'EH1', 'V', 'ER0', 'AH0', 'N', 'S']"
18205,sheath,1.45e-06,3.16,NOUN,"['SH', 'IY1', 'TH']"
18206,shillings,1.45e-06,3.16,NOUN,"['SH', 'IH1', 'L', 'IH0', 'NG', 'Z']"
18207,shorthand,1.45e-06,3.16,VERB,"['SH', 'AO1', 'R', 'T', 'HH', 'AE2', 'N', 'D']"
18208,shortlisted,1.45e-06,3.16,VERB,"['SH', 'AO1', 'R', 'T', 'AH0', 'L', 'S', 'T', 'IH0', 'D', 'S']"
18209,shreds,1.45e-06,3.16,NOUN,"['SH', 'R', 'EH1', 'D', 'Z']"
18210,snowman,1.45e-06,3.16,NOUN,"['S', 'N', 'OW1', 'M', 'AE2', 'N']"
18211,socialize,1.45e-06,3.16,VERB,"['S', 'OW1', 'SH', 'AH0', 'L', 'AY2', 'Z']"
18212,soundcloud,1.45e-06,3.16,PROPN,"['S', 'AW1', 'N', 'D', 'K', 'AH2', 'L', 'F']"
18213,spinoff,1.45e-06,3.16,NOUN,"['S', 'P', 'IH1', 'N', 'AO2', 'F']"
18214,sportsman,1.45e-06,3.16,NOUN,"['S', 'P', 'AO1', 'R', 'T', 'S', 'M', 'AH0', 'N']"
18215,squarely,1.45e-06,3.16,ADV,"['S', 'K', 'W', 'EH1', 'R', 'L', 'IY0']"
18216,stalks,1.45e-06,3.16,VERB,"['S', 'T', 'AO1', 'K', 'S']"
18217,stepmother,1.45e-06,3.16,NOUN,"['S', 'T', 'EH1', 'P', 'M', 'AH2', 'DH', 'ER0']"
18218,storming,1.45e-06,3.16,VERB,"['S', 'T', 'AO1', 'R', 'M', 'IH0', 'NG']"
18219,strippers,1.45e-06,3.16,NOUN,"['S', 'T', 'R', 'IH1', 'P', 'ER0', 'Z']"
18220,strut,1.45e-06,3.16,NOUN,"['S', 'T', 'R', 'AH1', 'T']"
18221,succumbed,1.45e-06,3.16,VERB,"['S', 'AH0', 'K', 'AH1', 'M', 'D']"
18222,swagger,1.45e-06,3.16,NOUN,"['S', 'W', 'AE1', 'G', 'ER0']"
18223,swirl,1.45e-06,3.16,NOUN,"['S', 'W', 'ER1', 'L']"
18224,telecommunication,1.45e-06,3.16,NOUN,"['T', 'EH2', 'L', 'AH0', 'K', 'AH0', 'M', 'Y', 'UW2', 'N', 'IH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
18225,theorist,1.45e-06,3.16,NOUN,"['TH', 'IY1', 'ER0', 'IH0', 'S', 'T']"
18226,theta,1.45e-06,3.16,NOUN,"['TH', 'EY1', 'T', 'AH0']"
18227,thi,1.45e-06,3.16,VERB,"['TH', 'IY1']"
18228,thong,1.45e-06,3.16,NOUN,"['TH', 'AO1', 'NG']"
18229,thrills,1.45e-06,3.16,NOUN,"['TH', 'R', 'IH1', 'L', 'Z']"
18230,thumping,1.45e-06,3.16,VERB,"['TH', 'AH1', 'M', 'P', 'IH0', 'NG']"
18231,tod,1.45e-06,3.16,PROPN,"['T', 'AA1', 'D']"
18232,tot,1.45e-06,3.16,NOUN,"['T', 'AA1', 'T']"
18233,transcribed,1.45e-06,3.16,VERB,"['T', 'R', 'AE0', 'N', 'S', 'K', 'R', 'AY1', 'B', 'D']"
18234,tropics,1.45e-06,3.16,NOUN,"['T', 'R', 'AA1', 'P', 'IH0', 'K', 'S']"
18235,tsar,1.45e-06,3.16,NOUN,"['Z', 'AA1', 'R']"
18236,tycoon,1.45e-06,3.16,NOUN,"['T', 'AY0', 'K', 'UW1', 'N']"
18237,unconditionally,1.45e-06,3.16,ADV,"['AH2', 'N', 'K', 'AH0', 'N', 'D', 'IH1', 'SH', 'AH0', 'N', 'AH0', 'L', 'IY0']"
18238,undeniably,1.45e-06,3.16,ADV,"['AH2', 'N', 'D', 'IH0', 'N', 'AY1', 'AH0', 'B', 'L', 'IY0']"
18239,unorthodox,1.45e-06,3.16,ADJ,"['AH0', 'N', 'AO1', 'R', 'TH', 'AH0', 'D', 'AA2', 'K', 'S']"
18240,uproar,1.45e-06,3.16,NOUN,"['AH1', 'P', 'R', 'AO2', 'R']"
18241,vertigo,1.45e-06,3.16,PROPN,"['V', 'ER1', 'T', 'IH0', 'G', 'OW2']"
18242,vigilance,1.45e-06,3.16,NOUN,"['V', 'IH1', 'JH', 'AH0', 'L', 'AH0', 'N', 'S']"
18243,walkway,1.45e-06,3.16,NOUN,"['W', 'AO1', 'K', 'W', 'EY2']"
18244,westerners,1.45e-06,3.16,NOUN,"['W', 'EH1', 'S', 'T', 'ER0', 'N', 'ER0', 'Z']"
18245,whistler,1.45e-06,3.16,NOUN,"['W', 'IH1', 'S', 'L', 'ER0']"
18246,windmill,1.45e-06,3.16,NOUN,"['W', 'IH1', 'N', 'D', 'M', 'IH2', 'L']"
18247,workflow,1.45e-06,3.16,VERB,"['W', 'ER1', 'K', 'F', 'L', 'OW2']"
18248,worthington,1.45e-06,3.16,PROPN,"['W', 'ER1', 'DH', 'IH0', 'NG', 'T', 'AH0', 'N']"
18249,wrapper,1.45e-06,3.16,NOUN,"['R', 'AE1', 'P', 'ER0']"
18250,ymca,1.45e-06,3.16,PROPN,"['Y', 'EH1', 'M', 'K', 'AH0']"
18251,yogi,1.45e-06,3.16,NOUN,"['Y', 'OW1', 'G', 'IY0']"
18252,zee,1.45e-06,3.16,PROPN,"['Z', 'IY1']"
18253,zoned,1.45e-06,3.16,VERB,"['Z', 'OW1', 'N', 'D']"
18254,abba,1.41e-06,3.15,PROPN,"['AE1', 'B', 'AH0']"
18255,abuja,1.41e-06,3.15,PROPN,"['AH0', 'B', 'UW1', 'JH', 'AH0']"
18256,affirming,1.41e-06,3.15,VERB,"['AH0', 'F', 'ER1', 'M', 'IH0', 'NG']"
18257,airstrikes,1.41e-06,3.15,NOUN,"['EH1', 'R', 'S', 'T', 'R', 'AY2', 'K', 'S']"
18258,aisles,1.41e-06,3.15,NOUN,"['AY1', 'L', 'Z']"
18259,allure,1.41e-06,3.15,NOUN,"['AH0', 'L', 'UH1', 'R']"
18260,amps,1.41e-06,3.15,NOUN,"['AE1', 'M', 'P', 'S']"
18261,anthrax,1.41e-06,3.15,NOUN,"['AE1', 'N', 'TH', 'R', 'AE0', 'K', 'S']"
18262,antisemitism,1.41e-06,3.15,NOUN,"['AE0', 'N', 'T', 'IH1', 'S', 'M', 'AH0', 'T', 'IH2', 'S', 'T']"
18263,anwar,1.41e-06,3.15,PROPN,"['AE1', 'N', 'W', 'AA0', 'R']"
18264,apprentices,1.41e-06,3.15,NOUN,"['AH0', 'P', 'R', 'EH1', 'N', 'T', 'AH0', 'S', 'IH0', 'Z']"
18265,aqueous,1.41e-06,3.15,ADJ,"['EY1', 'K', 'W', 'IY0', 'AH0', 'S']"
18266,ariana,1.41e-06,3.15,PROPN,"['AA0', 'R', 'IY0', 'AE1', 'N', 'AH0']"
18267,attainment,1.41e-06,3.15,ADJ,"['AH0', 'T', 'EY1', 'N', 'M', 'AH0', 'N', 'T']"
18268,auctioneer,1.41e-06,3.15,NOUN,"['AA2', 'K', 'SH', 'AH0', 'N', 'IH1', 'R']"
18269,authorship,1.41e-06,3.15,NOUN,"['AO1', 'TH', 'ER0', 'SH', 'IH2', 'P']"
18270,awoke,1.41e-06,3.15,VERB,"['AH0', 'W', 'OW1', 'K']"
18271,axial,1.41e-06,3.15,ADJ,"['AE1', 'K', 'S', 'IY0', 'AH0', 'L']"
18272,barnard,1.41e-06,3.15,PROPN,"['B', 'AA1', 'R', 'N', 'ER0', 'R', 'D']"
18273,barron,1.41e-06,3.15,PROPN,"['B', 'AE1', 'R', 'AH0', 'N']"
18274,battleship,1.41e-06,3.15,NOUN,"['B', 'AE1', 'T', 'AH0', 'L', 'SH', 'IH2', 'P']"
18275,bayonet,1.41e-06,3.15,NOUN,"['B', 'EY1', 'AH0', 'N', 'EH2', 'T']"
18276,bertha,1.41e-06,3.15,PROPN,"['B', 'ER1', 'TH', 'AH0']"
18277,bette,1.41e-06,3.15,PROPN,"['B', 'EH1', 'T', 'IY0']"
18278,blanchard,1.41e-06,3.15,PROPN,"['B', 'L', 'AE1', 'N', 'CH', 'ER0', 'D']"
18279,bombshell,1.41e-06,3.15,NOUN,"['B', 'AA1', 'M', 'SH', 'EH2', 'L']"
18280,brewed,1.41e-06,3.15,VERB,"['B', 'R', 'UW1', 'D']"
18281,britons,1.41e-06,3.15,PROPN,"['B', 'R', 'IH1', 'T', 'AH0', 'N', 'Z']"
18282,burkina,1.41e-06,3.15,PROPN,"['B', 'ER0', 'K', 'IY1', 'N', 'AH0']"
18283,burnout,1.41e-06,3.15,NOUN,"['B', 'ER1', 'N', 'AW2', 'T']"
18284,buttocks,1.41e-06,3.15,NOUN,"['B', 'AH1', 'T', 'AH0', 'K', 'S']"
18285,buyout,1.41e-06,3.15,NOUN,"['B', 'AY1', 'AW2', 'T']"
18286,byte,1.41e-06,3.15,VERB,"['B', 'AY1', 'T']"
18287,cancerous,1.41e-06,3.15,ADJ,"['K', 'AE1', 'N', 'S', 'ER0', 'AH0', 'S']"
18288,carat,1.41e-06,3.15,PROPN,"['K', 'EH1', 'R', 'AH0', 'T']"
18289,carcinoma,1.41e-06,3.15,NOUN,"['K', 'AA2', 'R', 'S', 'AH0', 'N', 'OW1', 'M', 'AH0']"
18290,carrick,1.41e-06,3.15,PROPN,"['K', 'EH1', 'R', 'IH0', 'K']"
18291,caveat,1.41e-06,3.15,NOUN,"['K', 'EY1', 'V', 'IY0', 'AE2', 'T']"
18292,caviar,1.41e-06,3.15,NOUN,"['K', 'AE1', 'V', 'IY0', 'AA2', 'R']"
18293,chairperson,1.41e-06,3.15,NOUN,"['CH', 'EH1', 'R', 'P', 'ER2', 'S', 'AH0', 'N']"
18294,chong,1.41e-06,3.15,PROPN,"['CH', 'AO1', 'NG']"
18295,chore,1.41e-06,3.15,NOUN,"['CH', 'AO1', 'R']"
18296,cid,1.41e-06,3.15,NOUN,"['S', 'IH1', 'D']"
18297,circumvent,1.41e-06,3.15,VERB,"['S', 'ER2', 'K', 'AH0', 'M', 'V', 'EH1', 'N', 'T']"
18298,coe,1.41e-06,3.15,PROPN,"['K', 'OW1']"
18299,coles,1.41e-06,3.15,PROPN,"['K', 'OW1', 'L', 'Z']"
18300,conserved,1.41e-06,3.15,VERB,"['K', 'AH0', 'N', 'S', 'ER1', 'V', 'D']"
18301,contrived,1.41e-06,3.15,ADJ,"['K', 'AH0', 'N', 'T', 'R', 'AY1', 'V', 'D']"
18302,corolla,1.41e-06,3.15,PROPN,"['K', 'ER0', 'AA1', 'L', 'AH0']"
18303,corrugated,1.41e-06,3.15,VERB,"['K', 'AO1', 'R', 'AH0', 'G', 'EY2', 'T', 'AH0', 'D']"
18304,coz,1.41e-06,3.15,NOUN,"['K', 'AA1', 'Z']"
18305,cranky,1.41e-06,3.15,ADJ,"['K', 'R', 'AE1', 'NG', 'K', 'IY0']"
18306,crept,1.41e-06,3.15,VERB,"['K', 'R', 'EH1', 'P', 'T']"
18307,crunching,1.41e-06,3.15,VERB,"['K', 'R', 'AH1', 'N', 'CH', 'IH0', 'NG']"
18308,crushes,1.41e-06,3.15,VERB,"['K', 'R', 'AH1', 'SH', 'IH0', 'Z']"
18309,csa,1.41e-06,3.15,PROPN,"['S', 'IY1', 'AH0']"
18310,cults,1.41e-06,3.15,NOUN,"['K', 'AH1', 'L', 'T', 'S']"
18311,curvy,1.41e-06,3.15,ADJ,"['K', 'ER1', 'V', 'IY0']"
18312,deployments,1.41e-06,3.15,NOUN,"['D', 'IH0', 'P', 'L', 'OY1', 'M', 'AH0', 'N', 'T', 'S']"
18313,depp,1.41e-06,3.15,PROPN,"['D', 'EH1', 'P']"
18314,deteriorate,1.41e-06,3.15,VERB,"['D', 'IH0', 'T', 'IH1', 'R', 'IY0', 'ER0', 'EY2', 'T']"
18315,dior,1.41e-06,3.15,PROPN,"['D', 'IY2', 'AO1', 'R']"
18316,disbanded,1.41e-06,3.15,VERB,"['D', 'IH0', 'S', 'B', 'AE1', 'N', 'D', 'IH0', 'D']"
18317,discredited,1.41e-06,3.15,VERB,"['D', 'IH0', 'S', 'K', 'R', 'EH1', 'D', 'IH0', 'T', 'IH0', 'D']"
18318,disorderly,1.41e-06,3.15,PROPN,"['D', 'IH0', 'S', 'AO1', 'R', 'D', 'ER0', 'L', 'IY0']"
