Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
4171,existed,1.95e-05,4.29,VERB,"['IH0', 'G', 'Z', 'IH1', 'S', 'T', 'AH0', 'D']","['IH', 'G', 'Z', 'IH', 'S', 'T', 'AH', 'D']",real,8,long
4175,framework,1.95e-05,4.29,NOUN,"['F', 'R', 'EY1', 'M', 'W', 'ER2', 'K']","['F', 'R', 'EY', 'M', 'W', 'ER', 'K']",real,7,long
4176,franchise,1.95e-05,4.29,NOUN,"['F', 'R', 'AE1', 'N', 'CH', 'AY2', 'Z']","['F', 'R', 'AE', 'N', 'CH', 'AY', 'Z']",real,7,long
4179,generations,1.95e-05,4.29,NOUN,"['JH', 'EH2', 'N', 'ER0', 'EY1', 'SH', 'AH0', 'N', 'Z']","['JH', 'EH', 'N', 'ER', 'EY', 'SH', 'AH', 'N', 'Z']",real,9,long
4180,guaranteed,1.95e-05,4.29,VERB,"['G', 'EH2', 'R', 'AH0', 'N', 'T', 'IY1', 'D']","['G', 'EH', 'R', 'AH', 'N', 'T', 'IY', 'D']",real,8,long
4183,interaction,1.95e-05,4.29,NOUN,"['IH2', 'N', 'T', 'ER0', 'AE1', 'K', 'SH', 'AH0', 'N']","['IH', 'N', 'T', 'ER', 'AE', 'K', 'SH', 'AH', 'N']",real,9,long
4185,journalists,1.95e-05,4.29,NOUN,"['JH', 'ER1', 'N', 'AH0', 'L', 'AH0', 'S', 'T', 'S']","['JH', 'ER', 'N', 'AH', 'L', 'AH', 'S', 'T', 'S']",real,9,long
4186,lifestyle,1.95e-05,4.29,NOUN,"['L', 'AY1', 'F', 'S', 'T', 'AY2', 'L']","['L', 'AY', 'F', 'S', 'T', 'AY', 'L']",real,7,long
4193,philippines,1.95e-05,4.29,PROPN,"['F', 'IH1', 'L', 'AH0', 'P', 'IY2', 'N', 'Z']","['F', 'IH', 'L', 'AH', 'P', 'IY', 'N', 'Z']",real,8,long
4197,regarded,1.95e-05,4.29,VERB,"['R', 'AH0', 'G', 'AA1', 'R', 'D', 'AH0', 'D']","['R', 'AH', 'G', 'AA', 'R', 'D', 'AH', 'D']",real,8,long
4199,reliable,1.95e-05,4.29,ADJ,"['R', 'IH0', 'L', 'AY1', 'AH0', 'B', 'AH0', 'L']","['R', 'IH', 'L', 'AY', 'AH', 'B', 'AH', 'L']",real,8,long
4202,responses,1.95e-05,4.29,NOUN,"['R', 'IH0', 'S', 'P', 'AA1', 'N', 'S', 'IH0', 'Z']","['R', 'IH', 'S', 'P', 'AA', 'N', 'S', 'IH', 'Z']",real,9,long
4204,sacrifice,1.95e-05,4.29,NOUN,"['S', 'AE1', 'K', 'R', 'AH0', 'F', 'AY2', 'S']","['S', 'AE', 'K', 'R', 'AH', 'F', 'AY', 'S']",real,8,long
4208,strategies,1.95e-05,4.29,NOUN,"['S', 'T', 'R', 'AE1', 'T', 'AH0', 'JH', 'IY0', 'Z']","['S', 'T', 'R', 'AE', 'T', 'AH', 'JH', 'IY', 'Z']",real,9,long
4212,targets,1.95e-05,4.29,NOUN,"['T', 'AA1', 'R', 'G', 'AH0', 'T', 'S']","['T', 'AA', 'R', 'G', 'AH', 'T', 'S']",real,7,long
4215,volunteers,1.95e-05,4.29,NOUN,"['V', 'AA2', 'L', 'AH0', 'N', 'T', 'IH1', 'R', 'Z']","['V', 'AA', 'L', 'AH', 'N', 'T', 'IH', 'R', 'Z']",real,9,long
4216,witnesses,1.95e-05,4.29,NOUN,"['W', 'IH1', 'T', 'N', 'AH0', 'S', 'AH0', 'Z']","['W', 'IH', 'T', 'N', 'AH', 'S', 'AH', 'Z']",real,8,long
4234,dependent,1.91e-05,4.28,ADJ,"['D', 'IH0', 'P', 'EH1', 'N', 'D', 'AH0', 'N', 'T']","['D', 'IH', 'P', 'EH', 'N', 'D', 'AH', 'N', 'T']",real,9,long
4235,discussions,1.91e-05,4.28,NOUN,"['D', 'IH0', 'S', 'K', 'AH1', 'SH', 'AH0', 'N', 'Z']","['D', 'IH', 'S', 'K', 'AH', 'SH', 'AH', 'N', 'Z']",real,9,long
4238,edinburgh,1.91e-05,4.28,PROPN,"['EH1', 'D', 'AH0', 'N', 'B', 'ER0', 'OW0']","['EH', 'D', 'AH', 'N', 'B', 'ER', 'OW']",real,7,long
4240,expanded,1.91e-05,4.28,VERB,"['IH0', 'K', 'S', 'P', 'AE1', 'N', 'D', 'AH0', 'D']","['IH', 'K', 'S', 'P', 'AE', 'N', 'D', 'AH', 'D']",real,9,long
4244,galaxy,1.91e-05,4.28,NOUN,"['G', 'AE1', 'L', 'AH0', 'K', 'S', 'IY0']","['G', 'AE', 'L', 'AH', 'K', 'S', 'IY']",real,7,long
4253,judgment,1.91e-05,4.28,NOUN,"['JH', 'AH1', 'JH', 'M', 'AH0', 'N', 'T']","['JH', 'AH', 'JH', 'M', 'AH', 'N', 'T']",real,7,long
4263,netherlands,1.91e-05,4.28,PROPN,"['N', 'EH1', 'DH', 'ER0', 'L', 'AH0', 'N', 'D', 'Z']","['N', 'EH', 'DH', 'ER', 'L', 'AH', 'N', 'D', 'Z']",real,9,long
4267,photographer,1.91e-05,4.28,NOUN,"['F', 'AH0', 'T', 'AA1', 'G', 'R', 'AH0', 'F', 'ER0']","['F', 'AH', 'T', 'AA', 'G', 'R', 'AH', 'F', 'ER']",real,9,long
4269,prevention,1.91e-05,4.28,NOUN,"['P', 'R', 'IY0', 'V', 'EH1', 'N', 'SH', 'AH0', 'N']","['P', 'R', 'IY', 'V', 'EH', 'N', 'SH', 'AH', 'N']",real,9,long
4270,printing,1.91e-05,4.28,VERB,"['P', 'R', 'IH1', 'N', 'T', 'IH0', 'NG']","['P', 'R', 'IH', 'N', 'T', 'IH', 'NG']",real,7,long
4271,promoting,1.91e-05,4.28,VERB,"['P', 'R', 'AH0', 'M', 'OW1', 'T', 'IH0', 'NG']","['P', 'R', 'AH', 'M', 'OW', 'T', 'IH', 'NG']",real,8,long
4272,publicly,1.91e-05,4.28,ADV,"['P', 'AH1', 'B', 'L', 'IH0', 'K', 'L', 'IY0']","['P', 'AH', 'B', 'L', 'IH', 'K', 'L', 'IY']",real,8,long
4274,repeated,1.91e-05,4.28,VERB,"['R', 'IH0', 'P', 'IY1', 'T', 'IH0', 'D']","['R', 'IH', 'P', 'IY', 'T', 'IH', 'D']",real,7,long
4276,requests,1.91e-05,4.28,NOUN,"['R', 'IH0', 'K', 'W', 'EH1', 'S', 'T', 'S']","['R', 'IH', 'K', 'W', 'EH', 'S', 'T', 'S']",real,8,long
4278,satisfied,1.91e-05,4.28,ADJ,"['S', 'AE1', 'T', 'AH0', 'S', 'F', 'AY2', 'D']","['S', 'AE', 'T', 'AH', 'S', 'F', 'AY', 'D']",real,8,long
4280,signals,1.91e-05,4.28,NOUN,"['S', 'IH1', 'G', 'N', 'AH0', 'L', 'Z']","['S', 'IH', 'G', 'N', 'AH', 'L', 'Z']",real,7,long
4284,specialist,1.91e-05,4.28,NOUN,"['S', 'P', 'EH1', 'SH', 'AH0', 'L', 'AH0', 'S', 'T']","['S', 'P', 'EH', 'SH', 'AH', 'L', 'AH', 'S', 'T']",real,9,long
4286,stranger,1.91e-05,4.28,VERB,"['S', 'T', 'R', 'EY1', 'N', 'JH', 'ER0']","['S', 'T', 'R', 'EY', 'N', 'JH', 'ER']",real,7,long
4288,surprising,1.91e-05,4.28,VERB,"['S', 'ER0', 'P', 'R', 'AY1', 'Z', 'IH0', 'NG']","['S', 'ER', 'P', 'R', 'AY', 'Z', 'IH', 'NG']",real,8,long
4290,thompson,1.91e-05,4.28,PROPN,"['T', 'AA1', 'M', 'P', 'S', 'AH0', 'N']","['T', 'AA', 'M', 'P', 'S', 'AH', 'N']",real,7,long
4292,tourism,1.91e-05,4.28,NOUN,"['T', 'UH1', 'R', 'IH2', 'Z', 'AH0', 'M']","['T', 'UH', 'R', 'IH', 'Z', 'AH', 'M']",real,7,long
4294,volunteer,1.91e-05,4.28,NOUN,"['V', 'AA2', 'L', 'AH0', 'N', 'T', 'IH1', 'R']","['V', 'AA', 'L', 'AH', 'N', 'T', 'IH', 'R']",real,8,long
4297,attempting,1.86e-05,4.27,VERB,"['AH0', 'T', 'EH1', 'M', 'P', 'T', 'IH0', 'NG']","['AH', 'T', 'EH', 'M', 'P', 'T', 'IH', 'NG']",real,8,long
4300,challenging,1.86e-05,4.27,VERB,"['CH', 'AE1', 'L', 'AH0', 'N', 'JH', 'IH0', 'NG']","['CH', 'AE', 'L', 'AH', 'N', 'JH', 'IH', 'NG']",real,8,long
4303,cleveland,1.86e-05,4.27,PROPN,"['K', 'L', 'IY1', 'V', 'L', 'AH0', 'N', 'D']","['K', 'L', 'IY', 'V', 'L', 'AH', 'N', 'D']",real,8,long
4304,composed,1.86e-05,4.27,VERB,"['K', 'AH0', 'M', 'P', 'OW1', 'Z', 'D']","['K', 'AH', 'M', 'P', 'OW', 'Z', 'D']",real,7,long
4308,credits,1.86e-05,4.27,NOUN,"['K', 'R', 'EH1', 'D', 'IH0', 'T', 'S']","['K', 'R', 'EH', 'D', 'IH', 'T', 'S']",real,7,long
4310,dispute,1.86e-05,4.27,VERB,"['D', 'IH0', 'S', 'P', 'Y', 'UW1', 'T']","['D', 'IH', 'S', 'P', 'Y', 'UW', 'T']",real,7,long
4316,frequent,1.86e-05,4.27,ADJ,"['F', 'R', 'IY1', 'K', 'W', 'AH0', 'N', 'T']","['F', 'R', 'IY', 'K', 'W', 'AH', 'N', 'T']",real,8,long
4317,gardens,1.86e-05,4.27,NOUN,"['G', 'AA1', 'R', 'D', 'AH0', 'N', 'Z']","['G', 'AA', 'R', 'D', 'AH', 'N', 'Z']",real,7,long
4319,hilarious,1.86e-05,4.27,ADJ,"['HH', 'IH0', 'L', 'EH1', 'R', 'IY0', 'AH0', 'S']","['HH', 'IH', 'L', 'EH', 'R', 'IY', 'AH', 'S']",real,8,long
4327,maryland,1.86e-05,4.27,PROPN,"['M', 'EH1', 'R', 'AH0', 'L', 'AH0', 'N', 'D']","['M', 'EH', 'R', 'AH', 'L', 'AH', 'N', 'D']",real,8,long
4328,mechanism,1.86e-05,4.27,NOUN,"['M', 'EH1', 'K', 'AH0', 'N', 'IH2', 'Z', 'AH0', 'M']","['M', 'EH', 'K', 'AH', 'N', 'IH', 'Z', 'AH', 'M']",real,9,long
4331,oklahoma,1.86e-05,4.27,PROPN,"['OW2', 'K', 'L', 'AH0', 'HH', 'OW1', 'M', 'AH0']","['OW', 'K', 'L', 'AH', 'HH', 'OW', 'M', 'AH']",real,8,long
4334,parallel,1.86e-05,4.27,ADJ,"['P', 'EH1', 'R', 'AH0', 'L', 'EH2', 'L']","['P', 'EH', 'R', 'AH', 'L', 'EH', 'L']",real,7,long
4340,radiation,1.86e-05,4.27,NOUN,"['R', 'EY2', 'D', 'IY0', 'EY1', 'SH', 'AH0', 'N']","['R', 'EY', 'D', 'IY', 'EY', 'SH', 'AH', 'N']",real,8,long
4349,traveling,1.86e-05,4.27,VERB,"['T', 'R', 'AE1', 'V', 'AH0', 'L', 'IH0', 'NG']","['T', 'R', 'AE', 'V', 'AH', 'L', 'IH', 'NG']",real,8,long
4352,utility,1.86e-05,4.27,NOUN,"['Y', 'UW0', 'T', 'IH1', 'L', 'AH0', 'T', 'IY0']","['Y', 'UW', 'T', 'IH', 'L', 'AH', 'T', 'IY']",real,8,long
4356,acquisition,1.82e-05,4.26,NOUN,"['AE2', 'K', 'W', 'AH0', 'Z', 'IH1', 'SH', 'AH0', 'N']","['AE', 'K', 'W', 'AH', 'Z', 'IH', 'SH', 'AH', 'N']",real,9,long
4358,alabama,1.82e-05,4.26,PROPN,"['AE2', 'L', 'AH0', 'B', 'AE1', 'M', 'AH0']","['AE', 'L', 'AH', 'B', 'AE', 'M', 'AH']",real,7,long
4370,classical,1.82e-05,4.26,ADJ,"['K', 'L', 'AE1', 'S', 'IH0', 'K', 'AH0', 'L']","['K', 'L', 'AE', 'S', 'IH', 'K', 'AH', 'L']",real,8,long
4371,classified,1.82e-05,4.26,VERB,"['K', 'L', 'AE1', 'S', 'AH0', 'F', 'AY2', 'D']","['K', 'L', 'AE', 'S', 'AH', 'F', 'AY', 'D']",real,8,long
4375,concepts,1.82e-05,4.26,NOUN,"['K', 'AA1', 'N', 'S', 'EH0', 'P', 'T', 'S']","['K', 'AA', 'N', 'S', 'EH', 'P', 'T', 'S']",real,8,long
4378,convince,1.82e-05,4.26,VERB,"['K', 'AH0', 'N', 'V', 'IH1', 'N', 'S']","['K', 'AH', 'N', 'V', 'IH', 'N', 'S']",real,7,long
4380,disappeared,1.82e-05,4.26,VERB,"['D', 'IH2', 'S', 'AH0', 'P', 'IH1', 'R', 'D']","['D', 'IH', 'S', 'AH', 'P', 'IH', 'R', 'D']",real,8,long
4382,encounter,1.82e-05,4.26,VERB,"['IH0', 'N', 'K', 'AW1', 'N', 'T', 'ER0']","['IH', 'N', 'K', 'AW', 'N', 'T', 'ER']",real,7,long
4383,equality,1.82e-05,4.26,NOUN,"['IH0', 'K', 'W', 'AA1', 'L', 'AH0', 'T', 'IY0']","['IH', 'K', 'W', 'AA', 'L', 'AH', 'T', 'IY']",real,8,long
4387,federation,1.82e-05,4.26,NOUN,"['F', 'EH2', 'D', 'ER0', 'EY1', 'SH', 'AH0', 'N']","['F', 'EH', 'D', 'ER', 'EY', 'SH', 'AH', 'N']",real,8,long
4389,guardian,1.82e-05,4.26,NOUN,"['G', 'AA1', 'R', 'D', 'IY0', 'AH0', 'N']","['G', 'AA', 'R', 'D', 'IY', 'AH', 'N']",real,7,long
4395,mainstream,1.82e-05,4.26,NOUN,"['M', 'EY1', 'N', 'S', 'T', 'R', 'IY2', 'M']","['M', 'EY', 'N', 'S', 'T', 'R', 'IY', 'M']",real,8,long
4399,mutual,1.82e-05,4.26,ADJ,"['M', 'Y', 'UW1', 'CH', 'AH0', 'W', 'AH0', 'L']","['M', 'Y', 'UW', 'CH', 'AH', 'W', 'AH', 'L']",real,8,long
4401,occasions,1.82e-05,4.26,NOUN,"['AH0', 'K', 'EY1', 'ZH', 'AH0', 'N', 'Z']","['AH', 'K', 'EY', 'ZH', 'AH', 'N', 'Z']",real,7,long
4408,refugees,1.82e-05,4.26,NOUN,"['R', 'EH1', 'F', 'Y', 'UW2', 'JH', 'IY0', 'Z']","['R', 'EH', 'F', 'Y', 'UW', 'JH', 'IY', 'Z']",real,8,long
4409,removing,1.82e-05,4.26,VERB,"['R', 'IY0', 'M', 'UW1', 'V', 'IH0', 'NG']","['R', 'IY', 'M', 'UW', 'V', 'IH', 'NG']",real,7,long
4411,responded,1.82e-05,4.26,VERB,"['R', 'IH0', 'S', 'P', 'AA1', 'N', 'D', 'IH0', 'D']","['R', 'IH', 'S', 'P', 'AA', 'N', 'D', 'IH', 'D']",real,9,long
4415,segment,1.82e-05,4.26,NOUN,"['S', 'EH1', 'G', 'M', 'AH0', 'N', 'T']","['S', 'EH', 'G', 'M', 'AH', 'N', 'T']",real,7,long
4416,spectrum,1.82e-05,4.26,NOUN,"['S', 'P', 'EH1', 'K', 'T', 'R', 'AH0', 'M']","['S', 'P', 'EH', 'K', 'T', 'R', 'AH', 'M']",real,8,long
4422,virtually,1.82e-05,4.26,ADV,"['V', 'ER1', 'CH', 'UW0', 'AH0', 'L', 'IY0']","['V', 'ER', 'CH', 'UW', 'AH', 'L', 'IY']",real,7,long
4427,accompanied,1.78e-05,4.25,VERB,"['AH0', 'K', 'AH1', 'M', 'P', 'AH0', 'N', 'IY0', 'D']","['AH', 'K', 'AH', 'M', 'P', 'AH', 'N', 'IY', 'D']",real,9,long
4432,approaches,1.78e-05,4.25,NOUN,"['AH0', 'P', 'R', 'OW1', 'CH', 'AH0', 'Z']","['AH', 'P', 'R', 'OW', 'CH', 'AH', 'Z']",real,7,long
4433,arguing,1.78e-05,4.25,VERB,"['AA1', 'R', 'G', 'Y', 'UW0', 'IH0', 'NG']","['AA', 'R', 'G', 'Y', 'UW', 'IH', 'NG']",real,7,long
4434,arrangement,1.78e-05,4.25,NOUN,"['ER0', 'EY1', 'N', 'JH', 'M', 'AH0', 'N', 'T']","['ER', 'EY', 'N', 'JH', 'M', 'AH', 'N', 'T']",real,8,long
4437,boundaries,1.78e-05,4.25,NOUN,"['B', 'AW1', 'N', 'D', 'ER0', 'IY0', 'Z']","['B', 'AW', 'N', 'D', 'ER', 'IY', 'Z']",real,7,long
4439,brooklyn,1.78e-05,4.25,PROPN,"['B', 'R', 'UH1', 'K', 'L', 'AH0', 'N']","['B', 'R', 'UH', 'K', 'L', 'AH', 'N']",real,7,long
4440,colleges,1.78e-05,4.25,NOUN,"['K', 'AA1', 'L', 'IH0', 'JH', 'IH0', 'Z']","['K', 'AA', 'L', 'IH', 'JH', 'IH', 'Z']",real,7,long
4448,employers,1.78e-05,4.25,NOUN,"['EH0', 'M', 'P', 'L', 'OY1', 'ER0', 'Z']","['EH', 'M', 'P', 'L', 'OY', 'ER', 'Z']",real,7,long
4449,enormous,1.78e-05,4.25,ADJ,"['IH0', 'N', 'AO1', 'R', 'M', 'AH0', 'S']","['IH', 'N', 'AO', 'R', 'M', 'AH', 'S']",real,7,long
4451,focusing,1.78e-05,4.25,VERB,"['F', 'OW1', 'K', 'AH0', 'S', 'IH0', 'NG']","['F', 'OW', 'K', 'AH', 'S', 'IH', 'NG']",real,7,long
4456,guidelines,1.78e-05,4.25,NOUN,"['G', 'AY1', 'D', 'L', 'AY2', 'N', 'Z']","['G', 'AY', 'D', 'L', 'AY', 'N', 'Z']",real,7,long
4457,handled,1.78e-05,4.25,VERB,"['HH', 'AE1', 'N', 'D', 'AH0', 'L', 'D']","['HH', 'AE', 'N', 'D', 'AH', 'L', 'D']",real,7,long
4459,indians,1.78e-05,4.25,PROPN,"['IH1', 'N', 'D', 'IY0', 'AH0', 'N', 'Z']","['IH', 'N', 'D', 'IY', 'AH', 'N', 'Z']",real,7,long
4460,indonesia,1.78e-05,4.25,PROPN,"['IH2', 'N', 'D', 'OW0', 'N', 'IY1', 'ZH', 'AH0']","['IH', 'N', 'D', 'OW', 'N', 'IY', 'ZH', 'AH']",real,8,long
4461,inquiry,1.78e-05,4.25,NOUN,"['IH0', 'N', 'K', 'W', 'AY1', 'R', 'IY0']","['IH', 'N', 'K', 'W', 'AY', 'R', 'IY']",real,7,long
4462,inspector,1.78e-05,4.25,NOUN,"['IH0', 'N', 'S', 'P', 'EH1', 'K', 'T', 'ER0']","['IH', 'N', 'S', 'P', 'EH', 'K', 'T', 'ER']",real,8,long
4468,maintaining,1.78e-05,4.25,VERB,"['M', 'EY0', 'N', 'T', 'EY1', 'N', 'IH0', 'NG']","['M', 'EY', 'N', 'T', 'EY', 'N', 'IH', 'NG']",real,8,long
4471,nevertheless,1.78e-05,4.25,ADV,"['N', 'EH2', 'V', 'ER0', 'DH', 'AH0', 'L', 'EH1', 'S']","['N', 'EH', 'V', 'ER', 'DH', 'AH', 'L', 'EH', 'S']",real,9,long
4472,newspapers,1.78e-05,4.25,NOUN,"['N', 'UW1', 'Z', 'P', 'EY2', 'P', 'ER0', 'Z']","['N', 'UW', 'Z', 'P', 'EY', 'P', 'ER', 'Z']",real,8,long
4474,oxygen,1.78e-05,4.25,NOUN,"['AA1', 'K', 'S', 'AH0', 'JH', 'AH0', 'N']","['AA', 'K', 'S', 'AH', 'JH', 'AH', 'N']",real,7,long
4480,promises,1.78e-05,4.25,VERB,"['P', 'R', 'AA1', 'M', 'AH0', 'S', 'AH0', 'Z']","['P', 'R', 'AA', 'M', 'AH', 'S', 'AH', 'Z']",real,8,long
4482,racism,1.78e-05,4.25,NOUN,"['R', 'EY1', 'S', 'IH2', 'Z', 'AH0', 'M']","['R', 'EY', 'S', 'IH', 'Z', 'AH', 'M']",real,7,long
4485,recovered,1.78e-05,4.25,VERB,"['R', 'AH0', 'K', 'AH1', 'V', 'ER0', 'D']","['R', 'AH', 'K', 'AH', 'V', 'ER', 'D']",real,7,long
4492,signature,1.78e-05,4.25,NOUN,"['S', 'IH1', 'G', 'N', 'AH0', 'CH', 'ER0']","['S', 'IH', 'G', 'N', 'AH', 'CH', 'ER']",real,7,long
4497,suggesting,1.78e-05,4.25,VERB,"['S', 'AH0', 'G', 'JH', 'EH1', 'S', 'T', 'IH0', 'NG']","['S', 'AH', 'G', 'JH', 'EH', 'S', 'T', 'IH', 'NG']",real,9,long
4501,tribute,1.78e-05,4.25,NOUN,"['T', 'R', 'IH1', 'B', 'Y', 'UW0', 'T']","['T', 'R', 'IH', 'B', 'Y', 'UW', 'T']",real,7,long
4509,abortion,1.74e-05,4.24,NOUN,"['AH0', 'B', 'AO1', 'R', 'SH', 'AH0', 'N']","['AH', 'B', 'AO', 'R', 'SH', 'AH', 'N']",real,7,long
4510,accuracy,1.74e-05,4.24,NOUN,"['AE1', 'K', 'Y', 'ER0', 'AH0', 'S', 'IY0']","['AE', 'K', 'Y', 'ER', 'AH', 'S', 'IY']",real,7,long
4513,artificial,1.74e-05,4.24,ADJ,"['AA2', 'R', 'T', 'AH0', 'F', 'IH1', 'SH', 'AH0', 'L']","['AA', 'R', 'T', 'AH', 'F', 'IH', 'SH', 'AH', 'L']",real,9,long
4521,conversion,1.74e-05,4.24,NOUN,"['K', 'AH0', 'N', 'V', 'ER1', 'ZH', 'AH0', 'N']","['K', 'AH', 'N', 'V', 'ER', 'ZH', 'AH', 'N']",real,8,long
4522,copyright,1.74e-05,4.24,NOUN,"['K', 'AA1', 'P', 'IY0', 'R', 'AY2', 'T']","['K', 'AA', 'P', 'IY', 'R', 'AY', 'T']",real,7,long
4524,democrat,1.74e-05,4.24,PROPN,"['D', 'EH1', 'M', 'AH0', 'K', 'R', 'AE2', 'T']","['D', 'EH', 'M', 'AH', 'K', 'R', 'AE', 'T']",real,8,long
4525,deposit,1.74e-05,4.24,NOUN,"['D', 'AH0', 'P', 'AA1', 'Z', 'IH0', 'T']","['D', 'AH', 'P', 'AA', 'Z', 'IH', 'T']",real,7,long
4532,export,1.74e-05,4.24,NOUN,"['EH1', 'K', 'S', 'P', 'AO0', 'R', 'T']","['EH', 'K', 'S', 'P', 'AO', 'R', 'T']",real,7,long
4533,fastest,1.74e-05,4.24,ADJ,"['F', 'AE1', 'S', 'T', 'AH0', 'S', 'T']","['F', 'AE', 'S', 'T', 'AH', 'S', 'T']",real,7,long
4534,formerly,1.74e-05,4.24,ADV,"['F', 'AO1', 'R', 'M', 'ER0', 'L', 'IY0']","['F', 'AO', 'R', 'M', 'ER', 'L', 'IY']",real,7,long
4535,functional,1.74e-05,4.24,ADJ,"['F', 'AH1', 'NG', 'K', 'SH', 'AH0', 'N', 'AH0', 'L']","['F', 'AH', 'NG', 'K', 'SH', 'AH', 'N', 'AH', 'L']",real,9,long
4537,grandfather,1.74e-05,4.24,NOUN,"['G', 'R', 'AE1', 'N', 'D', 'F', 'AA2', 'DH', 'ER0']","['G', 'R', 'AE', 'N', 'D', 'F', 'AA', 'DH', 'ER']",real,9,long
4540,indicates,1.74e-05,4.24,VERB,"['IH1', 'N', 'D', 'IH0', 'K', 'EY2', 'T', 'S']","['IH', 'N', 'D', 'IH', 'K', 'EY', 'T', 'S']",real,8,long
4541,isolated,1.74e-05,4.24,VERB,"['AY1', 'S', 'AH0', 'L', 'EY2', 'T', 'AH0', 'D']","['AY', 'S', 'AH', 'L', 'EY', 'T', 'AH', 'D']",real,8,long
4551,modified,1.74e-05,4.24,VERB,"['M', 'AA1', 'D', 'AH0', 'F', 'AY2', 'D']","['M', 'AA', 'D', 'AH', 'F', 'AY', 'D']",real,7,long
4565,reactions,1.74e-05,4.24,NOUN,"['R', 'IY0', 'AE1', 'K', 'SH', 'AH0', 'N', 'Z']","['R', 'IY', 'AE', 'K', 'SH', 'AH', 'N', 'Z']",real,8,long
4578,suspension,1.74e-05,4.24,NOUN,"['S', 'AH0', 'S', 'P', 'EH1', 'N', 'SH', 'AH0', 'N']","['S', 'AH', 'S', 'P', 'EH', 'N', 'SH', 'AH', 'N']",real,9,long
4579,terrorism,1.74e-05,4.24,NOUN,"['T', 'EH1', 'R', 'ER0', 'IH2', 'Z', 'AH0', 'M']","['T', 'EH', 'R', 'ER', 'IH', 'Z', 'AH', 'M']",real,8,long
4584,unions,1.74e-05,4.24,NOUN,"['Y', 'UW1', 'N', 'Y', 'AH0', 'N', 'Z']","['Y', 'UW', 'N', 'Y', 'AH', 'N', 'Z']",real,7,long
4590,actively,1.7e-05,4.23,ADV,"['AE1', 'K', 'T', 'IH0', 'V', 'L', 'IY0']","['AE', 'K', 'T', 'IH', 'V', 'L', 'IY']",real,7,long
4593,arrangements,1.7e-05,4.23,NOUN,"['ER0', 'EY1', 'N', 'JH', 'M', 'AH0', 'N', 'T', 'S']","['ER', 'EY', 'N', 'JH', 'M', 'AH', 'N', 'T', 'S']",real,9,long
4598,barcelona,1.7e-05,4.23,PROPN,"['B', 'AA2', 'R', 'S', 'IH0', 'L', 'OW1', 'N', 'AH0']","['B', 'AA', 'R', 'S', 'IH', 'L', 'OW', 'N', 'AH']",real,9,long
4600,brazilian,1.7e-05,4.23,ADJ,"['B', 'R', 'AH0', 'Z', 'IH1', 'L', 'Y', 'AH0', 'N']","['B', 'R', 'AH', 'Z', 'IH', 'L', 'Y', 'AH', 'N']",real,9,long
4605,casual,1.7e-05,4.23,ADJ,"['K', 'AE1', 'ZH', 'AH0', 'W', 'AH0', 'L']","['K', 'AE', 'ZH', 'AH', 'W', 'AH', 'L']",real,7,long
4606,certified,1.7e-05,4.23,VERB,"['S', 'ER1', 'T', 'AH0', 'F', 'AY2', 'D']","['S', 'ER', 'T', 'AH', 'F', 'AY', 'D']",real,7,long
4609,civilian,1.7e-05,4.23,ADJ,"['S', 'AH0', 'V', 'IH1', 'L', 'Y', 'AH0', 'N']","['S', 'AH', 'V', 'IH', 'L', 'Y', 'AH', 'N']",real,8,long
4610,coalition,1.7e-05,4.23,NOUN,"['K', 'OW2', 'AH0', 'L', 'IH1', 'SH', 'AH0', 'N']","['K', 'OW', 'AH', 'L', 'IH', 'SH', 'AH', 'N']",real,8,long
4612,complain,1.7e-05,4.23,VERB,"['K', 'AH0', 'M', 'P', 'L', 'EY1', 'N']","['K', 'AH', 'M', 'P', 'L', 'EY', 'N']",real,7,long
4613,complaints,1.7e-05,4.23,NOUN,"['K', 'AH0', 'M', 'P', 'L', 'EY1', 'N', 'T', 'S']","['K', 'AH', 'M', 'P', 'L', 'EY', 'N', 'T', 'S']",real,9,long
4616,describing,1.7e-05,4.23,VERB,"['D', 'IH0', 'S', 'K', 'R', 'AY1', 'B', 'IH0', 'NG']","['D', 'IH', 'S', 'K', 'R', 'AY', 'B', 'IH', 'NG']",real,9,long
4617,differently,1.7e-05,4.23,ADV,"['D', 'IH1', 'F', 'R', 'AH0', 'N', 'T', 'L', 'IY0']","['D', 'IH', 'F', 'R', 'AH', 'N', 'T', 'L', 'IY']",real,9,long
4618,directions,1.7e-05,4.23,NOUN,"['D', 'ER0', 'EH1', 'K', 'SH', 'AH0', 'N', 'Z']","['D', 'ER', 'EH', 'K', 'SH', 'AH', 'N', 'Z']",real,8,long
4619,discipline,1.7e-05,4.23,VERB,"['D', 'IH1', 'S', 'AH0', 'P', 'L', 'AH0', 'N']","['D', 'IH', 'S', 'AH', 'P', 'L', 'AH', 'N']",real,8,long
4620,discussing,1.7e-05,4.23,VERB,"['D', 'IH0', 'S', 'K', 'AH1', 'S', 'IH0', 'NG']","['D', 'IH', 'S', 'K', 'AH', 'S', 'IH', 'NG']",real,8,long
