Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
2643,writers,3.55e-05,4.55,NOUN,"['R', 'AY1', 'T', 'ER0', 'Z']","['R', 'AY', 'T', 'ER', 'Z']",real,5,short
2649,bible,3.47e-05,4.54,PROPN,"['B', 'AY1', 'B', 'AH0', 'L']","['B', 'AY', 'B', 'AH', 'L']",real,5,short
2650,cable,3.47e-05,4.54,NOUN,"['K', 'EY1', 'B', 'AH0', 'L']","['K', 'EY', 'B', 'AH', 'L']",real,5,short
2651,calm,3.47e-05,4.54,ADJ,"['K', 'AA1', 'M']","['K', 'AA', 'M']",real,3,short
2653,checked,3.47e-05,4.54,VERB,"['CH', 'EH1', 'K', 'T']","['CH', 'EH', 'K', 'T']",real,4,short
2656,dates,3.47e-05,4.54,VERB,"['D', 'EY1', 'T', 'S']","['D', 'EY', 'T', 'S']",real,4,short
2659,doors,3.47e-05,4.54,NOUN,"['D', 'AO1', 'R', 'Z']","['D', 'AO', 'R', 'Z']",real,4,short
2661,dumb,3.47e-05,4.54,ADJ,"['D', 'AH1', 'M']","['D', 'AH', 'M']",real,3,short
2662,empire,3.47e-05,4.54,NOUN,"['EH1', 'M', 'P', 'AY0', 'ER0']","['EH', 'M', 'P', 'AY', 'ER']",real,5,short
2666,hide,3.47e-05,4.54,VERB,"['HH', 'AY1', 'D']","['HH', 'AY', 'D']",real,3,short
2668,irish,3.47e-05,4.54,PROPN,"['AY1', 'R', 'IH0', 'SH']","['AY', 'R', 'IH', 'SH']",real,4,short
2669,linked,3.47e-05,4.54,VERB,"['L', 'IH1', 'NG', 'K', 'T']","['L', 'IH', 'NG', 'K', 'T']",real,5,short
2670,manage,3.47e-05,4.54,VERB,"['M', 'AE1', 'N', 'AH0', 'JH']","['M', 'AE', 'N', 'AH', 'JH']",real,5,short
2673,multi,3.47e-05,4.54,PROPN,"['M', 'AH1', 'L', 'T', 'IY0']","['M', 'AH', 'L', 'T', 'IY']",real,5,short
2675,print,3.47e-05,4.54,NOUN,"['P', 'R', 'IH1', 'N', 'T']","['P', 'R', 'IH', 'N', 'T']",real,5,short
2676,quit,3.47e-05,4.54,VERB,"['K', 'W', 'IH1', 'T']","['K', 'W', 'IH', 'T']",real,4,short
2679,sight,3.47e-05,4.54,NOUN,"['S', 'AY1', 'T']","['S', 'AY', 'T']",real,3,short
2681,sing,3.47e-05,4.54,VERB,"['S', 'IH1', 'NG']","['S', 'IH', 'NG']",real,3,short
2683,weapon,3.47e-05,4.54,NOUN,"['W', 'EH1', 'P', 'AH0', 'N']","['W', 'EH', 'P', 'AH', 'N']",real,5,short
2684,wet,3.47e-05,4.54,ADJ,"['W', 'EH1', 'T']","['W', 'EH', 'T']",real,3,short
2685,widely,3.47e-05,4.54,ADV,"['W', 'AY1', 'D', 'L', 'IY0']","['W', 'AY', 'D', 'L', 'IY']",real,5,short
2687,ages,3.39e-05,4.53,NOUN,"['EY1', 'JH', 'AH0', 'Z']","['EY', 'JH', 'AH', 'Z']",real,4,short
2690,bike,3.39e-05,4.53,NOUN,"['B', 'AY1', 'K']","['B', 'AY', 'K']",real,3,short
2691,broad,3.39e-05,4.53,ADJ,"['B', 'R', 'AO1', 'D']","['B', 'R', 'AO', 'D']",real,4,short
2692,burn,3.39e-05,4.53,VERB,"['B', 'ER1', 'N']","['B', 'ER', 'N']",real,3,short
2693,cake,3.39e-05,4.53,NOUN,"['K', 'EY1', 'K']","['K', 'EY', 'K']",real,3,short
2694,causing,3.39e-05,4.53,VERB,"['K', 'AA1', 'Z', 'IH0', 'NG']","['K', 'AA', 'Z', 'IH', 'NG']",real,5,short
2698,deaths,3.39e-05,4.53,NOUN,"['D', 'EH1', 'TH', 'S']","['D', 'EH', 'TH', 'S']",real,4,short
2700,drawn,3.39e-05,4.53,VERB,"['D', 'R', 'AO1', 'N']","['D', 'R', 'AO', 'N']",real,4,short
2701,fees,3.39e-05,4.53,NOUN,"['F', 'IY1', 'Z']","['F', 'IY', 'Z']",real,3,short
2704,hat,3.39e-05,4.53,NOUN,"['HH', 'AE1', 'T']","['HH', 'AE', 'T']",real,3,short
2705,height,3.39e-05,4.53,NOUN,"['HH', 'AY1', 'T']","['HH', 'AY', 'T']",real,3,short
2706,hidden,3.39e-05,4.53,VERB,"['HH', 'IH1', 'D', 'AH0', 'N']","['HH', 'IH', 'D', 'AH', 'N']",real,5,short
2707,hong,3.39e-05,4.53,PROPN,"['HH', 'AO1', 'NG']","['HH', 'AO', 'NG']",real,3,short
2709,letting,3.39e-05,4.53,VERB,"['L', 'EH1', 'T', 'IH0', 'NG']","['L', 'EH', 'T', 'IH', 'NG']",real,5,short
2710,loud,3.39e-05,4.53,ADJ,"['L', 'AW1', 'D']","['L', 'AW', 'D']",real,3,short
2712,marine,3.39e-05,4.53,ADJ,"['M', 'ER0', 'IY1', 'N']","['M', 'ER', 'IY', 'N']",real,4,short
2713,motor,3.39e-05,4.53,NOUN,"['M', 'OW1', 'T', 'ER0']","['M', 'OW', 'T', 'ER']",real,4,short
2715,peak,3.39e-05,4.53,NOUN,"['P', 'IY1', 'K']","['P', 'IY', 'K']",real,3,short
2717,pounds,3.39e-05,4.53,NOUN,"['P', 'AW1', 'N', 'D', 'Z']","['P', 'AW', 'N', 'D', 'Z']",real,5,short
2720,puts,3.39e-05,4.53,VERB,"['P', 'UH1', 'T', 'S']","['P', 'UH', 'T', 'S']",real,4,short
2728,seats,3.39e-05,4.53,NOUN,"['S', 'IY1', 'T', 'S']","['S', 'IY', 'T', 'S']",real,4,short
2730,solar,3.39e-05,4.53,NOUN,"['S', 'OW1', 'L', 'ER0']","['S', 'OW', 'L', 'ER']",real,4,short
2731,somehow,3.39e-05,4.53,ADV,"['S', 'AH1', 'M', 'HH', 'AW2']","['S', 'AH', 'M', 'HH', 'AW']",real,5,short
2732,stayed,3.39e-05,4.53,VERB,"['S', 'T', 'EY1', 'D']","['S', 'T', 'EY', 'D']",real,4,short
2734,sydney,3.39e-05,4.53,PROPN,"['S', 'IH1', 'D', 'N', 'IY0']","['S', 'IH', 'D', 'N', 'IY']",real,5,short
2735,tries,3.39e-05,4.53,VERB,"['T', 'R', 'AY1', 'Z']","['T', 'R', 'AY', 'Z']",real,4,short
2737,unknown,3.39e-05,4.53,ADJ,"['AH0', 'N', 'N', 'OW1', 'N']","['AH', 'N', 'N', 'OW', 'N']",real,5,short
2740,attached,3.31e-05,4.52,VERB,"['AH0', 'T', 'AE1', 'CH', 'T']","['AH', 'T', 'AE', 'CH', 'T']",real,5,short
2741,attacked,3.31e-05,4.52,VERB,"['AH0', 'T', 'AE1', 'K', 'T']","['AH', 'T', 'AE', 'K', 'T']",real,5,short
2743,balls,3.31e-05,4.52,NOUN,"['B', 'AO1', 'L', 'Z']","['B', 'AO', 'L', 'Z']",real,4,short
2744,battery,3.31e-05,4.52,NOUN,"['B', 'AE1', 'T', 'ER0', 'IY0']","['B', 'AE', 'T', 'ER', 'IY']",real,5,short
2745,bills,3.31e-05,4.52,NOUN,"['B', 'IH1', 'L', 'Z']","['B', 'IH', 'L', 'Z']",real,4,short
2746,blind,3.31e-05,4.52,VERB,"['B', 'L', 'AY1', 'N', 'D']","['B', 'L', 'AY', 'N', 'D']",real,5,short
2747,breath,3.31e-05,4.52,NOUN,"['B', 'R', 'EH1', 'TH']","['B', 'R', 'EH', 'TH']",real,4,short
2748,brief,3.31e-05,4.52,ADJ,"['B', 'R', 'IY1', 'F']","['B', 'R', 'IY', 'F']",real,4,short
2750,chest,3.31e-05,4.52,VERB,"['CH', 'EH1', 'S', 'T']","['CH', 'EH', 'S', 'T']",real,4,short
2752,debut,3.31e-05,4.52,NOUN,"['D', 'EY0', 'B', 'Y', 'UW1']","['D', 'EY', 'B', 'Y', 'UW']",real,5,short
2753,decade,3.31e-05,4.52,NOUN,"['D', 'EH0', 'K', 'EY1', 'D']","['D', 'EH', 'K', 'EY', 'D']",real,5,short
2756,edward,3.31e-05,4.52,PROPN,"['EH1', 'D', 'W', 'ER0', 'D']","['EH', 'D', 'W', 'ER', 'D']",real,5,short
2762,grab,3.31e-05,4.52,VERB,"['G', 'R', 'AE1', 'B']","['G', 'R', 'AE', 'B']",real,4,short
2766,joseph,3.31e-05,4.52,PROPN,"['JH', 'OW1', 'S', 'AH0', 'F']","['JH', 'OW', 'S', 'AH', 'F']",real,5,short
2768,paint,3.31e-05,4.52,VERB,"['P', 'EY1', 'N', 'T']","['P', 'EY', 'N', 'T']",real,4,short
2769,pilot,3.31e-05,4.52,NOUN,"['P', 'AY1', 'L', 'AH0', 'T']","['P', 'AY', 'L', 'AH', 'T']",real,5,short
2770,pink,3.31e-05,4.52,ADJ,"['P', 'IH1', 'NG', 'K']","['P', 'IH', 'NG', 'K']",real,4,short
2778,rising,3.31e-05,4.52,VERB,"['R', 'AY1', 'Z', 'IH0', 'NG']","['R', 'AY', 'Z', 'IH', 'NG']",real,5,short
2780,shipping,3.31e-05,4.52,VERB,"['SH', 'IH1', 'P', 'IH0', 'NG']","['SH', 'IH', 'P', 'IH', 'NG']",real,5,short
2781,singer,3.31e-05,4.52,NOUN,"['S', 'IH1', 'NG', 'ER0']","['S', 'IH', 'NG', 'ER']",real,4,short
2783,steam,3.31e-05,4.52,NOUN,"['S', 'T', 'IY1', 'M']","['S', 'T', 'IY', 'M']",real,4,short
2784,suffered,3.31e-05,4.52,VERB,"['S', 'AH1', 'F', 'ER0', 'D']","['S', 'AH', 'F', 'ER', 'D']",real,5,short
2785,survive,3.31e-05,4.52,VERB,"['S', 'ER0', 'V', 'AY1', 'V']","['S', 'ER', 'V', 'AY', 'V']",real,5,short
2786,tall,3.31e-05,4.52,ADJ,"['T', 'AO1', 'L']","['T', 'AO', 'L']",real,3,short
2787,theatre,3.31e-05,4.52,NOUN,"['TH', 'IY1', 'AH0', 'T', 'ER0']","['TH', 'IY', 'AH', 'T', 'ER']",real,5,short
2793,cap,3.24e-05,4.51,NOUN,"['K', 'AE1', 'P']","['K', 'AE', 'P']",real,3,short
2797,clubs,3.24e-05,4.51,NOUN,"['K', 'L', 'AH1', 'B', 'Z']","['K', 'L', 'AH', 'B', 'Z']",real,5,short
2801,covers,3.24e-05,4.51,VERB,"['K', 'AH1', 'V', 'ER0', 'Z']","['K', 'AH', 'V', 'ER', 'Z']",real,5,short
2802,dan,3.24e-05,4.51,PROPN,"['D', 'AE1', 'N']","['D', 'AE', 'N']",real,3,short
2803,defeat,3.24e-05,4.51,VERB,"['D', 'IH0', 'F', 'IY1', 'T']","['D', 'IH', 'F', 'IY', 'T']",real,5,short
2811,injured,3.24e-05,4.51,VERB,"['IH1', 'N', 'JH', 'ER0', 'D']","['IH', 'N', 'JH', 'ER', 'D']",real,5,short
2813,kinds,3.24e-05,4.51,NOUN,"['K', 'AY1', 'N', 'D', 'Z']","['K', 'AY', 'N', 'D', 'Z']",real,5,short
2814,lets,3.24e-05,4.51,VERB,"['L', 'EH1', 'T', 'S']","['L', 'EH', 'T', 'S']",real,4,short
2815,loans,3.24e-05,4.51,NOUN,"['L', 'OW1', 'N', 'Z']","['L', 'OW', 'N', 'Z']",real,4,short
2816,lock,3.24e-05,4.51,VERB,"['L', 'AA1', 'K']","['L', 'AA', 'K']",real,3,short
2818,nose,3.24e-05,4.51,NOUN,"['N', 'OW1', 'Z']","['N', 'OW', 'Z']",real,3,short
2820,opposed,3.24e-05,4.51,VERB,"['AH0', 'P', 'OW1', 'Z', 'D']","['AH', 'P', 'OW', 'Z', 'D']",real,5,short
2825,quote,3.24e-05,4.51,INTJ,"['K', 'W', 'OW1', 'T']","['K', 'W', 'OW', 'T']",real,4,short
2827,semi,3.24e-05,4.51,PROPN,"['S', 'EH1', 'M', 'IY0']","['S', 'EH', 'M', 'IY']",real,4,short
2830,swear,3.24e-05,4.51,VERB,"['S', 'W', 'EH1', 'R']","['S', 'W', 'EH', 'R']",real,4,short
2833,tim,3.24e-05,4.51,PROPN,"['T', 'IH1', 'M']","['T', 'IH', 'M']",real,3,short
2834,trend,3.24e-05,4.51,NOUN,"['T', 'R', 'EH1', 'N', 'D']","['T', 'R', 'EH', 'N', 'D']",real,5,short
2836,wealth,3.24e-05,4.51,NOUN,"['W', 'EH1', 'L', 'TH']","['W', 'EH', 'L', 'TH']",real,4,short
2837,wise,3.24e-05,4.51,ADJ,"['W', 'AY1', 'Z']","['W', 'AY', 'Z']",real,3,short
2838,yards,3.24e-05,4.51,NOUN,"['Y', 'AA1', 'R', 'D', 'Z']","['Y', 'AA', 'R', 'D', 'Z']",real,5,short
2839,aged,3.16e-05,4.5,ADJ,"['EY1', 'JH', 'D']","['EY', 'JH', 'D']",real,3,short
2843,bread,3.16e-05,4.5,NOUN,"['B', 'R', 'EH1', 'D']","['B', 'R', 'EH', 'D']",real,4,short
2844,burning,3.16e-05,4.5,VERB,"['B', 'ER1', 'N', 'IH0', 'NG']","['B', 'ER', 'N', 'IH', 'NG']",real,5,short
2850,eggs,3.16e-05,4.5,NOUN,"['EH1', 'G', 'Z']","['EH', 'G', 'Z']",real,3,short
2855,facing,3.16e-05,4.5,VERB,"['F', 'EY1', 'S', 'IH0', 'NG']","['F', 'EY', 'S', 'IH', 'NG']",real,5,short
2856,fairly,3.16e-05,4.5,ADV,"['F', 'EH1', 'R', 'L', 'IY0']","['F', 'EH', 'R', 'L', 'IY']",real,5,short
2858,ford,3.16e-05,4.5,PROPN,"['F', 'AO1', 'R', 'D']","['F', 'AO', 'R', 'D']",real,4,short
2861,gang,3.16e-05,4.5,NOUN,"['G', 'AE1', 'NG']","['G', 'AE', 'NG']",real,3,short
2863,greek,3.16e-05,4.5,ADJ,"['G', 'R', 'IY1', 'K']","['G', 'R', 'IY', 'K']",real,4,short
2864,hanging,3.16e-05,4.5,VERB,"['HH', 'AE1', 'NG', 'IH0', 'NG']","['HH', 'AE', 'NG', 'IH', 'NG']",real,5,short
2865,inner,3.16e-05,4.5,ADJ,"['IH1', 'N', 'ER0']","['IH', 'N', 'ER']",real,3,short
2867,lift,3.16e-05,4.5,VERB,"['L', 'IH1', 'F', 'T']","['L', 'IH', 'F', 'T']",real,4,short
2868,marked,3.16e-05,4.5,VERB,"['M', 'AA1', 'R', 'K', 'T']","['M', 'AA', 'R', 'K', 'T']",real,5,short
2870,miller,3.16e-05,4.5,PROPN,"['M', 'IH1', 'L', 'ER0']","['M', 'IH', 'L', 'ER']",real,4,short
2874,operate,3.16e-05,4.5,VERB,"['AA1', 'P', 'ER0', 'EY2', 'T']","['AA', 'P', 'ER', 'EY', 'T']",real,5,short
2877,porn,3.16e-05,4.5,NOUN,"['P', 'AO1', 'R', 'N']","['P', 'AO', 'R', 'N']",real,4,short
2878,racing,3.16e-05,4.5,NOUN,"['R', 'EY1', 'S', 'IH0', 'NG']","['R', 'EY', 'S', 'IH', 'NG']",real,5,short
2881,reply,3.16e-05,4.5,NOUN,"['R', 'IH0', 'P', 'L', 'AY1']","['R', 'IH', 'P', 'L', 'AY']",real,5,short
2883,rid,3.16e-05,4.5,VERB,"['R', 'IH1', 'D']","['R', 'IH', 'D']",real,3,short
2884,roman,3.16e-05,4.5,ADJ,"['R', 'OW1', 'M', 'AH0', 'N']","['R', 'OW', 'M', 'AH', 'N']",real,5,short
2886,shoulder,3.16e-05,4.5,NOUN,"['SH', 'OW1', 'L', 'D', 'ER0']","['SH', 'OW', 'L', 'D', 'ER']",real,5,short
2887,shower,3.16e-05,4.5,NOUN,"['SH', 'AW1', 'ER0']","['SH', 'AW', 'ER']",real,3,short
2889,sons,3.16e-05,4.5,NOUN,"['S', 'AH1', 'N', 'Z']","['S', 'AH', 'N', 'Z']",real,4,short
2892,tower,3.16e-05,4.5,NOUN,"['T', 'AW1', 'ER0']","['T', 'AW', 'ER']",real,3,short
2896,wheel,3.16e-05,4.5,NOUN,"['W', 'IY1', 'L']","['W', 'IY', 'L']",real,3,short
2898,achieved,3.09e-05,4.49,VERB,"['AH0', 'CH', 'IY1', 'V', 'D']","['AH', 'CH', 'IY', 'V', 'D']",real,5,short
2901,authors,3.09e-05,4.49,NOUN,"['AO1', 'TH', 'ER0', 'Z']","['AO', 'TH', 'ER', 'Z']",real,4,short
2902,barely,3.09e-05,4.49,ADV,"['B', 'EH1', 'R', 'L', 'IY0']","['B', 'EH', 'R', 'L', 'IY']",real,5,short
2903,bush,3.09e-05,4.49,PROPN,"['B', 'UH1', 'SH']","['B', 'UH', 'SH']",real,3,short
2908,coal,3.09e-05,4.49,NOUN,"['K', 'OW1', 'L']","['K', 'OW', 'L']",real,3,short
2911,davis,3.09e-05,4.49,PROPN,"['D', 'EY1', 'V', 'AH0', 'S']","['D', 'EY', 'V', 'AH', 'S']",real,5,short
2913,eric,3.09e-05,4.49,PROPN,"['EH1', 'R', 'IH0', 'K']","['EH', 'R', 'IH', 'K']",real,4,short
2915,faced,3.09e-05,4.49,VERB,"['F', 'EY1', 'S', 'T']","['F', 'EY', 'S', 'T']",real,4,short
2916,filed,3.09e-05,4.49,VERB,"['F', 'AY1', 'L', 'D']","['F', 'AY', 'L', 'D']",real,4,short
2918,fought,3.09e-05,4.49,VERB,"['F', 'AO1', 'T']","['F', 'AO', 'T']",real,3,short
2919,gained,3.09e-05,4.49,VERB,"['G', 'EY1', 'N', 'D']","['G', 'EY', 'N', 'D']",real,4,short
2920,gallery,3.09e-05,4.49,NOUN,"['G', 'AE1', 'L', 'ER0', 'IY0']","['G', 'AE', 'L', 'ER', 'IY']",real,5,short
2921,highway,3.09e-05,4.49,NOUN,"['HH', 'AY1', 'W', 'EY2']","['HH', 'AY', 'W', 'EY']",real,4,short
2923,hunt,3.09e-05,4.49,PROPN,"['HH', 'AH1', 'N', 'T']","['HH', 'AH', 'N', 'T']",real,4,short
2925,inch,3.09e-05,4.49,VERB,"['IH1', 'N', 'CH']","['IH', 'N', 'CH']",real,3,short
2927,junior,3.09e-05,4.49,ADJ,"['JH', 'UW1', 'N', 'Y', 'ER0']","['JH', 'UW', 'N', 'Y', 'ER']",real,5,short
2928,jury,3.09e-05,4.49,NOUN,"['JH', 'UH1', 'R', 'IY0']","['JH', 'UH', 'R', 'IY']",real,4,short
2929,kong,3.09e-05,4.49,PROPN,"['K', 'AO1', 'NG']","['K', 'AO', 'NG']",real,3,short
2931,marks,3.09e-05,4.49,VERB,"['M', 'AA1', 'R', 'K', 'S']","['M', 'AA', 'R', 'K', 'S']",real,5,short
2936,pride,3.09e-05,4.49,NOUN,"['P', 'R', 'AY1', 'D']","['P', 'R', 'AY', 'D']",real,4,short
2938,repeat,3.09e-05,4.49,VERB,"['R', 'IH0', 'P', 'IY1', 'T']","['R', 'IH', 'P', 'IY', 'T']",real,5,short
2940,riding,3.09e-05,4.49,VERB,"['R', 'AY1', 'D', 'IH0', 'NG']","['R', 'AY', 'D', 'IH', 'NG']",real,5,short
2941,rough,3.09e-05,4.49,ADJ,"['R', 'AH1', 'F']","['R', 'AH', 'F']",real,3,short
2942,santa,3.09e-05,4.49,PROPN,"['S', 'AE1', 'N', 'T', 'AH0']","['S', 'AE', 'N', 'T', 'AH']",real,5,short
2944,smell,3.09e-05,4.49,VERB,"['S', 'M', 'EH1', 'L']","['S', 'M', 'EH', 'L']",real,4,short
2945,sought,3.09e-05,4.49,VERB,"['S', 'AO1', 'T']","['S', 'AO', 'T']",real,3,short
2946,speaker,3.09e-05,4.49,NOUN,"['S', 'P', 'IY1', 'K', 'ER0']","['S', 'P', 'IY', 'K', 'ER']",real,5,short
2950,tone,3.09e-05,4.49,NOUN,"['T', 'OW1', 'N']","['T', 'OW', 'N']",real,3,short
2951,topic,3.09e-05,4.49,NOUN,"['T', 'AA1', 'P', 'IH0', 'K']","['T', 'AA', 'P', 'IH', 'K']",real,5,short
2954,vast,3.09e-05,4.49,ADJ,"['V', 'AE1', 'S', 'T']","['V', 'AE', 'S', 'T']",real,4,short
2957,auto,3.02e-05,4.48,NOUN,"['AO1', 'T', 'OW0']","['AO', 'T', 'OW']",real,3,short
2962,finger,3.02e-05,4.48,NOUN,"['F', 'IH1', 'NG', 'G', 'ER0']","['F', 'IH', 'NG', 'G', 'ER']",real,5,short
2963,grey,3.02e-05,4.48,NOUN,"['G', 'R', 'EY1']","['G', 'R', 'EY']",real,3,short
2964,guitar,3.02e-05,4.48,NOUN,"['G', 'IH0', 'T', 'AA1', 'R']","['G', 'IH', 'T', 'AA', 'R']",real,5,short
2965,heading,3.02e-05,4.48,VERB,"['HH', 'EH1', 'D', 'IH0', 'NG']","['HH', 'EH', 'D', 'IH', 'NG']",real,5,short
2966,howard,3.02e-05,4.48,PROPN,"['HH', 'AW1', 'ER0', 'D']","['HH', 'AW', 'ER', 'D']",real,4,short
2967,ignore,3.02e-05,4.48,VERB,"['IH0', 'G', 'N', 'AO1', 'R']","['IH', 'G', 'N', 'AO', 'R']",real,5,short
2969,latin,3.02e-05,4.48,NOUN,"['L', 'AE1', 'T', 'AH0', 'N']","['L', 'AE', 'T', 'AH', 'N']",real,5,short
2970,lewis,3.02e-05,4.48,PROPN,"['L', 'UW1', 'IH0', 'S']","['L', 'UW', 'IH', 'S']",real,4,short
2971,meal,3.02e-05,4.48,NOUN,"['M', 'IY1', 'L']","['M', 'IY', 'L']",real,3,short
2977,pants,3.02e-05,4.48,NOUN,"['P', 'AE1', 'N', 'T', 'S']","['P', 'AE', 'N', 'T', 'S']",real,5,short
2981,pocket,3.02e-05,4.48,NOUN,"['P', 'AA1', 'K', 'AH0', 'T']","['P', 'AA', 'K', 'AH', 'T']",real,5,short
2984,proved,3.02e-05,4.48,VERB,"['P', 'R', 'UW1', 'V', 'D']","['P', 'R', 'UW', 'V', 'D']",real,5,short
2985,rape,3.02e-05,4.48,NOUN,"['R', 'EY1', 'P']","['R', 'EY', 'P']",real,3,short
2991,rush,3.02e-05,4.48,NOUN,"['R', 'AH1', 'SH']","['R', 'AH', 'SH']",real,3,short
2992,sarah,3.02e-05,4.48,PROPN,"['S', 'EH1', 'R', 'AH0']","['S', 'EH', 'R', 'AH']",real,4,short
2994,sharp,3.02e-05,4.48,ADJ,"['SH', 'AA1', 'R', 'P']","['SH', 'AA', 'R', 'P']",real,4,short
2995,simon,3.02e-05,4.48,PROPN,"['S', 'AY1', 'M', 'AH0', 'N']","['S', 'AY', 'M', 'AH', 'N']",real,5,short
2996,soccer,3.02e-05,4.48,NOUN,"['S', 'AA1', 'K', 'ER0']","['S', 'AA', 'K', 'ER']",real,4,short
3003,trick,3.02e-05,4.48,VERB,"['T', 'R', 'IH1', 'K']","['T', 'R', 'IH', 'K']",real,4,short
3005,audio,2.95e-05,4.47,NOUN,"['AA1', 'D', 'IY0', 'OW2']","['AA', 'D', 'IY', 'OW']",real,4,short
3006,bone,2.95e-05,4.47,NOUN,"['B', 'OW1', 'N']","['B', 'OW', 'N']",real,3,short
3007,brian,2.95e-05,4.47,PROPN,"['B', 'R', 'AY1', 'AH0', 'N']","['B', 'R', 'AY', 'AH', 'N']",real,5,short
3009,chamber,2.95e-05,4.47,NOUN,"['CH', 'EY1', 'M', 'B', 'ER0']","['CH', 'EY', 'M', 'B', 'ER']",real,5,short
3010,chart,2.95e-05,4.47,NOUN,"['CH', 'AA1', 'R', 'T']","['CH', 'AA', 'R', 'T']",real,4,short
3011,circuit,2.95e-05,4.47,NOUN,"['S', 'ER1', 'K', 'AH0', 'T']","['S', 'ER', 'K', 'AH', 'T']",real,5,short
3021,fishing,2.95e-05,4.47,NOUN,"['F', 'IH1', 'SH', 'IH0', 'NG']","['F', 'IH', 'SH', 'IH', 'NG']",real,5,short
3023,gap,2.95e-05,4.47,NOUN,"['G', 'AE1', 'P']","['G', 'AE', 'P']",real,3,short
3024,gate,2.95e-05,4.47,NOUN,"['G', 'EY1', 'T']","['G', 'EY', 'T']",real,3,short
3025,gotten,2.95e-05,4.47,VERB,"['G', 'AA1', 'T', 'AH0', 'N']","['G', 'AA', 'T', 'AH', 'N']",real,5,short
3026,harm,2.95e-05,4.47,VERB,"['HH', 'AA1', 'R', 'M']","['HH', 'AA', 'R', 'M']",real,4,short
3031,jews,2.95e-05,4.47,PROPN,"['JH', 'UW1', 'Z']","['JH', 'UW', 'Z']",real,3,short
3032,joining,2.95e-05,4.47,VERB,"['JH', 'OY1', 'N', 'IH0', 'NG']","['JH', 'OY', 'N', 'IH', 'NG']",real,5,short
3033,killer,2.95e-05,4.47,NOUN,"['K', 'IH1', 'L', 'ER0']","['K', 'IH', 'L', 'ER']",real,4,short
3034,lesson,2.95e-05,4.47,NOUN,"['L', 'EH1', 'S', 'AH0', 'N']","['L', 'EH', 'S', 'AH', 'N']",real,5,short
3036,loving,2.95e-05,4.47,VERB,"['L', 'AH1', 'V', 'IH0', 'NG']","['L', 'AH', 'V', 'IH', 'NG']",real,5,short
3040,miami,2.95e-05,4.47,PROPN,"['M', 'AY0', 'AE1', 'M', 'IY0']","['M', 'AY', 'AE', 'M', 'IY']",real,5,short
3041,mirror,2.95e-05,4.47,NOUN,"['M', 'IH1', 'R', 'ER0']","['M', 'IH', 'R', 'ER']",real,4,short
3042,mount,2.95e-05,4.47,PROPN,"['M', 'AW1', 'N', 'T']","['M', 'AW', 'N', 'T']",real,4,short
3043,nights,2.95e-05,4.47,NOUN,"['N', 'AY1', 'T', 'S']","['N', 'AY', 'T', 'S']",real,4,short
3044,occur,2.95e-05,4.47,VERB,"['AH0', 'K', 'ER1']","['AH', 'K', 'ER']",real,3,short
3051,rolling,2.95e-05,4.47,VERB,"['R', 'OW1', 'L', 'IH0', 'NG']","['R', 'OW', 'L', 'IH', 'NG']",real,5,short
3055,tears,2.95e-05,4.47,NOUN,"['T', 'EH1', 'R', 'Z']","['T', 'EH', 'R', 'Z']",real,4,short
3057,thin,2.95e-05,4.47,ADJ,"['TH', 'IH1', 'N']","['TH', 'IH', 'N']",real,3,short
3058,tied,2.95e-05,4.47,VERB,"['T', 'AY1', 'D']","['T', 'AY', 'D']",real,3,short
3061,argue,2.88e-05,4.46,VERB,"['AA1', 'R', 'G', 'Y', 'UW0']","['AA', 'R', 'G', 'Y', 'UW']",real,5,short
3064,awful,2.88e-05,4.46,ADJ,"['AA1', 'F', 'AH0', 'L']","['AA', 'F', 'AH', 'L']",real,4,short
3066,belief,2.88e-05,4.46,NOUN,"['B', 'IH0', 'L', 'IY1', 'F']","['B', 'IH', 'L', 'IY', 'F']",real,5,short
3067,bound,2.88e-05,4.46,VERB,"['B', 'AW1', 'N', 'D']","['B', 'AW', 'N', 'D']",real,4,short
3068,breaks,2.88e-05,4.46,VERB,"['B', 'R', 'EY1', 'K', 'S']","['B', 'R', 'EY', 'K', 'S']",real,5,short
3070,cats,2.88e-05,4.46,NOUN,"['K', 'AE1', 'T', 'S']","['K', 'AE', 'T', 'S']",real,4,short
3071,choices,2.88e-05,4.46,NOUN,"['CH', 'OY1', 'S', 'AH0', 'Z']","['CH', 'OY', 'S', 'AH', 'Z']",real,5,short
3073,cloud,2.88e-05,4.46,PROPN,"['K', 'L', 'AW1', 'D']","['K', 'L', 'AW', 'D']",real,4,short
3075,colors,2.88e-05,4.46,NOUN,"['K', 'AH1', 'L', 'ER0', 'Z']","['K', 'AH', 'L', 'ER', 'Z']",real,5,short
3078,courts,2.88e-05,4.46,NOUN,"['K', 'AO1', 'R', 'T', 'S']","['K', 'AO', 'R', 'T', 'S']",real,5,short
3080,drew,2.88e-05,4.46,VERB,"['D', 'R', 'UW1']","['D', 'R', 'UW']",real,3,short
3086,files,2.88e-05,4.46,NOUN,"['F', 'AY1', 'L', 'Z']","['F', 'AY', 'L', 'Z']",real,4,short
3087,founder,2.88e-05,4.46,NOUN,"['F', 'AW1', 'N', 'D', 'ER0']","['F', 'AW', 'N', 'D', 'ER']",real,5,short
