,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
19669,poignant,1.86e-06,3.27,ADJ,"['P', 'OY1', 'N', 'Y', 'AH0', 'N', 'T']"
19670,polio,1.86e-06,3.27,VERB,"['P', 'OW1', 'L', 'IY0', 'OW2']"
19671,potency,1.86e-06,3.27,NOUN,"['P', 'OW1', 'T', 'AH0', 'N', 'S', 'IY0']"
19672,precarious,1.86e-06,3.27,ADJ,"['P', 'R', 'IY0', 'K', 'EH1', 'R', 'IY0', 'AH0', 'S']"
19673,presley,1.86e-06,3.27,PROPN,"['P', 'R', 'EH1', 'S', 'L', 'IY0']"
19674,pretext,1.86e-06,3.27,NOUN,"['P', 'R', 'IY1', 'T', 'EH2', 'K', 'S', 'T']"
19675,privatization,1.86e-06,3.27,NOUN,"['P', 'R', 'AY1', 'V', 'AH0', 'T', 'AH0', 'Z', 'EY1', 'SH', 'AH0', 'N']"
19676,proclaim,1.86e-06,3.27,VERB,"['P', 'R', 'OW0', 'K', 'L', 'EY1', 'M']"
19677,quaint,1.86e-06,3.27,ADJ,"['K', 'W', 'EY1', 'N', 'T']"
19678,qualifiers,1.86e-06,3.27,NOUN,"['K', 'W', 'AA1', 'L', 'AH0', 'F', 'AY2', 'ER0', 'Z']"
19679,raccoon,1.86e-06,3.27,NOUN,"['R', 'AE0', 'K', 'UW1', 'N']"
19680,raiding,1.86e-06,3.27,VERB,"['R', 'EY1', 'D', 'IH0', 'NG']"
19681,rallied,1.86e-06,3.27,VERB,"['R', 'AE1', 'L', 'IY0', 'D']"
19682,reassurance,1.86e-06,3.27,NOUN,"['R', 'IY2', 'AH0', 'SH', 'UH1', 'R', 'AH0', 'N', 'S']"
19683,recovers,1.86e-06,3.27,VERB,"['R', 'IH0', 'K', 'AH1', 'V', 'ER0', 'Z']"
19684,redistribution,1.86e-06,3.27,NOUN,"['R', 'IY2', 'D', 'IH0', 'S', 'T', 'R', 'AH0', 'B', 'Y', 'UW1', 'SH', 'AH0', 'N']"
19685,remy,1.86e-06,3.27,NOUN,"['R', 'EH1', 'M', 'IY0']"
19686,restrain,1.86e-06,3.27,VERB,"['R', 'IY0', 'S', 'T', 'R', 'EY1', 'N']"
19687,retreating,1.86e-06,3.27,VERB,"['R', 'IY0', 'T', 'R', 'IY1', 'T', 'IH0', 'NG']"
19688,richly,1.86e-06,3.27,ADV,"['R', 'IH1', 'CH', 'L', 'IY0']"
19689,rioting,1.86e-06,3.27,VERB,"['R', 'AY1', 'AH0', 'T', 'IH0', 'NG']"
19690,rookies,1.86e-06,3.27,NOUN,"['R', 'UH1', 'K', 'IY0', 'Z']"
19691,sai,1.86e-06,3.27,X,"['S', 'AY1']"
19692,sanderson,1.86e-06,3.27,PROPN,"['S', 'AE1', 'N', 'D', 'ER0', 'S', 'AH0', 'N']"
19693,saver,1.86e-06,3.27,NOUN,"['S', 'EY1', 'V', 'ER0']"
19694,scarborough,1.86e-06,3.27,PROPN,"['S', 'K', 'AA1', 'R', 'B', 'ER2', 'OW0']"
19695,scarred,1.86e-06,3.27,ADJ,"['S', 'K', 'AA1', 'R', 'D']"
19696,secession,1.86e-06,3.27,NOUN,"['S', 'IH0', 'S', 'EH1', 'SH', 'AH0', 'N']"
19697,sectarian,1.86e-06,3.27,ADJ,"['S', 'EH0', 'K', 'T', 'EH1', 'R', 'IY0', 'AH0', 'N']"
19698,seminal,1.86e-06,3.27,ADJ,"['S', 'EH1', 'M', 'AH0', 'N', 'AH0', 'L']"
19699,serene,1.86e-06,3.27,ADJ,"['S', 'ER0', 'IY1', 'N']"
19700,ses,1.86e-06,3.27,VERB,"['S', 'EH1', 'S']"
19701,seventies,1.86e-06,3.27,NOUN,"['S', 'EH1', 'V', 'AH0', 'N', 'T', 'IY0', 'Z']"
19702,shaded,1.86e-06,3.27,ADJ,"['SH', 'EY1', 'D', 'IH0', 'D']"
19703,sharpe,1.86e-06,3.27,PROPN,"['SH', 'AA1', 'R', 'P']"
19704,shipyard,1.86e-06,3.27,NOUN,"['SH', 'IH1', 'P', 'Y', 'AA2', 'R', 'D']"
19705,shrek,1.86e-06,3.27,NOUN,"['SH', 'R', 'EH1', 'K']"
19706,sig,1.86e-06,3.27,NOUN,"['S', 'IH1', 'G']"
19707,silica,1.86e-06,3.27,NOUN,"['S', 'IH1', 'L', 'AH0', 'K', 'AH0']"
19708,simmer,1.86e-06,3.27,VERB,"['S', 'IH1', 'M', 'ER0']"
19709,smokey,1.86e-06,3.27,ADJ,"['S', 'M', 'OW1', 'K', 'IY0']"
19710,snag,1.86e-06,3.27,VERB,"['S', 'N', 'AE1', 'G']"
19711,snuck,1.86e-06,3.27,VERB,"['S', 'N', 'AH1', 'K']"
19712,sob,1.86e-06,3.27,NOUN,"['S', 'AA1', 'B']"
19713,socrates,1.86e-06,3.27,NOUN,"['S', 'AA1', 'K', 'R', 'AH0', 'T', 'IY2', 'Z']"
19714,sophistication,1.86e-06,3.27,NOUN,"['S', 'AH0', 'F', 'IH2', 'S', 'T', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
19715,sourcing,1.86e-06,3.27,NOUN,"['S', 'AO1', 'R', 'S', 'IH0', 'NG']"
19716,straighten,1.86e-06,3.27,VERB,"['S', 'T', 'R', 'EY1', 'T', 'AH0', 'N']"
19717,streamlined,1.86e-06,3.27,ADJ,"['S', 'T', 'R', 'IY1', 'M', 'L', 'AY2', 'N', 'D']"
19718,sweaters,1.86e-06,3.27,NOUN,"['S', 'W', 'EH1', 'T', 'ER0', 'Z']"
19719,syringe,1.86e-06,3.27,NOUN,"['S', 'ER0', 'IH1', 'N', 'JH']"
19720,tanaka,1.86e-06,3.27,PROPN,"['T', 'AA0', 'N', 'AA1', 'K', 'AH0']"
19721,thinly,1.86e-06,3.27,ADV,"['TH', 'IH1', 'N', 'L', 'IY0']"
19722,thursdays,1.86e-06,3.27,PROPN,"['TH', 'ER1', 'Z', 'D', 'EY0', 'Z']"
19723,timor,1.86e-06,3.27,PROPN,"['T', 'IY0', 'M', 'AO1', 'R']"
19724,tinted,1.86e-06,3.27,VERB,"['T', 'IH1', 'N', 'T', 'IH0', 'D']"
19725,tornadoes,1.86e-06,3.27,NOUN,"['T', 'AO0', 'R', 'N', 'EY1', 'D', 'OW0', 'Z']"
19726,tote,1.86e-06,3.27,VERB,"['T', 'OW1', 'T']"
19727,trainees,1.86e-06,3.27,NOUN,"['T', 'R', 'EY1', 'N', 'IY1', 'Z']"
19728,transverse,1.86e-06,3.27,ADJ,"['T', 'R', 'AE0', 'N', 'Z', 'V', 'ER1', 'S']"
19729,trembling,1.86e-06,3.27,VERB,"['T', 'R', 'EH1', 'M', 'B', 'AH0', 'L', 'IH0', 'NG']"
19730,triangles,1.86e-06,3.27,NOUN,"['T', 'R', 'AY1', 'AE2', 'NG', 'G', 'AH0', 'L', 'Z']"
19731,tributes,1.86e-06,3.27,NOUN,"['T', 'R', 'IH1', 'B', 'Y', 'UW0', 'T', 'S']"
19732,trident,1.86e-06,3.27,NOUN,"['T', 'R', 'AY1', 'D', 'AH0', 'N', 'T']"
19733,trojans,1.86e-06,3.27,PROPN,"['T', 'R', 'OW1', 'JH', 'AH0', 'N', 'Z']"
19734,tweak,1.86e-06,3.27,VERB,"['T', 'W', 'IY1', 'K']"
19735,ubuntu,1.86e-06,3.27,PROPN,"['AH0', 'N', 'B', 'UW1', 'T', 'UW0']"
19736,undead,1.86e-06,3.27,PROPN,"['AH0', 'N', 'D', 'IY1', 'D']"
19737,unison,1.86e-06,3.27,PROPN,"['Y', 'UW1', 'N', 'AH0', 'S', 'AH0', 'N']"
19738,unlocking,1.86e-06,3.27,VERB,"['AH0', 'N', 'L', 'AA1', 'K', 'IH0', 'NG']"
19739,unprepared,1.86e-06,3.27,ADJ,"['AH2', 'N', 'P', 'R', 'IY0', 'P', 'EH1', 'R', 'D']"
19740,unrestricted,1.86e-06,3.27,ADJ,"['AH2', 'N', 'R', 'IY0', 'S', 'T', 'R', 'IH1', 'K', 'T', 'IH0', 'D']"
19741,unsuitable,1.86e-06,3.27,ADJ,"['AH0', 'N', 'S', 'UW1', 'T', 'AH0', 'B', 'AH0', 'L']"
19742,unthinkable,1.86e-06,3.27,ADJ,"['AH0', 'N', 'TH', 'IH1', 'NG', 'K', 'AH0', 'B', 'AH0', 'L']"
19743,uplift,1.86e-06,3.27,VERB,"['AH1', 'P', 'L', 'IH0', 'F', 'T']"
19744,utilizes,1.86e-06,3.27,VERB,"['Y', 'UW1', 'T', 'AH0', 'L', 'AY2', 'Z', 'IH0', 'Z']"
19745,vanderbilt,1.86e-06,3.27,PROPN,"['V', 'AE1', 'N', 'D', 'ER0', 'B', 'IH0', 'L', 'T']"
19746,vanishing,1.86e-06,3.27,VERB,"['V', 'AE1', 'N', 'IH0', 'SH', 'IH0', 'NG']"
19747,venerable,1.86e-06,3.27,ADJ,"['V', 'EH1', 'N', 'ER0', 'AH0', 'B', 'AH0', 'L']"
19748,visualize,1.86e-06,3.27,VERB,"['V', 'IH1', 'ZH', 'W', 'AH0', 'L', 'AY2', 'Z']"
19749,vulcan,1.86e-06,3.27,PROPN,"['V', 'AH1', 'L', 'K', 'AH0', 'N']"
19750,wasteful,1.86e-06,3.27,ADJ,"['W', 'EY1', 'S', 'T', 'F', 'AH0', 'L']"
19751,waterfalls,1.86e-06,3.27,NOUN,"['W', 'AO1', 'T', 'ER0', 'F', 'AO2', 'L', 'Z']"
19752,wilkes,1.86e-06,3.27,PROPN,"['W', 'IH1', 'L', 'K', 'S']"
19753,youngster,1.86e-06,3.27,NOUN,"['Y', 'AH1', 'NG', 'S', 'T', 'ER0']"
19754,activating,1.82e-06,3.26,VERB,"['AE1', 'K', 'T', 'AH0', 'V', 'EY2', 'T', 'IH0', 'NG']"
19755,adopts,1.82e-06,3.26,VERB,"['AH0', 'D', 'AA1', 'P', 'T', 'S']"
19756,adverts,1.82e-06,3.26,NOUN,"['AE1', 'D', 'V', 'ER0', 'T', 'S']"
19757,advisable,1.82e-06,3.26,ADJ,"['AH0', 'D', 'V', 'AY1', 'Z', 'AH0', 'B', 'AH0', 'L']"
19758,algerian,1.82e-06,3.26,ADJ,"['AE0', 'L', 'JH', 'IH1', 'R', 'IY0', 'AH0', 'N']"
19759,angst,1.82e-06,3.26,NOUN,"['AA1', 'NG', 'K', 'S', 'T']"
19760,antiquities,1.82e-06,3.26,NOUN,"['AE0', 'N', 'T', 'IH1', 'K', 'W', 'AH0', 'T', 'IY0', 'Z']"
19761,apathy,1.82e-06,3.26,PROPN,"['AE1', 'P', 'AH0', 'TH', 'IY0']"
19762,arcs,1.82e-06,3.26,NOUN,"['AA1', 'R', 'K', 'S']"
19763,artisan,1.82e-06,3.26,NOUN,"['AA1', 'R', 'T', 'AH0', 'Z', 'AH0', 'N']"
19764,assortment,1.82e-06,3.26,ADJ,"['AH0', 'S', 'AO1', 'R', 'T', 'M', 'AH0', 'N', 'T']"
19765,attaching,1.82e-06,3.26,VERB,"['AH0', 'T', 'AE1', 'CH', 'IH0', 'NG']"
19766,auditing,1.82e-06,3.26,VERB,"['AA1', 'D', 'AH0', 'T', 'IH0', 'NG']"
19767,bandwagon,1.82e-06,3.26,NOUN,"['B', 'AE1', 'N', 'D', 'W', 'AE2', 'G', 'AH0', 'N']"
19768,bane,1.82e-06,3.26,NOUN,"['B', 'EY1', 'N']"
19769,basins,1.82e-06,3.26,NOUN,"['B', 'EY1', 'S', 'AH0', 'N', 'Z']"
19770,bayer,1.82e-06,3.26,PROPN,"['B', 'EY1', 'ER0']"
19771,billings,1.82e-06,3.26,NOUN,"['B', 'IH1', 'L', 'IH0', 'NG', 'Z']"
19772,bios,1.82e-06,3.26,NOUN,"['B', 'AY1', 'OW0', 'S']"
19773,birdie,1.82e-06,3.26,NOUN,"['B', 'ER1', 'D', 'IY0']"
19774,bison,1.82e-06,3.26,NOUN,"['B', 'AY1', 'S', 'AH0', 'N']"
19775,blacked,1.82e-06,3.26,VERB,"['B', 'L', 'AE1', 'K', 'T']"
19776,blacksmith,1.82e-06,3.26,PROPN,"['B', 'L', 'AE1', 'K', 'S', 'M', 'IH2', 'TH']"
19777,blanks,1.82e-06,3.26,VERB,"['B', 'L', 'AE1', 'NG', 'K', 'S']"
19778,borg,1.82e-06,3.26,PROPN,"['B', 'AO1', 'R', 'G']"
19779,brainwashed,1.82e-06,3.26,VERB,"['B', 'R', 'EY1', 'N', 'W', 'AA2', 'SH', 'T']"
19780,brothel,1.82e-06,3.26,NOUN,"['B', 'R', 'AA1', 'TH', 'AH0', 'L']"
19781,burrito,1.82e-06,3.26,PROPN,"['B', 'ER0', 'IY1', 'T', 'OW0']"
19782,bytes,1.82e-06,3.26,NOUN,"['B', 'AY1', 'T', 'S']"
19783,calmed,1.82e-06,3.26,VERB,"['K', 'AA1', 'M', 'D']"
19784,camper,1.82e-06,3.26,NOUN,"['K', 'AE1', 'M', 'P', 'ER0']"
19785,carole,1.82e-06,3.26,PROPN,"['K', 'AE1', 'R', 'AH0', 'L']"
19786,cartilage,1.82e-06,3.26,VERB,"['K', 'AA1', 'R', 'T', 'AH0', 'L', 'AH0', 'JH']"
19787,casket,1.82e-06,3.26,NOUN,"['K', 'AE1', 'S', 'K', 'AH0', 'T']"
19788,charley,1.82e-06,3.26,PROPN,"['CH', 'AA1', 'R', 'L', 'IY0']"
19789,chattanooga,1.82e-06,3.26,PROPN,"['CH', 'AE2', 'T', 'AH0', 'N', 'UW1', 'G', 'AH0']"
19790,christchurch,1.82e-06,3.26,PROPN,"['K', 'R', 'AY1', 'S', 'T', 'CH', 'ER0', 'CH']"
19791,claimants,1.82e-06,3.26,NOUN,"['K', 'L', 'EY1', 'M', 'AH0', 'N', 'T', 'S']"
19792,cleanliness,1.82e-06,3.26,NOUN,"['K', 'L', 'EH1', 'N', 'L', 'IY0', 'N', 'IH0', 'S']"
19793,clothed,1.82e-06,3.26,VERB,"['K', 'L', 'OW1', 'DH', 'D']"
19794,coli,1.82e-06,3.26,VERB,"['K', 'OW1', 'L', 'IY0']"
19795,collided,1.82e-06,3.26,VERB,"['K', 'AH0', 'L', 'AY1', 'D', 'IH0', 'D']"
19796,commentaries,1.82e-06,3.26,NOUN,"['K', 'AA1', 'M', 'AH0', 'N', 'T', 'EH2', 'R', 'IY0', 'Z']"
19797,complicate,1.82e-06,3.26,VERB,"['K', 'AA1', 'M', 'P', 'L', 'AH0', 'K', 'EY2', 'T']"
19798,concerto,1.82e-06,3.26,NOUN,"['K', 'AH0', 'N', 'CH', 'EH1', 'R', 'T', 'OW0']"
19799,concurrently,1.82e-06,3.26,ADV,"['K', 'AH0', 'N', 'K', 'ER1', 'AH0', 'N', 'T', 'L', 'IY0']"
19800,contraception,1.82e-06,3.26,NOUN,"['K', 'AA2', 'N', 'T', 'R', 'AH0', 'S', 'EH1', 'P', 'SH', 'AH0', 'N']"
19801,convex,1.82e-06,3.26,ADJ,"['K', 'AH0', 'N', 'V', 'EH1', 'K', 'S']"
19802,crouch,1.82e-06,3.26,VERB,"['K', 'R', 'AW1', 'CH']"
19803,culmination,1.82e-06,3.26,NOUN,"['K', 'AH2', 'L', 'M', 'AH0', 'N', 'EY1', 'SH', 'AH0', 'N']"
19804,curing,1.82e-06,3.26,VERB,"['K', 'Y', 'UH1', 'R', 'IH0', 'NG']"
19805,dank,1.82e-06,3.26,ADJ,"['D', 'AE1', 'NG', 'K']"
19806,daphne,1.82e-06,3.26,PROPN,"['D', 'AE1', 'F', 'N', 'IY0']"
19807,decomposition,1.82e-06,3.26,NOUN,"['D', 'IY2', 'K', 'AH0', 'M', 'P', 'OW0', 'Z', 'IH1', 'SH', 'AH0', 'N']"
19808,dehydrated,1.82e-06,3.26,VERB,"['D', 'IH0', 'HH', 'AY1', 'D', 'R', 'EY0', 'T', 'AH0', 'D']"
19809,democracies,1.82e-06,3.26,NOUN,"['D', 'IH0', 'M', 'AA1', 'K', 'R', 'AH0', 'S', 'IY0', 'Z']"
19810,detriment,1.82e-06,3.26,NOUN,"['D', 'EH1', 'T', 'R', 'AH0', 'M', 'AH0', 'N', 'T']"
19811,dex,1.82e-06,3.26,NOUN,"['D', 'EH1', 'K', 'S']"
19812,dialects,1.82e-06,3.26,NOUN,"['D', 'AY1', 'AH0', 'L', 'EH2', 'K', 'T', 'S']"
19813,discretionary,1.82e-06,3.26,ADJ,"['D', 'IH0', 'S', 'K', 'R', 'EH1', 'SH', 'AH0', 'N', 'EH2', 'R', 'IY0']"
19814,dismal,1.82e-06,3.26,ADJ,"['D', 'IH1', 'Z', 'M', 'AH0', 'L']"
19815,dismay,1.82e-06,3.26,VERB,"['D', 'IH0', 'S', 'M', 'EY1']"
19816,disparate,1.82e-06,3.26,ADJ,"['D', 'IH1', 'S', 'P', 'ER0', 'IH0', 'T']"
19817,dissemination,1.82e-06,3.26,NOUN,"['D', 'IH0', 'S', 'EH2', 'M', 'AH0', 'N', 'EY1', 'SH', 'AH0', 'N']"
19818,distilled,1.82e-06,3.26,VERB,"['D', 'IH0', 'S', 'T', 'IH1', 'L', 'D']"
19819,dodger,1.82e-06,3.26,PROPN,"['D', 'AA1', 'JH', 'ER0']"
19820,dolan,1.82e-06,3.26,PROPN,"['D', 'OW1', 'L', 'AH0', 'N']"
19821,dolores,1.82e-06,3.26,PROPN,"['D', 'AH0', 'L', 'AO1', 'R', 'IH0', 'S']"
19822,domestically,1.82e-06,3.26,ADV,"['D', 'AH0', 'M', 'EH1', 'S', 'T', 'IH0', 'K', 'L', 'IY0']"
19823,electors,1.82e-06,3.26,NOUN,"['IH0', 'L', 'EH1', 'K', 'T', 'ER0', 'Z']"
19824,electrician,1.82e-06,3.26,NOUN,"['IH0', 'L', 'EH0', 'K', 'T', 'R', 'IH1', 'SH', 'AH0', 'N']"
19825,elise,1.82e-06,3.26,PROPN,"['AH0', 'L', 'IY1', 'S']"
19826,endorsements,1.82e-06,3.26,NOUN,"['EH0', 'N', 'D', 'AO1', 'R', 'S', 'M', 'AH0', 'N', 'T', 'S']"
19827,equator,1.82e-06,3.26,NOUN,"['IH0', 'K', 'W', 'EY1', 'T', 'ER0']"
19828,estuary,1.82e-06,3.26,NOUN,"['EH1', 'S', 'CH', 'UW0', 'EH2', 'R', 'IY0']"
19829,etched,1.82e-06,3.26,VERB,"['EH1', 'CH', 'T']"
19830,eternally,1.82e-06,3.26,ADV,"['IH0', 'T', 'ER1', 'N', 'AH0', 'L', 'IY0']"
19831,ewing,1.82e-06,3.26,PROPN,"['Y', 'UW1', 'IH0', 'NG']"
19832,excise,1.82e-06,3.26,VERB,"['EH1', 'K', 'S', 'AY0', 'Z']"
19833,expel,1.82e-06,3.26,VERB,"['IH0', 'K', 'S', 'P', 'EH1', 'L']"
19834,exposures,1.82e-06,3.26,NOUN,"['IH0', 'K', 'S', 'P', 'OW1', 'ZH', 'ER0', 'Z']"
19835,facets,1.82e-06,3.26,NOUN,"['F', 'AE1', 'S', 'AH0', 'T', 'S']"
19836,fad,1.82e-06,3.26,NOUN,"['F', 'AE1', 'D']"
19837,fiancée,1.82e-06,3.26,NOUN,"['F', 'IY0', 'AE1', 'N', 'S', 'IY0']"
19838,fitch,1.82e-06,3.26,PROPN,"['F', 'IH1', 'CH']"
19839,fledged,1.82e-06,3.26,ADJ,"['F', 'L', 'EH1', 'JH', 'D']"
19840,fol,1.82e-06,3.26,PROPN,"['F', 'OW1', 'L']"
19841,forcefully,1.82e-06,3.26,ADV,"['F', 'AO1', 'R', 'S', 'F', 'AH0', 'L', 'IY0']"
19842,foreground,1.82e-06,3.26,VERB,"['F', 'AO1', 'R', 'G', 'R', 'AW2', 'N', 'D']"
19843,frown,1.82e-06,3.26,VERB,"['F', 'R', 'AW1', 'N']"
19844,fruity,1.82e-06,3.26,ADJ,"['F', 'R', 'UW1', 'T', 'IY0']"
19845,frustrations,1.82e-06,3.26,NOUN,"['F', 'R', 'AH0', 'S', 'T', 'R', 'EY1', 'SH', 'AH0', 'N', 'Z']"
19846,fukushima,1.82e-06,3.26,PROPN,"['F', 'UW0', 'K', 'UW0', 'SH', 'IY1', 'M', 'AH0']"
19847,gals,1.82e-06,3.26,NOUN,"['G', 'AE1', 'L', 'Z']"
19848,germain,1.82e-06,3.26,NOUN,"['JH', 'ER0', 'M', 'EY1', 'N']"
19849,gertrude,1.82e-06,3.26,PROPN,"['G', 'ER1', 'T', 'R', 'UW0', 'D']"
19850,gloucestershire,1.82e-06,3.26,PROPN,"['G', 'L', 'AW1', 'S', 'CH', 'ER0', 'SH', 'EH0', 'R']"
19851,godly,1.82e-06,3.26,ADJ,"['G', 'AA1', 'D', 'L', 'IY0']"
19852,golfers,1.82e-06,3.26,NOUN,"['G', 'AA1', 'L', 'F', 'ER0', 'Z']"
19853,graeme,1.82e-06,3.26,PROPN,"['G', 'R', 'EY1', 'M']"
19854,groin,1.82e-06,3.26,NOUN,"['G', 'R', 'OY1', 'N']"
19855,grounding,1.82e-06,3.26,VERB,"['G', 'R', 'AW1', 'N', 'D', 'IH0', 'NG']"
19856,guangzhou,1.82e-06,3.26,PROPN,"['G', 'W', 'AE1', 'NG', 'Z', 'UW2']"
19857,gunn,1.82e-06,3.26,PROPN,"['G', 'AH1', 'N']"
19858,gunpowder,1.82e-06,3.26,NOUN,"['G', 'AH1', 'N', 'P', 'AW2', 'D', 'ER0']"
19859,guthrie,1.82e-06,3.26,PROPN,"['G', 'AH1', 'TH', 'R', 'IY0']"
19860,guyana,1.82e-06,3.26,PROPN,"['G', 'AY2', 'AA1', 'N', 'AH0']"
19861,hamper,1.82e-06,3.26,VERB,"['HH', 'AE1', 'M', 'P', 'ER0']"
19862,haskell,1.82e-06,3.26,PROPN,"['HH', 'AE1', 'S', 'K', 'AH0', 'L']"
19863,hatched,1.82e-06,3.26,VERB,"['HH', 'AE1', 'CH', 'T']"
19864,helix,1.82e-06,3.26,NOUN,"['HH', 'IY1', 'L', 'IH0', 'K', 'S']"
19865,heroism,1.82e-06,3.26,NOUN,"['HH', 'EH1', 'R', 'OW0', 'IH2', 'Z', 'AH0', 'M']"
19866,hierarchical,1.82e-06,3.26,ADJ,"['HH', 'AY2', 'R', 'AA1', 'R', 'K', 'AH0', 'K', 'AH0', 'L']"
19867,homie,1.82e-06,3.26,VERB,"['HH', 'OW1', 'M', 'IY0']"
19868,hornets,1.82e-06,3.26,PROPN,"['HH', 'AO1', 'R', 'N', 'AH0', 'T', 'S']"
19869,hover,1.82e-06,3.26,VERB,"['HH', 'AH1', 'V', 'ER0']"
19870,howling,1.82e-06,3.26,VERB,"['HH', 'AW1', 'L', 'IH0', 'NG']"
19871,humbled,1.82e-06,3.26,VERB,"['HH', 'AH1', 'M', 'B', 'AH0', 'L', 'D']"
19872,icelandic,1.82e-06,3.26,ADJ,"['AY0', 'S', 'L', 'AE1', 'N', 'D', 'IH0', 'K']"
19873,inducted,1.82e-06,3.26,VERB,"['IH0', 'N', 'D', 'AH1', 'K', 'T', 'AH0', 'D']"
19874,infidelity,1.82e-06,3.26,NOUN,"['IH2', 'N', 'F', 'IH0', 'D', 'EH1', 'L', 'IH0', 'T', 'IY0']"
19875,internships,1.82e-06,3.26,NOUN,"['IH1', 'N', 'T', 'ER0', 'N', 'SH', 'IH2', 'P', 'S']"
19876,inventive,1.82e-06,3.26,ADJ,"['IH0', 'N', 'V', 'EH1', 'N', 'T', 'IH0', 'V']"
19877,inversion,1.82e-06,3.26,NOUN,"['IH0', 'N', 'V', 'ER1', 'ZH', 'AH0', 'N']"
19878,ips,1.82e-06,3.26,NOUN,"['IH1', 'P', 'S']"
19879,kahn,1.82e-06,3.26,PROPN,"['K', 'AA1', 'N']"
19880,keynes,1.82e-06,3.26,PROPN,"['K', 'EY1', 'N', 'Z']"
19881,khalifa,1.82e-06,3.26,PROPN,"['K', 'AH0', 'L', 'IY1', 'F', 'AH0']"
19882,kinase,1.82e-06,3.26,PROPN,"['K', 'IH1', 'N', 'AH0', 'S']"
19883,kirsten,1.82e-06,3.26,PROPN,"['K', 'ER1', 'S', 'T', 'AH0', 'N']"
19884,knack,1.82e-06,3.26,VERB,"['N', 'AE1', 'K']"
19885,kodak,1.82e-06,3.26,PROPN,"['K', 'OW1', 'D', 'AE2', 'K']"
19886,kool,1.82e-06,3.26,PROPN,"['K', 'UW1', 'L']"
19887,kosher,1.82e-06,3.26,ADJ,"['K', 'OW1', 'SH', 'ER0']"
19888,lansing,1.82e-06,3.26,PROPN,"['L', 'AE1', 'N', 'S', 'IH0', 'NG']"
19889,lazarus,1.82e-06,3.26,PROPN,"['L', 'AE1', 'Z', 'ER0', 'AH0', 'S']"
19890,legalize,1.82e-06,3.26,VERB,"['L', 'IY1', 'G', 'AH0', 'L', 'AY2', 'Z']"
19891,lehman,1.82e-06,3.26,PROPN,"['L', 'IY1', 'M', 'AH0', 'N']"
19892,libby,1.82e-06,3.26,PROPN,"['L', 'IH1', 'B', 'IY0']"
19893,librarians,1.82e-06,3.26,NOUN,"['L', 'AY0', 'B', 'R', 'EH1', 'R', 'IY0', 'AH0', 'N', 'Z']"
19894,licked,1.82e-06,3.26,VERB,"['L', 'IH1', 'K', 'T']"
19895,lillian,1.82e-06,3.26,PROPN,"['L', 'IH1', 'L', 'IY0', 'AH0', 'N']"
19896,liquidation,1.82e-06,3.26,NOUN,"['L', 'IH2', 'K', 'W', 'IH0', 'D', 'EY1', 'SH', 'AH0', 'N']"
19897,longitude,1.82e-06,3.26,NOUN,"['L', 'AA1', 'N', 'JH', 'AH0', 'T', 'UW2', 'D']"
19898,lured,1.82e-06,3.26,VERB,"['L', 'UH1', 'R', 'D']"
19899,macho,1.82e-06,3.26,ADJ,"['M', 'AA1', 'CH', 'OW0']"
19900,maestro,1.82e-06,3.26,NOUN,"['M', 'AY1', 'S', 'T', 'R', 'OW0']"
19901,magna,1.82e-06,3.26,PROPN,"['M', 'AE1', 'G', 'N', 'AH0']"
19902,maneuvers,1.82e-06,3.26,NOUN,"['M', 'AH0', 'N', 'UW1', 'V', 'ER0', 'Z']"
19903,matilda,1.82e-06,3.26,PROPN,"['M', 'AH0', 'T', 'IH1', 'L', 'D', 'AH0']"
19904,maxi,1.82e-06,3.26,ADJ,"['M', 'AE1', 'K', 'S', 'IY0']"
19905,mcgill,1.82e-06,3.26,PROPN,"['M', 'AH0', 'G', 'IH1', 'L']"
19906,mcgrath,1.82e-06,3.26,PROPN,"['M', 'AH0', 'G', 'R', 'AE1', 'TH']"
19907,meditate,1.82e-06,3.26,VERB,"['M', 'EH1', 'D', 'AH0', 'T', 'EY2', 'T']"
19908,mercenary,1.82e-06,3.26,ADJ,"['M', 'ER1', 'S', 'AH0', 'N', 'EH2', 'R', 'IY0']"
19909,microscopy,1.82e-06,3.26,NOUN,"['M', 'AY0', 'K', 'R', 'AH1', 'S', 'K', 'AH0', 'P', 'IY0']"
19910,missy,1.82e-06,3.26,PROPN,"['M', 'IH1', 'S', 'IY0']"
19911,moi,1.82e-06,3.26,X,"['M', 'W', 'AA1']"
19912,morbid,1.82e-06,3.26,ADJ,"['M', 'AO1', 'R', 'B', 'AH0', 'D']"
19913,motifs,1.82e-06,3.26,NOUN,"['M', 'OW0', 'T', 'IY1', 'F', 'S']"
19914,multiplication,1.82e-06,3.26,NOUN,"['M', 'AH2', 'L', 'T', 'AH0', 'P', 'L', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
19915,mysteriously,1.82e-06,3.26,ADV,"['M', 'IH2', 'S', 'T', 'IH1', 'R', 'IY0', 'AH0', 'S', 'L', 'IY0']"
19916,nadine,1.82e-06,3.26,PROPN,"['N', 'AH0', 'D', 'IY1', 'N']"
19917,nav,1.82e-06,3.26,NOUN,"['N', 'AE1', 'V']"
