,Word,Phonemes,No Stress,Length,Morphology
6952,trefflont,"['T', 'R', 'EH1', 'F', 'L', 'AH0', 'N', 'T']","['T', 'R', 'EH', 'F', 'L', 'AH', 'N', 'T']",8,simple
6958,refentan,"['R', 'EH1', 'F', 'AH0', 'N', 'T', 'AH0', 'N']","['R', 'EH', 'F', 'AH', 'N', 'T', 'AH', 'N']",8,simple
6963,folitance,"['F', 'OW1', 'L', 'AH0', 'T', 'AH0', 'N', 'S']","['F', 'OW', 'L', 'AH', 'T', 'AH', 'N', 'S']",8,simple
6967,arobliates,"['ER0', 'OW1', 'B', 'L', 'IY0', 'AH0', 'T', 'S']","['ER', 'OW', 'B', 'L', 'IY', 'AH', 'T', 'S']",8,simple
6987,someholos,"['S', 'AH1', 'M', 'AH0', 'HH', 'OW2', 'L', 'Z']","['S', 'AH', 'M', 'AH', 'HH', 'OW', 'L', 'Z']",8,simple
7030,peopents,"['P', 'IY1', 'AH0', 'P', 'AH0', 'N', 'T', 'S']","['P', 'IY', 'AH', 'P', 'AH', 'N', 'T', 'S']",8,simple
7067,remancial,"['R', 'IY0', 'M', 'AE1', 'N', 'SH', 'AH0', 'L']","['R', 'IY', 'M', 'AE', 'N', 'SH', 'AH', 'L']",8,simple
7100,litzpaphy,"['L', 'IH1', 'T', 'S', 'P', 'AH0', 'N', 'EY2']","['L', 'IH', 'T', 'S', 'P', 'AH', 'N', 'EY']",8,simple
7101,preeciant,"['P', 'R', 'IY0', 'IY1', 'SH', 'AH0', 'N', 'T']","['P', 'R', 'IY', 'IY', 'SH', 'AH', 'N', 'T']",8,simple
7103,turforia,"['T', 'UH0', 'R', 'F', 'AO1', 'R', 'IY0', 'AH0']","['T', 'UH', 'R', 'F', 'AO', 'R', 'IY', 'AH']",8,simple
7104,publissic,"['P', 'AH0', 'B', 'L', 'IH1', 'S', 'IH0', 'K']","['P', 'AH', 'B', 'L', 'IH', 'S', 'IH', 'K']",8,simple
7113,supposals,"['S', 'AH0', 'P', 'OW1', 'Z', 'AH0', 'L', 'Z']","['S', 'AH', 'P', 'OW', 'Z', 'AH', 'L', 'Z']",8,simple
7123,peomitan,"['P', 'IY2', 'OW0', 'M', 'IH1', 'T', 'AH0', 'N']","['P', 'IY', 'OW', 'M', 'IH', 'T', 'AH', 'N']",8,simple
7132,infortan,"['IH0', 'N', 'F', 'AO1', 'R', 'T', 'AH0', 'N']","['IH', 'N', 'F', 'AO', 'R', 'T', 'AH', 'N']",8,simple
7156,dolitic,"['D', 'AH0', 'L', 'IH1', 'T', 'IH0', 'K', 'IH0']","['D', 'AH', 'L', 'IH', 'T', 'IH', 'K', 'IH']",8,simple
7157,simpanced,"['S', 'IH0', 'M', 'P', 'AE1', 'N', 'S', 'T']","['S', 'IH', 'M', 'P', 'AE', 'N', 'S', 'T']",8,simple
7159,camebody,"['K', 'AE1', 'M', 'IH0', 'B', 'AO2', 'D', 'IY0']","['K', 'AE', 'M', 'IH', 'B', 'AO', 'D', 'IY']",8,simple
7163,befluding,"['B', 'IH0', 'F', 'L', 'AH1', 'F', 'IH0', 'NG']","['B', 'IH', 'F', 'L', 'AH', 'F', 'IH', 'NG']",8,simple
7192,cruivided,"['K', 'R', 'UW1', 'IH0', 'V', 'D', 'AE2', 'D']","['K', 'R', 'UW', 'IH', 'V', 'D', 'AE', 'D']",8,simple
7203,pleatiogin,"['P', 'L', 'IY0', 'T', 'AY1', 'JH', 'AH0', 'N']","['P', 'L', 'IY', 'T', 'AY', 'JH', 'AH', 'N']",8,simple
7209,henefity,"['HH', 'EH2', 'N', 'AH0', 'F', 'IH1', 'T', 'IY0']","['HH', 'EH', 'N', 'AH', 'F', 'IH', 'T', 'IY']",8,simple
7230,trusitured,"['T', 'R', 'UW1', 'Z', 'IH0', 'T', 'ER0', 'D']","['T', 'R', 'UW', 'Z', 'IH', 'T', 'ER', 'D']",8,simple
7261,sintramed,"['S', 'IH1', 'N', 'T', 'R', 'AH0', 'M', 'D']","['S', 'IH', 'N', 'T', 'R', 'AH', 'M', 'D']",8,simple
7281,peyonsible,"['P', 'EY1', 'S', 'AH0', 'N', 'B', 'AH0', 'L']","['P', 'EY', 'S', 'AH', 'N', 'B', 'AH', 'L']",8,simple
7284,comilary,"['K', 'AA1', 'M', 'AH0', 'L', 'EH2', 'R', 'IY0']","['K', 'AA', 'M', 'AH', 'L', 'EH', 'R', 'IY']",8,simple
7285,pupporation,"['P', 'AH1', 'P', 'ER0', 'EY2', 'SH', 'AH0', 'N']","['P', 'AH', 'P', 'ER', 'EY', 'SH', 'AH', 'N']",8,simple
7288,senversan,"['S', 'EH1', 'N', 'V', 'ER0', 'S', 'AH0', 'N']","['S', 'EH', 'N', 'V', 'ER', 'S', 'AH', 'N']",8,simple
7297,issembeare,"['IH0', 'S', 'EH0', 'M', 'B', 'IY1', 'R', 'IY0']","['IH', 'S', 'IY', 'M', 'B', 'EH', 'R', 'IY']",8,simple
7301,tragnmen,"['T', 'R', 'AE1', 'G', 'N', 'M', 'AH0', 'N']","['T', 'R', 'AE', 'G', 'N', 'M', 'AH', 'N']",8,simple
7314,enabously,"['IH0', 'N', 'AE1', 'B', 'AH0', 'S', 'L', 'IY0']","['IH', 'N', 'AE', 'B', 'AH', 'S', 'L', 'IY']",8,simple
7334,thricited,"['TH', 'R', 'IH1', 'S', 'AH0', 'T', 'AH0', 'D']","['TH', 'R', 'IH', 'S', 'AH', 'T', 'AH', 'D']",8,simple
7340,librible,"['L', 'AY1', 'B', 'R', 'AH0', 'B', 'AH0', 'L']","['L', 'AY', 'B', 'R', 'AH', 'B', 'AH', 'L']",8,simple
7343,saturnment,"['S', 'AE1', 'T', 'ER0', 'N', 'AH2', 'M', 'T']","['S', 'AE', 'T', 'ER', 'N', 'AH', 'M', 'T']",8,simple
7353,ameryonely,"['AE2', 'M', 'ER0', 'IY0', 'N', 'OW1', 'L', 'IY0']","['AE', 'M', 'ER', 'IY', 'N', 'OW', 'L', 'IY']",8,simple
7387,miderical,"['M', 'IH0', 'D', 'ER0', 'IY1', 'K', 'AH0', 'L']","['M', 'IH', 'D', 'ER', 'IY', 'K', 'AH', 'L']",8,simple
7404,feduses,"['F', 'EH1', 'D', 'Y', 'UW0', 'Z', 'IH0', 'Z']","['F', 'EH', 'D', 'Y', 'UW', 'Z', 'IH', 'Z']",8,simple
7406,killeraties,"['K', 'IH1', 'L', 'ER0', 'AH0', 'T', 'IY0', 'Z']","['K', 'IH', 'L', 'ER', 'AH', 'T', 'IY', 'Z']",8,simple
7427,varseques,"['V', 'AA1', 'R', 'S', 'K', 'Y', 'UW2', 'Z']","['V', 'AA', 'R', 'S', 'K', 'Y', 'UW', 'Z']",8,simple
7434,patinely,"['P', 'AE1', 'T', 'IH0', 'N', 'AH0', 'L', 'IY0']","['P', 'AE', 'T', 'IH', 'N', 'AH', 'L', 'IY']",8,simple
7439,repantan,"['R', 'IY0', 'P', 'AE1', 'N', 'T', 'AH0', 'N']","['R', 'IY', 'P', 'AE', 'N', 'T', 'AH', 'N']",8,simple
7451,histavored,"['HH', 'IH0', 'S', 'T', 'EY1', 'V', 'ER0', 'D']","['HH', 'IH', 'S', 'T', 'EY', 'V', 'ER', 'D']",8,simple
7459,bresitive,"['B', 'R', 'EH1', 'S', 'IH0', 'T', 'IH0', 'V']","['B', 'R', 'EH', 'S', 'IH', 'T', 'IH', 'V']",8,simple
7465,bentatel,"['B', 'EH1', 'N', 'T', 'AH0', 'T', 'AH0', 'L']","['B', 'EH', 'N', 'T', 'AH', 'T', 'AH', 'L']",8,simple
7479,clevatelly,"['K', 'L', 'EH1', 'V', 'AH0', 'T', 'L', 'IY0']","['K', 'L', 'EH', 'V', 'AH', 'T', 'L', 'IY']",8,simple
7481,bectical,"['B', 'EH1', 'K', 'T', 'IH0', 'K', 'AH0', 'L']","['B', 'EH', 'K', 'T', 'IH', 'K', 'AH', 'L']",8,simple
7483,missequing,"['M', 'IH0', 'S', 'S', 'IY1', 'K', 'IH0', 'NG']","['M', 'IH', 'S', 'S', 'IY', 'K', 'IH', 'NG']",8,simple
7499,disruins,"['D', 'IH0', 'S', 'R', 'UW1', 'AH0', 'N', 'Z']","['D', 'IH', 'S', 'R', 'UW', 'AH', 'N', 'Z']",8,simple
7520,hurfaction,"['HH', 'ER0', 'F', 'AE1', 'K', 'SH', 'AH0', 'N']","['HH', 'ER', 'F', 'AE', 'K', 'SH', 'AH', 'N']",8,simple
7529,instrams,"['IH1', 'N', 'S', 'T', 'R', 'AE2', 'M', 'Z']","['IH', 'N', 'S', 'T', 'R', 'AE', 'M', 'Z']",8,simple
7537,sysernape,"['S', 'AY1', 'Z', 'R', 'AH0', 'N', 'EY2', 'P']","['S', 'AY', 'Z', 'R', 'AH', 'N', 'EY', 'P']",8,simple
7538,instessing,"['IH0', 'N', 'S', 'T', 'EH1', 'S', 'IH0', 'NG']","['IH', 'N', 'S', 'T', 'EH', 'S', 'IH', 'NG']",8,simple
7539,camironed,"['K', 'AE1', 'M', 'AH0', 'R', 'OW2', 'N', 'D']","['K', 'AE', 'M', 'AH', 'R', 'OW', 'N', 'D']",8,simple
7544,defortal,"['D', 'IH0', 'F', 'AO1', 'R', 'T', 'AH0', 'L']","['D', 'IH', 'F', 'AO', 'R', 'T', 'AH', 'L']",8,simple
7549,medeptige,"['M', 'EH1', 'D', 'AH0', 'P', 'T', 'AY2', 'G']","['M', 'EH', 'D', 'AH', 'P', 'T', 'AY', 'G']",8,simple
7552,bethersion,"['B', 'EH1', 'DH', 'ER0', 'S', 'IY0', 'AH0', 'N']","['B', 'EH', 'DH', 'ER', 'S', 'IY', 'AH', 'N']",8,simple
7554,higetionshi,"['HH', 'AY2', 'JH', 'IH0', 'SH', 'IY1', 'N', 'IY0']","['HH', 'AY', 'JH', 'IH', 'SH', 'IY', 'N', 'IY']",8,simple
7558,carbably,"['K', 'AA1', 'R', 'B', 'AH0', 'B', 'L', 'IY0']","['K', 'AA', 'R', 'B', 'AH', 'B', 'L', 'IY']",8,simple
7579,howervists,"['HH', 'AW1', 'ER0', 'V', 'IH0', 'S', 'T', 'S']","['HH', 'AW', 'ER', 'V', 'IH', 'S', 'T', 'S']",8,simple
7584,kailestes,"['K', 'AY0', 'L', 'EH1', 'S', 'T', 'AH0', 'S']","['K', 'AY', 'L', 'EH', 'S', 'T', 'AH', 'S']",8,simple
7585,itargions,"['IH0', 'T', 'AA1', 'R', 'JH', 'AH0', 'N', 'Z']","['IH', 'T', 'AA', 'R', 'JH', 'AH', 'N', 'Z']",8,simple
7589,anywarm,"['EH1', 'N', 'Y', 'W', 'AO2', 'R', 'AH0', 'M']","['EH', 'N', 'Y', 'W', 'AO', 'R', 'AH', 'M']",8,simple
7596,paticure,"['P', 'AE1', 'T', 'IH0', 'K', 'Y', 'UW2', 'R']","['P', 'AE', 'T', 'IH', 'K', 'Y', 'UW', 'R']",8,simple
7625,mystrion,"['M', 'IH0', 'S', 'T', 'R', 'IY1', 'AH0', 'N']","['M', 'IH', 'S', 'T', 'R', 'IY', 'AH', 'N']",8,simple
7631,famingic,"['F', 'AH0', 'M', 'IH1', 'NG', 'G', 'IH0', 'K']","['F', 'AH', 'M', 'IH', 'NG', 'G', 'IH', 'K']",8,simple
7652,takinams,"['T', 'AE1', 'K', 'IH0', 'N', 'AE2', 'M', 'Z']","['T', 'AE', 'K', 'IH', 'N', 'AE', 'M', 'Z']",8,simple
7653,epinkeran,"['IH0', 'P', 'IH1', 'NG', 'K', 'ER0', 'AH0', 'N']","['IH', 'P', 'IH', 'NG', 'K', 'ER', 'AH', 'N']",8,simple
7659,friennicall,"['F', 'R', 'IY1', 'N', 'IH0', 'K', 'AH0', 'L']","['F', 'R', 'IY', 'N', 'IH', 'K', 'AH', 'L']",8,simple
7660,marredines,"['M', 'EH1', 'R', 'AH0', 'D', 'IY2', 'N', 'Z']","['M', 'EH', 'R', 'AH', 'D', 'IY', 'N', 'Z']",8,simple
7678,sennicant,"['S', 'EH1', 'N', 'IH0', 'K', 'AH0', 'N', 'T']","['S', 'EH', 'N', 'IH', 'K', 'AH', 'N', 'T']",8,simple
7680,somemable,"['S', 'AH1', 'M', 'AH0', 'M', 'B', 'AH0', 'L']","['S', 'AH', 'M', 'AH', 'M', 'B', 'AH', 'L']",8,simple
7685,misabacy,"['M', 'IH0', 'S', 'AE1', 'B', 'AH0', 'S', 'IY0']","['M', 'IH', 'S', 'AE', 'B', 'AH', 'S', 'IY']",8,simple
7689,typitimed,"['T', 'IH1', 'P', 'AH0', 'T', 'AY2', 'M', 'D']","['T', 'IH', 'P', 'AH', 'T', 'AY', 'M', 'D']",8,simple
7699,thaninent,"['TH', 'AE1', 'N', 'IH0', 'N', 'AH0', 'N', 'T']","['TH', 'AE', 'N', 'IH', 'N', 'AH', 'N', 'T']",8,simple
7726,factishes,"['F', 'AE1', 'K', 'T', 'IH0', 'SH', 'IH0', 'Z']","['F', 'AE', 'K', 'T', 'IH', 'SH', 'IH', 'Z']",8,simple
7728,marbabus,"['M', 'AA1', 'R', 'B', 'AH0', 'B', 'AH0', 'S']","['M', 'AA', 'R', 'B', 'AH', 'N', 'AH', 'S']",8,simple
7734,univent,"['Y', 'UW1', 'N', 'AH0', 'V', 'EH2', 'N', 'T']","['Y', 'UW', 'N', 'AH', 'V', 'EH', 'N', 'T']",8,simple
7746,willectent,"['W', 'IH1', 'L', 'IH0', 'K', 'AH0', 'N', 'T']","['W', 'IH', 'L', 'IH', 'K', 'AH', 'N', 'T']",8,simple
7772,studitiol,"['S', 'T', 'AH0', 'D', 'IH1', 'SH', 'AH0', 'L']","['S', 'T', 'AH', 'D', 'IH', 'SH', 'AH', 'L']",8,simple
7829,mollensive,"['M', 'AA1', 'L', 'IH0', 'N', 'S', 'AH0', 'S']","['M', 'AA', 'L', 'IH', 'N', 'S', 'AH', 'S']",8,simple
7830,sigregers,"['S', 'IH1', 'G', 'R', 'EH2', 'JH', 'ER0', 'Z']","['S', 'IH', 'G', 'R', 'EH', 'JH', 'ER', 'Z']",8,simple
7873,littectly,"['L', 'IH1', 'T', 'IH0', 'K', 'T', 'L', 'IY0']","['L', 'IH', 'T', 'IH', 'K', 'T', 'L', 'IY']",8,simple
7876,mackyable,"['M', 'AE1', 'K', 'Y', 'AH0', 'B', 'AH0', 'L']","['M', 'AE', 'K', 'Y', 'AH', 'B', 'AH', 'L']",8,simple
7898,infority,"['IH0', 'N', 'F', 'AO1', 'R', 'IH0', 'T', 'IY0']","['IH', 'N', 'F', 'AO', 'R', 'IH', 'T', 'IY']",8,simple
7902,shatsburent,"['SH', 'AE1', 'T', 'S', 'B', 'ER0', 'N', 'T']","['SH', 'AE', 'T', 'S', 'B', 'ER', 'N', 'T']",8,simple
7913,gifecton,"['G', 'IH1', 'F', 'IH0', 'K', 'T', 'AH0', 'N']","['G', 'IH', 'F', 'IH', 'K', 'T', 'AH', 'N']",8,simple
7922,thetionson,"['TH', 'IY1', 'SH', 'AH0', 'N', 'S', 'AH0', 'N']","['TH', 'IY', 'SH', 'AH', 'N', 'S', 'AH', 'N']",8,simple
7923,eleentater,"['IH0', 'L', 'EH1', 'N', 'T', 'EY2', 'T', 'ER0']","['IH', 'L', 'EH', 'N', 'T', 'EY', 'T', 'ER']",8,simple
7928,varbinued,"['V', 'AA1', 'R', 'B', 'AH0', 'N', 'AW2', 'D']","['V', 'AA', 'R', 'B', 'AH', 'N', 'AW', 'D']",8,simple
7937,occortust,"['AH0', 'K', 'AO1', 'R', 'T', 'AH0', 'S', 'T']","['AH', 'K', 'AO', 'R', 'T', 'AH', 'S', 'T']",8,simple
7956,fixical,"['F', 'IH1', 'K', 'S', 'IH0', 'K', 'AH0', 'L']","['F', 'IH', 'K', 'S', 'IH', 'K', 'AH', 'L']",8,simple
7958,grommical,"['G', 'R', 'AA1', 'M', 'IH0', 'K', 'AH0', 'L']","['G', 'R', 'AA', 'M', 'IH', 'K', 'AH', 'L']",8,simple
7963,amerywhence,"['AE2', 'M', 'ER0', 'IY1', 'SH', 'AH0', 'N', 'S']","['AE', 'M', 'ER', 'IY', 'SH', 'AH', 'N', 'S']",8,simple
7967,vackeybaded,"['V', 'AE1', 'K', 'IY0', 'D', 'AY2', 'Z', 'D']","['V', 'AE', 'K', 'IY', 'D', 'AY', 'Z', 'D']",8,simple
7968,opectled,"['OW1', 'P', 'AH0', 'K', 'T', 'AH0', 'L', 'D']","['OW', 'P', 'AH', 'K', 'T', 'AH', 'L', 'D']",8,simple
7974,autuating,"['Y', 'UW1', 'T', 'Y', 'AH0', 'T', 'IH0', 'NG']","['Y', 'UW', 'T', 'Y', 'AH', 'T', 'IH', 'NG']",8,simple
7985,resitioni,"['R', 'EH2', 'Z', 'IH0', 'T', 'IY1', 'N', 'IY0']","['R', 'EH', 'Z', 'IH', 'T', 'IY', 'N', 'IY']",8,simple
7989,parbably,"['P', 'AA1', 'R', 'B', 'AH0', 'B', 'L', 'IY0']","['P', 'AA', 'R', 'B', 'AH', 'B', 'L', 'IY']",8,simple
8002,reardulial,"['R', 'IY0', 'AO0', 'R', 'D', 'UW1', 'L', 'IY0']","['R', 'IY', 'AO', 'R', 'D', 'UW', 'L', 'IY']",8,simple
8009,annutituted,"['AH0', 'N', 'AH1', 'T', 'AH0', 'T', 'UW2', 'D']","['AH', 'N', 'AH', 'T', 'AH', 'T', 'UW', 'D']",8,simple
8065,neginess,"['N', 'EH1', 'N', 'IY0', 'G', 'AH0', 'N', 'Z']","['N', 'EH', 'N', 'IY', 'G', 'AH', 'N', 'Z']",8,simple
8068,imposlack,"['IH0', 'M', 'P', 'AA1', 'S', 'L', 'AE0', 'K']","['IH', 'M', 'P', 'AA', 'S', 'L', 'AE', 'K']",8,simple
8071,twiterting,"['T', 'W', 'AY1', 'T', 'ER0', 'T', 'IH0', 'NG']","['T', 'W', 'AY', 'T', 'ER', 'T', 'IH', 'NG']",8,simple
8072,emoulary,"['EH1', 'M', 'Y', 'AH0', 'L', 'EH2', 'R', 'IY0']","['EH', 'M', 'Y', 'AH', 'L', 'EH', 'R', 'IY']",8,simple
8081,savienet,"['S', 'AE1', 'V', 'IY0', 'EH2', 'N', 'T', 'IY0']","['S', 'AE', 'V', 'IY', 'EH', 'N', 'T', 'IY']",8,simple
8088,polvican,"['P', 'AA1', 'L', 'V', 'AH0', 'K', 'AH0', 'N']","['P', 'AA', 'L', 'V', 'AH', 'K', 'AH', 'N']",8,simple
8090,celevider,"['S', 'EH1', 'L', 'AH0', 'V', 'AY2', 'D', 'ER0']","['S', 'EH', 'L', 'AH', 'V', 'AY', 'D', 'ER']",8,simple
8111,vioxida,"['V', 'IY0', 'OW1', 'K', 'S', 'IH0', 'D', 'AH0']","['V', 'IY', 'OW', 'S', 'K', 'AA', 'D', 'AH']",8,simple
8120,homparaller,"['HH', 'AA1', 'M', 'P', 'ER0', 'AH0', 'L', 'ER0']","['HH', 'AA', 'M', 'P', 'ER', 'AH', 'L', 'ER']",8,simple
8121,speentions,"['S', 'P', 'IY1', 'N', 'SH', 'AH0', 'N', 'Z']","['S', 'P', 'IY', 'N', 'SH', 'AH', 'N', 'Z']",8,simple
8155,neginized,"['N', 'EH1', 'JH', 'AH0', 'N', 'AY2', 'Z', 'D']","['N', 'EH', 'JH', 'AH', 'N', 'AY', 'Z', 'D']",8,simple
8169,musiting,"['M', 'Y', 'UW1', 'Z', 'IH0', 'T', 'IH0', 'NG']","['M', 'Y', 'UW', 'Z', 'IH', 'T', 'IH', 'NG']",8,simple
8178,proadbace,"['P', 'R', 'AO1', 'D', 'AH0', 'B', 'EY2', 'S']","['P', 'R', 'AO', 'D', 'AH', 'B', 'EY', 'S']",8,simple
8185,eurences,"['Y', 'UW1', 'R', 'AH0', 'N', 'S', 'AH0', 'Z']","['Y', 'UW', 'R', 'AH', 'N', 'S', 'AH', 'Z']",8,simple
8188,behavits,"['B', 'EH1', 'HH', 'AH0', 'V', 'IH0', 'T', 'S']","['B', 'EH', 'HH', 'AH', 'V', 'IH', 'T', 'S']",8,simple
8203,anximath,"['AE0', 'NG', 'K', 'S', 'IH1', 'M', 'AH0', 'TH']","['AE', 'NG', 'K', 'S', 'IH', 'M', 'AH', 'TH']",8,simple
8255,embroution,"['EH0', 'M', 'B', 'R', 'UW1', 'SH', 'AH0', 'N']","['EH', 'M', 'B', 'R', 'UW', 'SH', 'AH', 'N']",8,simple
8277,cabrific,"['K', 'AH0', 'B', 'R', 'IH1', 'F', 'IH0', 'K']","['K', 'AH', 'B', 'R', 'IH', 'F', 'IH', 'K']",8,simple
8284,achooliste,"['AH0', 'K', 'UW1', 'SH', 'AH0', 'L', 'T', 'S']","['AH', 'K', 'UW', 'SH', 'AH', 'L', 'T', 'S']",8,simple
8293,tragership,"['T', 'R', 'AE1', 'G', 'ER0', 'SH', 'IH2', 'P']","['T', 'R', 'AE', 'G', 'ER', 'SH', 'IH', 'P']",8,simple
8310,asselemen,"['AH0', 'S', 'EH1', 'L', 'AH0', 'M', 'AH0', 'N']","['AH', 'S', 'EH', 'L', 'AH', 'M', 'AH', 'N']",8,simple
8311,togences,"['T', 'AH0', 'JH', 'EH1', 'S', 'AH0', 'N', 'S']","['T', 'AH', 'JH', 'EH', 'S', 'AH', 'N', 'S']",8,simple
8316,primants,"['P', 'R', 'AY1', 'M', 'AH0', 'N', 'T', 'S']","['P', 'R', 'AY', 'M', 'AH', 'N', 'T', 'S']",8,simple
8337,refortal,"['R', 'IH0', 'F', 'AO1', 'R', 'T', 'AH0', 'L']","['R', 'IH', 'F', 'AO', 'R', 'T', 'AH', 'L']",8,simple
8341,expable,"['IH0', 'K', 'S', 'P', 'AE1', 'B', 'AH0', 'L']","['IH', 'K', 'S', 'P', 'AE', 'B', 'AH', 'L']",8,simple
8345,accumptive,"['AH0', 'K', 'AH1', 'M', 'P', 'T', 'IH0', 'V']","['AH', 'K', 'AH', 'M', 'P', 'T', 'IH', 'V']",8,simple
8352,marlitan,"['M', 'AA1', 'R', 'L', 'AH0', 'T', 'AH0', 'N']","['M', 'AA', 'R', 'L', 'AH', 'T', 'AH', 'N']",8,simple
8357,decoribers,"['D', 'IH0', 'K', 'AO1', 'R', 'IH0', 'B', 'Z']","['D', 'IH', 'K', 'AO', 'R', 'IH', 'B', 'Z']",8,simple
8360,orgualt,"['AO1', 'R', 'G', 'W', 'AH0', 'T', 'AH0', 'L']","['AO', 'R', 'G', 'W', 'AH', 'T', 'AH', 'L']",8,simple
8363,writession,"['R', 'IH0', 'T', 'EH1', 'S', 'SH', 'AH0', 'N']","['R', 'IH', 'T', 'EH', 'S', 'SH', 'AH', 'N']",8,simple
8375,schoolishmen,"['SH', 'UW1', 'L', 'IH0', 'SH', 'M', 'AH0', 'N']","['SH', 'UW', 'L', 'IH', 'SH', 'M', 'AH', 'N']",8,simple
8380,purraction,"['P', 'ER0', 'R', 'EY1', 'K', 'SH', 'AH0', 'N']","['P', 'ER', 'R', 'EY', 'K', 'SH', 'AH', 'N']",8,simple
8381,thinington,"['TH', 'IH1', 'N', 'IH0', 'NG', 'T', 'AH0', 'N']","['TH', 'IH', 'N', 'IH', 'NG', 'T', 'AH', 'N']",8,simple
8399,heaptiance,"['HH', 'IY1', 'P', 'T', 'IY0', 'AH0', 'N', 'S']","['HH', 'IY', 'P', 'T', 'IY', 'AH', 'N', 'S']",8,simple
8430,updategy,"['AH0', 'P', 'D', 'AE1', 'T', 'IH0', 'JH', 'IY0']","['AH', 'P', 'D', 'AE', 'T', 'IH', 'JH', 'IY']",8,simple
8432,enotemate,"['IH0', 'N', 'EH1', 'T', 'AH0', 'M', 'EY2', 'T']","['IH', 'N', 'EH', 'T', 'AH', 'M', 'EY', 'T']",8,simple
8461,uphembled,"['AH1', 'P', 'AH0', 'D', 'L', 'EH1', 'M', 'D']","['AH', 'P', 'AH', 'D', 'L', 'EH', 'M', 'D']",8,simple
8465,advioneys,"['AE0', 'D', 'V', 'IY1', 'OW0', 'N', 'IY0', 'Z']","['AE', 'D', 'V', 'AY', 'AH', 'N', 'IY', 'Z']",8,simple
8468,cousional,"['K', 'UW1', 'S', 'IY0', 'AH0', 'N', 'AH0', 'L']","['K', 'UW', 'S', 'IY', 'AH', 'N', 'AH', 'L']",8,simple
8480,unrectore,"['AH2', 'N', 'R', 'IH0', 'K', 'T', 'AO1', 'R']","['AH', 'N', 'R', 'IH', 'K', 'T', 'AO', 'R']",8,simple
8522,millinent,"['M', 'IH1', 'L', 'IH0', 'N', 'AH0', 'N', 'T']","['M', 'IH', 'L', 'IH', 'N', 'AH', 'N', 'T']",8,simple
8528,rebrices,"['R', 'IY0', 'B', 'R', 'AY1', 'S', 'AH0', 'Z']","['R', 'IY', 'B', 'R', 'AY', 'S', 'AH', 'Z']",8,simple
8568,misanted,"['M', 'IH0', 'S', 'AE1', 'N', 'T', 'IH0', 'D']","['M', 'IH', 'S', 'AE', 'N', 'T', 'IH', 'D']",8,simple
8596,cansided,"['K', 'AE1', 'N', 'Z', 'IH0', 'D', 'IH0', 'D']","['K', 'AE', 'N', 'Z', 'IH', 'D', 'IH', 'D']",8,simple
8601,deprents,"['D', 'IH0', 'P', 'R', 'EH1', 'N', 'T', 'S']","['D', 'IH', 'P', 'R', 'EH', 'N', 'T', 'S']",8,simple
8606,mussiancy,"['M', 'Y', 'UW1', 'SH', 'AH0', 'N', 'S', 'IY0']","['M', 'Y', 'UW', 'SH', 'AH', 'N', 'S', 'IY']",8,simple
8616,conseque,"['K', 'AA1', 'N', 'S', 'K', 'W', 'EH2', 'K']","['K', 'AA', 'N', 'S', 'K', 'W', 'EH', 'K']",8,simple
8617,sevocial,"['S', 'AH0', 'V', 'OW1', 'S', 'IY0', 'AH0', 'L']","['S', 'AH', 'V', 'OW', 'S', 'IY', 'AH', 'L']",8,simple
8626,repartage,"['R', 'IY0', 'P', 'AA1', 'R', 'T', 'IH0', 'JH']","['R', 'IY', 'P', 'AA', 'R', 'T', 'IH', 'JH']",8,simple
8637,follicepess,"['F', 'AA1', 'L', 'AH0', 'S', 'P', 'IY2', 'S']","['F', 'AA', 'L', 'AH', 'S', 'P', 'IY', 'S']",8,simple
8653,savolvery,"['S', 'AH0', 'V', 'L', 'AO1', 'V', 'ER0', 'IY0']","['S', 'AH', 'V', 'L', 'AO', 'V', 'ER', 'IY']",8,simple
8665,comilary,"['K', 'AA1', 'M', 'AH0', 'L', 'EH2', 'R', 'IY0']","['K', 'AA', 'M', 'AH', 'L', 'EH', 'R', 'IY']",8,simple
8693,endusand,"['EH0', 'N', 'D', 'UW1', 'S', 'AH0', 'N', 'D']","['EH', 'N', 'D', 'UW', 'S', 'AH', 'N', 'D']",8,simple
8694,objestan,"['AA1', 'B', 'JH', 'AH0', 'S', 'T', 'AH0', 'N']","['AA', 'B', 'JH', 'AH', 'S', 'T', 'AH', 'N']",8,simple
8703,quesible,"['K', 'W', 'EH1', 'Z', 'AH0', 'B', 'AH0', 'L']","['K', 'W', 'EH', 'Z', 'AH', 'B', 'AH', 'L']",8,simple
8772,dancessful,"['D', 'AE1', 'N', 'S', 'F', 'S', 'AH2', 'S']","['D', 'AE', 'N', 'S', 'F', 'S', 'AH', 'S']",8,simple
8813,lealysins,"['L', 'IY1', 'L', 'IH0', 'S', 'AH0', 'N', 'Z']","['L', 'IY', 'L', 'IH', 'S', 'AH', 'N', 'Z']",8,simple
8817,courniency,"['K', 'ER1', 'N', 'IY0', 'N', 'AH0', 'S', 'IY0']","['K', 'ER', 'N', 'IY', 'N', 'AH', 'S', 'IY']",8,simple
8824,anictorn,"['AE1', 'N', 'IH0', 'K', 'T', 'ER0', 'N', 'T']","['AE', 'N', 'IH', 'K', 'T', 'ER', 'N', 'T']",8,simple
