,Word,Phonemes,No Stress,Length,characterDist,phonemeDist
5907,tigult,"['T', 'IH1', 'G', 'AH0', 'L', 'T']","['T', 'IH', 'G', 'AH', 'L', 'T']",6,0.3333333333333333,0.3333333333333333
5908,issiding,"['IH1', 'S', 'AH0', 'D', 'IH0', 'NG']","['IH', 'S', 'AH', 'D', 'IH', 'NG']",6,0.25,0.3333333333333333
5909,sersidow,"['S', 'ER1', 'S', 'D', 'IY0', 'OW0']","['S', 'ER', 'S', 'D', 'IY', 'OW']",6,0.375,0.3333333333333333
5910,actury,"['AE1', 'K', 'CH', 'ER0', 'IY0']","['AE', 'K', 'CH', 'ER', 'IY']",5,0.3333333333333333,0.4
5911,illowing,"['IH1', 'L', 'OW0', 'IH0', 'NG']","['IH', 'L', 'OW', 'IH', 'NG']",5,0.125,0.4
5912,memosed,"['M', 'EH1', 'M', 'OW0', 'S', 'T']","['M', 'EH', 'M', 'OW', 'S', 'T']",6,0.2857142857142857,0.3333333333333333
5913,moderager,"['M', 'AA1', 'D', 'ER0', 'IH0', 'NG']","['M', 'AA', 'D', 'ER', 'IH', 'NG']",6,0.2222222222222222,0.16666666666666666
5914,wilsonati,"['W', 'EH0', 'L', 'Z', 'AA1', 'N', 'EY0', 'T', 'IY0']","['W', 'EH', 'L', 'Z', 'AA', 'N', 'EY', 'T', 'IY']",9,0.3333333333333333,0.5555555555555556
5915,morked,"['M', 'AO1', 'R', 'K', 'T']","['M', 'AO', 'R', 'K', 'T']",5,0.16666666666666666,0.2
5916,ireezing,"['AY0', 'R', 'IY1', 'Z', 'IH0', 'NG']","['AY', 'R', 'IY', 'Z', 'IH', 'NG']",6,0.125,0.16666666666666666
5917,enowing,"['EH1', 'N', 'UW0', 'IH0', 'NG']","['EH', 'N', 'UW', 'IH', 'NG']",5,0.14285714285714285,0.2
5918,telicance,"['T', 'EH1', 'L', 'AH0', 'K', 'AH0', 'N', 'S']","['T', 'EH', 'L', 'AH', 'K', 'AH', 'N', 'S']",8,0.2222222222222222,0.25
5919,instedy,"['IH0', 'N', 'S', 'T', 'EH1', 'D', 'IY0']","['IH', 'N', 'S', 'T', 'EH', 'D', 'IY']",7,0.2857142857142857,0.14285714285714285
5920,lealizing,"['L', 'IY1', 'Z', 'IH0', 'L', 'IH0', 'NG']","['L', 'IY', 'Z', 'IH', 'L', 'IH', 'NG']",7,0.1111111111111111,0.42857142857142855
5921,beanspore,"['B', 'IY1', 'N', 'S', 'P', 'AO2', 'R']","['B', 'IY', 'N', 'S', 'P', 'AO', 'R']",7,0.3333333333333333,0.42857142857142855
5922,drances,"['D', 'R', 'AE1', 'N', 'S', 'IH0', 'Z']","['D', 'R', 'AE', 'N', 'S', 'IH', 'Z']",7,0.14285714285714285,0.2857142857142857
5923,imagueng,"['IH1', 'M', 'AH0', 'G', 'AA2', 'NG']","['IH', 'M', 'AH', 'G', 'AA', 'NG']",6,0.25,0.5
5924,secrosoph,"['S', 'EH1', 'K', 'S', 'R', 'AH0', 'F']","['S', 'EH', 'K', 'S', 'R', 'AH', 'F']",7,0.4444444444444444,0.2857142857142857
5925,pubberow,"['P', 'AH1', 'B', 'ER0', 'OW0']","['P', 'AH', 'B', 'ER', 'OW']",5,0.375,0.4
5926,throure,"['TH', 'R', 'UW1', 'R']","['TH', 'R', 'UW', 'R']",4,0.2857142857142857,0.25
5927,appreased,"['AH0', 'P', 'R', 'IY1', 'S', 'T']","['AH', 'P', 'R', 'IY', 'S', 'T']",6,0.2222222222222222,0.16666666666666666
5928,emporruce,"['IH0', 'M', 'P', 'AO1', 'R', 'AH0', 'S']","['IH', 'M', 'P', 'AO', 'R', 'AH', 'S']",7,0.3333333333333333,0.14285714285714285
5929,desiders,"['D', 'IH0', 'Z', 'AY1', 'D', 'ER0', 'Z']","['D', 'IH', 'Z', 'AY', 'D', 'ER', 'Z']",7,0.25,0.14285714285714285
5930,reseation,"['R', 'IY0', 'Z', 'IY0', 'EY1', 'SH', 'AH0', 'N']","['R', 'IY', 'Z', 'IY', 'EY', 'SH', 'AH', 'N']",8,0.2222222222222222,0.25
5931,exceive,"['IH0', 'K', 'S', 'IY1', 'V']","['IH', 'K', 'S', 'IY', 'V']",5,0.2857142857142857,0.2
5932,mcdonally,"['M', 'AH0', 'K', 'D', 'AA1', 'N', 'AH0', 'L', 'IY0']","['M', 'AH', 'K', 'D', 'AA', 'N', 'AH', 'L', 'IY']",9,0.2222222222222222,0.1111111111111111
5933,pracher,"['P', 'R', 'EY1', 'CH', 'ER0']","['P', 'R', 'EY', 'CH', 'ER']",5,0.14285714285714285,0.2
5934,defencest,"['D', 'IH0', 'F', 'EH1', 'N', 'S', 'AH0', 'S', 'T']","['D', 'IH', 'F', 'EH', 'N', 'S', 'AH', 'S', 'T']",9,0.2222222222222222,0.2222222222222222
5935,progry,"['P', 'R', 'AA1', 'G', 'R', 'IY0']","['P', 'R', 'AA', 'G', 'R', 'IY']",6,0.3333333333333333,0.3333333333333333
5936,funking,"['F', 'AH1', 'NG', 'K', 'IH0', 'NG']","['F', 'AH', 'NG', 'K', 'IH', 'NG']",6,0.14285714285714285,0.16666666666666666
5937,perfactiv,"['P', 'ER0', 'F', 'AE1', 'K', 'T', 'IH0', 'V']","['P', 'ER', 'F', 'AE', 'K', 'T', 'IH', 'V']",8,0.3333333333333333,0.25
5938,replaner,"['R', 'IY0', 'P', 'L', 'EY1', 'N', 'ER0']","['R', 'IY', 'P', 'L', 'EY', 'N', 'ER']",7,0.25,0.2857142857142857
5939,dunnific,"['D', 'AH0', 'N', 'IH1', 'F', 'IH0', 'K']","['D', 'AH', 'N', 'IH', 'F', 'IH', 'K']",7,0.5,0.2857142857142857
5941,choicers,"['CH', 'OY1', 'S', 'ER0', 'Z']","['CH', 'OY', 'S', 'ER', 'Z']",5,0.125,0.2
5942,perforawa,"['P', 'ER0', 'F', 'AO0', 'R', 'AA1', 'W', 'AH0']","['P', 'ER', 'F', 'AO', 'R', 'AA', 'W', 'AH']",8,0.3333333333333333,0.5
5943,achooloye,"['AH0', 'K', 'UW1', 'L', 'OY0']","['AH', 'K', 'UW', 'L', 'OY']",5,0.3333333333333333,0.4
5944,lontrony,"['L', 'AH0', 'N', 'T', 'R', 'OW1', 'N', 'IY0']","['L', 'AH', 'N', 'T', 'R', 'OW', 'N', 'IY']",8,0.375,0.375
5945,natteen,"['N', 'AE1', 'T', 'IY1', 'N']","['N', 'AE', 'T', 'IY', 'N']",5,0.2857142857142857,0.4
5946,examme,"['IH0', 'G', 'Z', 'AE1', 'M']","['IH', 'G', 'Z', 'AE', 'M']",5,0.3333333333333333,0.0
5947,commition,"['K', 'AH0', 'M', 'IH1', 'SH', 'AH0', 'N']","['K', 'AH', 'M', 'IH', 'SH', 'AH', 'N']",7,0.1111111111111111,0.0
5948,nattions,"['N', 'AE1', 'SH', 'AH0', 'N', 'Z']","['N', 'AE', 'SH', 'AH', 'N', 'Z']",6,0.125,0.16666666666666666
5949,despon,"['D', 'EH1', 'S', 'P', 'AH0', 'N']","['D', 'EH', 'S', 'P', 'AH', 'N']",6,0.3333333333333333,0.3333333333333333
5950,expectia,"['IH0', 'K', 'S', 'P', 'EH1', 'K', 'T', 'IY0', 'AH0']","['IH', 'K', 'S', 'P', 'EH', 'K', 'T', 'IY', 'AH']",9,0.25,0.2222222222222222
5951,univer,"['Y', 'UW1', 'N', 'IH0', 'V', 'ER0']","['Y', 'UW', 'N', 'IH', 'V', 'ER']",6,0.3333333333333333,0.3333333333333333
5952,conefire,"['K', 'OW1', 'N', 'F', 'AY2', 'R']","['K', 'OW', 'N', 'F', 'AY', 'R']",6,0.25,0.5
5953,pactort,"['P', 'AE1', 'K', 'T', 'ER0', 'T']","['P', 'AE', 'K', 'T', 'ER', 'T']",6,0.2857142857142857,0.3333333333333333
5954,uselatial,"['Y', 'UW2', 'S', 'AH0', 'L', 'EY1', 'SH', 'AH0']","['Y', 'UW', 'S', 'AH', 'L', 'EY', 'SH', 'AH']",8,0.3333333333333333,0.375
5955,destricar,"['D', 'IH0', 'S', 'T', 'R', 'IH1', 'K', 'ER0']","['D', 'IH', 'S', 'T', 'R', 'IH', 'K', 'ER']",8,0.3333333333333333,0.25
5956,recome,"['R', 'IY0', 'K', 'OW1', 'M']","['R', 'IY', 'K', 'OW', 'M']",5,0.16666666666666666,0.4
5957,scelly,"['S', 'EH1', 'L', 'IY0']","['S', 'EH', 'L', 'IY']",4,0.16666666666666666,0.25
5958,accomen,"['AH0', 'K', 'OW1', 'M', 'AH0', 'N']","['AH', 'K', 'OW', 'M', 'AH', 'N']",6,0.2857142857142857,0.3333333333333333
5959,mispirate,"['M', 'IH0', 'S', 'P', 'EH1', 'R', 'AH0', 'T']","['M', 'IH', 'S', 'P', 'EH', 'R', 'AH', 'T']",8,0.2222222222222222,0.25
5960,taboren,"['T', 'AE1', 'B', 'ER0', 'AH0', 'N']","['T', 'AE', 'B', 'ER', 'AH', 'N']",6,0.2857142857142857,0.3333333333333333
5961,shoppent,"['SH', 'AA1', 'P', 'AH0', 'N', 'T']","['SH', 'AA', 'P', 'AH', 'N', 'T']",6,0.25,0.3333333333333333
5962,reticance,"['R', 'EH1', 'T', 'AH0', 'K', 'AH0', 'N', 'S']","['R', 'EH', 'T', 'AH', 'K', 'AH', 'N', 'S']",8,0.2222222222222222,0.25
5963,secrevers,"['S', 'AH0', 'K', 'R', 'IY1', 'V', 'ER0', 'Z']","['S', 'AH', 'K', 'R', 'IY', 'V', 'ER', 'Z']",8,0.2222222222222222,0.375
5964,gostrient,"['G', 'AA1', 'S', 'T', 'R', 'IY0', 'AH0', 'N', 'T']","['G', 'AA', 'S', 'T', 'R', 'IY', 'AH', 'N', 'T']",9,0.3333333333333333,0.3333333333333333
5965,cultury,"['K', 'AH1', 'L', 'CH', 'ER0', 'IY0']","['K', 'AH', 'L', 'CH', 'ER', 'IY']",6,0.14285714285714285,0.16666666666666666
5966,queself,"['K', 'W', 'IY1', 'S', 'L', 'IH0', 'F']","['K', 'W', 'IY', 'S', 'L', 'IH', 'F']",7,0.2857142857142857,0.42857142857142855
5967,hommer,"['HH', 'AA1', 'M', 'ER0']","['HH', 'AA', 'M', 'ER']",4,0.16666666666666666,0.25
5968,insuld,"['IH1', 'N', 'S', 'AH0', 'L', 'D']","['IH', 'N', 'S', 'AH', 'L', 'D']",6,0.16666666666666666,0.16666666666666666
5969,imprege,"['IH0', 'M', 'P', 'R', 'IY1', 'G']","['IH', 'M', 'P', 'R', 'IY', 'G']",6,0.2857142857142857,0.3333333333333333
5970,lanition,"['L', 'AH0', 'N', 'IH1', 'SH', 'AH0', 'N']","['L', 'AH', 'N', 'IH', 'SH', 'AH', 'N']",7,0.25,0.2857142857142857
5971,furong,"['F', 'UH1', 'R', 'AO0', 'NG']","['F', 'UH', 'R', 'AO', 'NG']",5,0.3333333333333333,0.4
5972,profical,"['P', 'R', 'AA1', 'F', 'AH0', 'K', 'AH0', 'L']","['P', 'R', 'AA', 'F', 'AH', 'K', 'AH', 'L']",8,0.25,0.25
5973,conceence,"['K', 'AA1', 'N', 'CH', 'AH0', 'N', 'S']","['K', 'AA', 'N', 'CH', 'AH', 'N', 'S']",7,0.2222222222222222,0.14285714285714285
5974,hurisher,"['HH', 'ER1', 'IH0', 'SH', 'ER0']","['HH', 'ER', 'IH', 'SH', 'ER']",5,0.25,0.4
5975,snally,"['S', 'N', 'AE1', 'L', 'IY0']","['S', 'N', 'AE', 'L', 'IY']",5,0.16666666666666666,0.2
5976,bucksed,"['B', 'AH1', 'K', 'S', 'T']","['B', 'AH', 'K', 'S', 'T']",5,0.2857142857142857,0.2
5977,gromon,"['G', 'R', 'OW1', 'M', 'AH0', 'N']","['G', 'R', 'OW', 'M', 'AH', 'N']",6,0.3333333333333333,0.16666666666666666
5978,norkes,"['N', 'AO1', 'R', 'K', 'S']","['N', 'AO', 'R', 'K', 'S']",5,0.3333333333333333,0.2
5979,shoulary,"['SH', 'UW1', 'L', 'ER0', 'IY0']","['SH', 'UW', 'L', 'ER', 'IY']",5,0.375,0.4
5981,opecibula,"['AH0', 'P', 'IH0', 'S', 'EH1', 'L', 'AH0', 'B', 'AH0']","['AH', 'P', 'IH', 'S', 'EH', 'L', 'AH', 'B', 'AH']",9,0.4444444444444444,0.5555555555555556
5982,bealls,"['B', 'IY1', 'L', 'Z']","['B', 'IY', 'L', 'Z']",4,0.16666666666666666,0.25
5983,strecting,"['S', 'T', 'R', 'EH1', 'K', 'T', 'IH0', 'NG']","['S', 'T', 'R', 'EH', 'K', 'T', 'IH', 'NG']",8,0.2222222222222222,0.25
5984,anymody,"['AE1', 'N', 'IH0', 'M', 'AH0', 'D', 'IY0']","['AE', 'N', 'IH', 'M', 'AH', 'D', 'IY']",7,0.14285714285714285,0.42857142857142855
5985,phyther,"['F', 'AY1', 'DH', 'ER0']","['F', 'AY', 'DH', 'ER']",4,0.2857142857142857,0.25
5986,houthed,"['HH', 'AW1', 'DH', 'D']","['HH', 'AW', 'DH', 'D']",4,0.14285714285714285,0.25
5987,runden,"['R', 'AH1', 'N', 'D', 'AH0', 'N']","['R', 'AH', 'N', 'D', 'AH', 'N']",6,0.3333333333333333,0.16666666666666666
5988,schume,"['SH', 'UW1', 'M']","['SH', 'UW', 'M']",3,0.16666666666666666,0.3333333333333333
5989,comaing,"['K', 'AH0', 'M', 'EY1', 'N', 'JH']","['K', 'AH', 'M', 'EY', 'N', 'JH']",6,0.14285714285714285,0.3333333333333333
5990,engetice,"['EH1', 'N', 'JH', 'AH0', 'T', 'IH0', 'S']","['EH', 'N', 'JH', 'AH', 'T', 'IH', 'S']",7,0.25,0.2857142857142857
5991,leasmant,"['L', 'IY1', 'Z', 'M', 'AH0', 'N', 'T']","['L', 'IY', 'Z', 'M', 'AH', 'N', 'T']",7,0.25,0.2857142857142857
5992,aborts,"['AH0', 'B', 'AO1', 'R', 'T', 'S']","['AH', 'B', 'AO', 'R', 'T', 'S']",6,0.16666666666666666,0.16666666666666666
5993,repere,"['R', 'EH1', 'P', 'ER0']","['R', 'EH', 'P', 'ER']",4,0.16666666666666666,0.25
5994,storines,"['S', 'T', 'AO1', 'R', 'IY0', 'N', 'AH0', 'S']","['S', 'T', 'AO', 'R', 'IY', 'N', 'AH', 'S']",8,0.125,0.375
5995,artimatio,"['AA0', 'R', 'T', 'IY0', 'M', 'EY1', 'T', 'IY0', 'OW0']","['AA', 'R', 'T', 'IY', 'M', 'EY', 'T', 'IY', 'OW']",9,0.3333333333333333,0.5555555555555556
5996,tortrems,"['T', 'AO1', 'R', 'T', 'R', 'EH2', 'M', 'Z']","['T', 'AO', 'R', 'T', 'R', 'EH', 'M', 'Z']",8,0.25,0.375
5997,requile,"['R', 'IH0', 'K', 'W', 'AY1', 'AH0', 'L']","['R', 'IH', 'K', 'W', 'AY', 'AH', 'L']",7,0.14285714285714285,0.42857142857142855
5998,discut,"['D', 'IH1', 'S', 'K', 'AH0', 'T']","['D', 'IH', 'S', 'K', 'AH', 'T']",6,0.3333333333333333,0.16666666666666666
5999,fembilly,"['F', 'EH1', 'M', 'B', 'AH0', 'L', 'IY0']","['F', 'EH', 'M', 'B', 'AH', 'L', 'IY']",7,0.375,0.2857142857142857
6000,becure,"['B', 'EH1', 'K', 'Y', 'ER0']","['B', 'EH', 'K', 'Y', 'ER']",5,0.16666666666666666,0.2
6001,bractive,"['B', 'R', 'AE1', 'K', 'T', 'IH0', 'V']","['B', 'R', 'AE', 'K', 'T', 'IH', 'V']",7,0.25,0.2857142857142857
6002,neetted,"['N', 'IY1', 'T', 'AH0', 'D']","['N', 'IY', 'T', 'AH', 'D']",5,0.14285714285714285,0.2
6003,proutence,"['P', 'R', 'UW1', 'T', 'AH0', 'N', 'S']","['P', 'R', 'UW', 'T', 'AH', 'N', 'S']",7,0.2222222222222222,0.14285714285714285
6004,indored,"['IH0', 'N', 'D', 'AO1', 'R', 'D']","['IH', 'N', 'D', 'AO', 'R', 'D']",6,0.2857142857142857,0.3333333333333333
6005,phought,"['F', 'AW1', 'T']","['F', 'AW', 'T']",3,0.14285714285714285,0.3333333333333333
6006,affess,"['AH0', 'F', 'EH1', 'S']","['AH', 'F', 'EH', 'S']",4,0.3333333333333333,0.25
6007,thilica,"['TH', 'IH1', 'L', 'IH0', 'K', 'AH0']","['TH', 'IH', 'L', 'IH', 'K', 'AH']",6,0.2857142857142857,0.3333333333333333
6008,structiat,"['S', 'T', 'R', 'AH1', 'K', 'CH', 'AH0', 'T']","['S', 'T', 'R', 'AH', 'K', 'CH', 'AH', 'T']",8,0.3333333333333333,0.25
6009,opectifie,"['AH0', 'P', 'EH1', 'K', 'T', 'AH0', 'F', 'AY2']","['AH', 'P', 'EH', 'K', 'T', 'AH', 'F', 'AY']",8,0.3333333333333333,0.25
6010,stolout,"['S', 'T', 'OW1', 'L', 'AW2', 'T']","['S', 'T', 'OW', 'L', 'AW', 'T']",6,0.2857142857142857,0.3333333333333333
6011,chareas,"['CH', 'EH1', 'R', 'IY0', 'AH0', 'Z']","['CH', 'EH', 'R', 'IY', 'AH', 'Z']",6,0.2857142857142857,0.16666666666666666
6012,raddervat,"['R', 'AE1', 'D', 'ER0', 'V', 'AE2', 'T']","['R', 'AE', 'D', 'ER', 'V', 'AE', 'T']",7,0.4444444444444444,0.42857142857142855
6013,broand,"['B', 'R', 'AO1', 'N', 'D']","['B', 'R', 'AO', 'N', 'D']",5,0.16666666666666666,0.2
6014,nartin,"['N', 'AA1', 'R', 'T', 'AH0', 'N']","['N', 'AA', 'R', 'T', 'AH', 'N']",6,0.16666666666666666,0.16666666666666666
6015,destrupte,"['D', 'IH0', 'S', 'T', 'R', 'AH1', 'P', 'T']","['D', 'IH', 'S', 'T', 'R', 'AH', 'P', 'T']",8,0.2222222222222222,0.125
6016,margest,"['M', 'AA1', 'R', 'JH', 'AH0', 'S', 'T']","['M', 'AA', 'R', 'JH', 'AH', 'S', 'T']",7,0.14285714285714285,0.14285714285714285
6017,mesism,"['M', 'EH1', 'S', 'IH0', 'Z', 'AH0', 'M']","['M', 'EH', 'S', 'IH', 'Z', 'AH', 'M']",7,0.3333333333333333,0.2857142857142857
6018,lingral,"['L', 'IH1', 'NG', 'G', 'R', 'AH0', 'L']","['L', 'IH', 'NG', 'G', 'R', 'AH', 'L']",7,0.2857142857142857,0.2857142857142857
6019,authods,"['AO1', 'TH', 'AH0', 'D', 'Z']","['AO', 'TH', 'AH', 'D', 'Z']",5,0.14285714285714285,0.4
6020,curroxima,"['K', 'ER0', 'AH0', 'K', 'S', 'IY1', 'M', 'AH0']","['K', 'ER', 'AH', 'K', 'S', 'IY', 'M', 'AH']",8,0.4444444444444444,0.5
6021,schicitio,"['SH', 'IH0', 'CH', 'IY1', 'T', 'IY0', 'OW0']","['SH', 'IH', 'CH', 'IY', 'T', 'IY', 'OW']",7,0.4444444444444444,0.5714285714285714
6022,thropend,"['TH', 'R', 'OW1', 'P', 'AH0', 'N', 'D']","['TH', 'R', 'OW', 'P', 'AH', 'N', 'D']",7,0.375,0.2857142857142857
6023,espect,"['EH1', 'S', 'P', 'IH0', 'K', 'T']","['EH', 'S', 'P', 'IH', 'K', 'T']",6,0.16666666666666666,0.3333333333333333
6024,statences,"['S', 'T', 'EY1', 'T', 'AH0', 'N', 'S', 'AH0', 'Z']","['S', 'T', 'EY', 'T', 'AH', 'N', 'S', 'AH', 'Z']",9,0.2222222222222222,0.2222222222222222
6025,beaduate,"['B', 'EH1', 'D', 'Y', 'UW0', 'EY2', 'T']","['B', 'EH', 'D', 'Y', 'UW', 'EY', 'T']",7,0.25,0.42857142857142855
6026,remilaren,"['R', 'EH2', 'M', 'AH0', 'R', 'EH1', 'L', 'AH0', 'N']","['R', 'EH', 'M', 'AH', 'R', 'EH', 'L', 'AH', 'N']",9,0.3333333333333333,0.4444444444444444
6027,choicer,"['CH', 'OY1', 'S', 'ER0']","['CH', 'OY', 'S', 'ER']",4,0.14285714285714285,0.25
6028,cassitana,"['K', 'AE2', 'S', 'AH0', 'T', 'EY1', 'N', 'AH0']","['K', 'AE', 'S', 'AH', 'T', 'EY', 'N', 'AH']",8,0.3333333333333333,0.375
6029,prothdoes,"['P', 'R', 'AA1', 'TH', 'D', 'UW2', 'Z']","['P', 'R', 'AA', 'TH', 'D', 'UW', 'Z']",7,0.3333333333333333,0.42857142857142855
6030,divestrat,"['D', 'AY1', 'V', 'AH0', 'S', 'T', 'R', 'AE2', 'T']","['D', 'AY', 'V', 'AH', 'S', 'T', 'R', 'AE', 'T']",9,0.3333333333333333,0.4444444444444444
6031,awkwarati,"['AA2', 'K', 'W', 'ER0', 'AA1', 'T', 'IY0']","['AA', 'K', 'W', 'ER', 'AA', 'T', 'IY']",7,0.3333333333333333,0.2857142857142857
6032,recarine,"['R', 'IY0', 'K', 'AA1', 'R', 'IY0', 'N']","['R', 'IY', 'K', 'AA', 'R', 'IY', 'N']",7,0.25,0.42857142857142855
6033,thinky,"['TH', 'IH1', 'NG', 'K', 'IY0']","['TH', 'IH', 'NG', 'K', 'IY']",5,0.16666666666666666,0.2
6034,hellows,"['HH', 'EH1', 'L', 'OW0', 'Z']","['HH', 'EH', 'L', 'OW', 'Z']",5,0.14285714285714285,0.2
6035,blumps,"['B', 'L', 'AH1', 'M', 'P', 'S']","['B', 'L', 'AH', 'M', 'P', 'S']",6,0.16666666666666666,0.16666666666666666
6036,reliciate,"['R', 'IH0', 'L', 'IH1', 'S', 'IY0', 'EY2', 'T']","['R', 'IH', 'L', 'IH', 'S', 'IY', 'EY', 'T']",8,0.2222222222222222,0.375
6037,betteve,"['B', 'AH0', 'T', 'IY1', 'V']","['B', 'AH', 'T', 'IY', 'V']",5,0.2857142857142857,0.4
6038,alrectose,"['AH0', 'L', 'R', 'EH1', 'K', 'T', 'OW2', 'S']","['AH', 'L', 'R', 'EH', 'K', 'T', 'OW', 'S']",8,0.3333333333333333,0.375
6039,retaides,"['R', 'IY0', 'T', 'EY1', 'D', 'Z']","['R', 'IY', 'T', 'EY', 'D', 'Z']",6,0.25,0.3333333333333333
6040,updatured,"['AH1', 'P', 'D', 'AH0', 'T', 'Y', 'ER2', 'T']","['AH', 'P', 'D', 'AH', 'T', 'Y', 'ER', 'T']",8,0.2222222222222222,0.5
6041,cattent,"['K', 'AE1', 'T', 'AH0', 'N', 'T']","['K', 'AE', 'T', 'AH', 'N', 'T']",6,0.2857142857142857,0.16666666666666666
6042,recaus,"['R', 'IY1', 'K', 'AW0', 'S']","['R', 'IY', 'K', 'AW', 'S']",5,0.3333333333333333,0.4
6043,plance,"['P', 'L', 'AE1', 'N', 'S']","['P', 'L', 'AE', 'N', 'S']",5,0.16666666666666666,0.2
6044,worther,"['W', 'ER1', 'DH', 'ER0']","['W', 'ER', 'DH', 'ER']",4,0.2857142857142857,0.25
6045,secephold,"['S', 'EH1', 'S', 'IH0', 'F', 'OW2', 'L', 'D']","['S', 'EH', 'S', 'IH', 'F', 'OW', 'L', 'D']",8,0.4444444444444444,0.375
6046,aleroded,"['AE1', 'L', 'ER0', 'AH0', 'D', 'IH0', 'D']","['AE', 'L', 'ER', 'AH', 'D', 'IH', 'D']",7,0.25,0.42857142857142855
6047,potalty,"['P', 'OW1', 'T', 'AH0', 'L', 'T', 'IY0']","['P', 'OW', 'T', 'AH', 'L', 'T', 'IY']",7,0.2857142857142857,0.2857142857142857
6048,dustery,"['D', 'AH1', 'S', 'T', 'ER0', 'IY0']","['D', 'AH', 'S', 'T', 'ER', 'IY']",6,0.2857142857142857,0.16666666666666666
6049,usuald,"['Y', 'UW1', 'ZH', 'AH0', 'W', 'AH0', 'L', 'D']","['Y', 'UW', 'ZH', 'AH', 'W', 'AH', 'L', 'D']",8,0.16666666666666666,0.125
6051,getweentl,"['G', 'EH1', 'T', 'W', 'IY2', 'N', 'T', 'AH0', 'L']","['G', 'EH', 'T', 'W', 'IY', 'N', 'T', 'AH', 'L']",9,0.3333333333333333,0.4444444444444444
6052,strounts,"['S', 'T', 'R', 'AW1', 'N', 'T', 'S']","['S', 'T', 'R', 'AW', 'N', 'T', 'S']",7,0.25,0.2857142857142857
6053,freque,"['F', 'R', 'IY1', 'K']","['F', 'R', 'IY', 'K']",4,0.3333333333333333,0.0
6054,sathersio,"['S', 'AH0', 'TH', 'ER1', 'S', 'IY0', 'OW0']","['S', 'AH', 'TH', 'ER', 'S', 'IY', 'OW']",7,0.3333333333333333,0.42857142857142855
6055,repposent,"['R', 'EH1', 'P', 'AH0', 'S', 'AH0', 'N', 'T']","['R', 'EH', 'P', 'AH', 'S', 'AH', 'N', 'T']",8,0.2222222222222222,0.25
6056,chapen,"['CH', 'EY1', 'P', 'AH0', 'N']","['CH', 'EY', 'P', 'AH', 'N']",5,0.16666666666666666,0.4
6057,awkware,"['AA1', 'K', 'W', 'AO0', 'R']","['AA', 'K', 'W', 'AO', 'R']",5,0.14285714285714285,0.4
6058,nertaise,"['N', 'ER1', 'T', 'EY2', 'S']","['N', 'ER', 'T', 'EY', 'S']",5,0.375,0.4
6059,herseked,"['HH', 'ER0', 'S', 'EH1', 'K', 'T']","['HH', 'ER', 'S', 'EH', 'K', 'T']",6,0.375,0.3333333333333333
6060,limilly,"['L', 'IH1', 'M', 'AH0', 'L', 'IY0']","['L', 'IH', 'M', 'AH', 'L', 'IY']",6,0.2857142857142857,0.3333333333333333
6061,conturshi,"['K', 'AH0', 'N', 'T', 'ER1', 'CH', 'IY0']","['K', 'AH', 'N', 'T', 'ER', 'CH', 'IY']",7,0.3333333333333333,0.2857142857142857
6062,durtherap,"['D', 'ER1', 'DH', 'ER0', 'AE2', 'P']","['D', 'ER', 'DH', 'ER', 'AE', 'P']",6,0.3333333333333333,0.5
6063,flayer,"['F', 'L', 'EY1', 'ER0']","['F', 'L', 'EY', 'ER']",4,0.16666666666666666,0.25
6064,dummelf,"['D', 'AH1', 'M', 'AH0', 'L', 'F']","['D', 'AH', 'M', 'AH', 'L', 'F']",6,0.42857142857142855,0.3333333333333333
6065,operciati,"['OW2', 'P', 'ER0', 'IH0', 'S', 'IY1', 'T', 'IY0']","['OW', 'P', 'ER', 'IH', 'S', 'IY', 'T', 'IY']",8,0.3333333333333333,0.5
6066,morestmen,"['M', 'AO1', 'R', 'IH0', 'S', 'M', 'EH2', 'N', 'T']","['M', 'AO', 'R', 'IH', 'S', 'M', 'EH', 'N', 'T']",9,0.3333333333333333,0.3333333333333333
6067,chattly,"['CH', 'AE1', 'T', 'L', 'IY0']","['CH', 'AE', 'T', 'L', 'IY']",5,0.14285714285714285,0.2
6068,bettlem,"['B', 'EH1', 'T', 'AH0', 'L', 'M']","['B', 'EH', 'T', 'AH', 'L', 'M']",6,0.2857142857142857,0.3333333333333333
6069,nemort,"['N', 'EH1', 'M', 'AO2', 'R', 'T']","['N', 'EH', 'M', 'AO', 'R', 'T']",6,0.3333333333333333,0.5
6070,jossonete,"['JH', 'AA1', 'S', 'AH0', 'N', 'AH0', 'T', 'IY0']","['JH', 'AA', 'S', 'AH', 'N', 'AH', 'T', 'IY']",8,0.3333333333333333,0.375
6071,onterfull,"['AA0', 'N', 'T', 'ER0', 'F', 'Y', 'UW1', 'L', 'AH0']","['AA', 'N', 'T', 'ER', 'F', 'Y', 'UW', 'L', 'AH']",9,0.3333333333333333,0.5555555555555556
6072,turvinati,"['T', 'ER0', 'V', 'EY1', 'N', 'AH0', 'T', 'IY0']","['T', 'ER', 'V', 'EY', 'N', 'AH', 'T', 'IY']",8,0.3333333333333333,0.375
6073,rentral,"['R', 'EH1', 'N', 'T', 'R', 'AH0', 'L']","['R', 'EH', 'N', 'T', 'R', 'AH', 'L']",7,0.14285714285714285,0.14285714285714285
