,Word,Phonemes,No Stress,Length,Morphology
5397,locinst,"['L', 'OW1', 'S', 'IH0', 'N', 'S', 'T']","['L', 'OW', 'S', 'IH', 'N', 'S', 'T']",7,simple
5415,idestary,"['AY1', 'D', 'S', 'T', 'EH2', 'R', 'IY0']","['AY', 'D', 'S', 'T', 'EH', 'R', 'IY']",7,simple
5423,doluming,"['D', 'AA1', 'L', 'AH0', 'M', 'IH0', 'NG']","['D', 'AA', 'L', 'AH', 'M', 'IH', 'NG']",7,simple
5428,fuesent,"['F', 'Y', 'UW1', 'Z', 'AH0', 'N', 'T']","['F', 'Y', 'UW', 'Z', 'AH', 'N', 'T']",7,simple
5436,roboden,"['R', 'AA1', 'B', 'AH0', 'D', 'AH0', 'N']","['R', 'AA', 'B', 'AH', 'D', 'AH', 'N']",7,simple
5442,mormits,"['M', 'AO1', 'R', 'M', 'IH0', 'T', 'S']","['M', 'AO', 'R', 'M', 'IH', 'T', 'S']",7,simple
5444,lissromou,"['L', 'IH1', 'S', 'R', 'AH0', 'M', 'UW2']","['L', 'IH', 'S', 'R', 'AH', 'M', 'UW']",7,simple
5476,winnitic,"['W', 'IH1', 'N', 'IH0', 'T', 'IH0', 'K']","['W', 'IH', 'N', 'IH', 'T', 'IH', 'K']",7,simple
5478,flonomy,"['F', 'L', 'AA1', 'N', 'AH0', 'M', 'IY0']","['F', 'L', 'AA', 'N', 'AH', 'M', 'IY']",7,simple
5481,alrehom,"['AE1', 'L', 'R', 'IH0', 'HH', 'AA0', 'M']","['AE', 'L', 'R', 'IH', 'HH', 'AA', 'M']",7,simple
5482,mardider,"['M', 'AA1', 'R', 'D', 'AY0', 'D', 'ER0']","['M', 'AA', 'R', 'D', 'AY', 'D', 'ER']",7,simple
5501,uneasic,"['Y', 'UW2', 'N', 'IY1', 'S', 'IH0', 'K']","['Y', 'UW', 'N', 'IY', 'S', 'IH', 'K']",7,simple
5503,hartoonai,"['HH', 'AA0', 'R', 'T', 'UW0', 'N', 'OY1']","['HH', 'AA', 'R', 'T', 'UW', 'N', 'OY']",7,simple
5508,franspher,"['F', 'R', 'AE1', 'N', 'S', 'F', 'ER0']","['F', 'R', 'AE', 'N', 'S', 'F', 'ER']",7,simple
5509,estaball,"['EH0', 'S', 'T', 'AE1', 'B', 'AH0', 'L']","['EH', 'S', 'T', 'AE', 'B', 'AH', 'L']",7,simple
5515,deactly,"['D', 'IY1', 'CH', 'AH0', 'T', 'L', 'IY0']","['D', 'IY', 'CH', 'AH', 'T', 'L', 'IY']",7,simple
5519,spectinge,"['S', 'P', 'EH1', 'K', 'T', 'IH0', 'NG']","['S', 'P', 'EH', 'K', 'T', 'IH', 'NG']",7,simple
5524,contring,"['K', 'AA1', 'N', 'T', 'R', 'IH0', 'NG']","['K', 'AA', 'N', 'T', 'R', 'IH', 'NG']",7,simple
5535,crepand,"['K', 'R', 'IY1', 'P', 'AH0', 'N', 'D']","['K', 'R', 'IY', 'P', 'AH', 'N', 'D']",7,simple
5538,agairstin,"['AE1', 'G', 'ER0', 'S', 'T', 'IH2', 'N']","['AE', 'G', 'ER', 'S', 'T', 'IH', 'N']",7,simple
5539,frainique,"['F', 'R', 'AH0', 'N', 'IY1', 'K', 'AH0']","['F', 'R', 'AH', 'N', 'IY', 'K', 'AH']",7,simple
5552,chalicia,"['CH', 'AH0', 'L', 'IH1', 'SH', 'IY0', 'AH0']","['CH', 'AH', 'L', 'IH', 'SH', 'IY', 'AH']",7,simple
5553,chancidge,"['CH', 'AE1', 'N', 'CH', 'AY2', 'Z', 'D']","['CH', 'AE', 'N', 'CH', 'AY', 'Z', 'D']",7,simple
5562,againses,"['AH0', 'G', 'AE1', 'N', 'S', 'IH0', 'Z']","['AH', 'G', 'AE', 'N', 'S', 'IH', 'Z']",7,simple
5580,cividen,"['S', 'IH1', 'V', 'AH0', 'D', 'AH0', 'N']","['S', 'IH', 'V', 'AH', 'D', 'AH', 'N']",7,simple
5581,absocial,"['AH0', 'B', 'S', 'OW1', 'S', 'AH0', 'L']","['AH', 'B', 'S', 'OW', 'S', 'AH', 'L']",7,simple
5590,raturnmen,"['R', 'AE1', 'T', 'ER0', 'N', 'AH0', 'M']","['R', 'AE', 'T', 'ER', 'N', 'AH', 'M']",7,simple
5593,suguires,"['S', 'UW0', 'G', 'W', 'AY1', 'ER0', 'Z']","['S', 'UW', 'G', 'W', 'AY', 'ER', 'Z']",7,simple
5595,offernals,"['AO1', 'F', 'ER0', 'N', 'AH0', 'L', 'Z']","['AO', 'F', 'ER', 'N', 'AH', 'L', 'Z']",7,simple
5598,effilial,"['IH0', 'F', 'IH1', 'L', 'IY0', 'AH0', 'L']","['IH', 'F', 'IH', 'L', 'IY', 'AH', 'L']",7,simple
5607,lithitive,"['L', 'IH1', 'TH', 'AH0', 'T', 'IH0', 'V']","['L', 'IH', 'TH', 'AH', 'T', 'IH', 'V']",7,simple
5613,sconoutie,"['S', 'K', 'AW1', 'N', 'T', 'AW2', 'IY0']","['S', 'K', 'AW', 'N', 'T', 'AW', 'IY']",7,simple
5623,peopling,"['P', 'IY1', 'P', 'AH0', 'L', 'IH0', 'NG']","['P', 'IY', 'P', 'AH', 'L', 'IH', 'NG']",7,simple
5625,indurased,"['IH0', 'N', 'D', 'ER0', 'S', 'EY1', 'D']","['IH', 'N', 'D', 'ER', 'S', 'EY', 'D']",7,simple
5648,holiets,"['HH', 'AA1', 'L', 'IY0', 'AH0', 'T', 'S']","['HH', 'AA', 'L', 'IY', 'AH', 'T', 'S']",7,simple
5671,liquiday,"['L', 'IH1', 'K', 'W', 'IH0', 'D', 'EY2']","['L', 'IH', 'K', 'W', 'IH', 'D', 'EY']",7,simple
5672,glimarce,"['G', 'L', 'IH1', 'M', 'AA0', 'R', 'S']","['G', 'L', 'IH', 'M', 'AA', 'R', 'S']",7,simple
5674,somilan,"['S', 'AA1', 'M', 'AH0', 'L', 'AH0', 'N']","['S', 'AA', 'M', 'AH', 'L', 'AH', 'N']",7,simple
5695,cashaeon,"['K', 'AE0', 'SH', 'AH0', 'W', 'AA1', 'N']","['K', 'AE', 'SH', 'AH', 'W', 'AA', 'N']",7,simple
5716,beciews,"['B', 'EH1', 'S', 'IY0', 'W', 'EH0', 'S']","['B', 'EH', 'S', 'IY', 'W', 'EH', 'S']",7,simple
5722,senember,"['S', 'EH1', 'N', 'AH0', 'M', 'B', 'ER0']","['S', 'EH', 'N', 'AH', 'M', 'B', 'ER']",7,simple
5726,estaming,"['IH0', 'S', 'T', 'EY1', 'M', 'IH0', 'NG']","['IH', 'S', 'T', 'EY', 'M', 'IH', 'NG']",7,simple
5728,chuthpant,"['TH', 'AH1', 'T', 'P', 'AE2', 'N', 'T']","['TH', 'AH', 'T', 'P', 'AE', 'N', 'T']",7,simple
5729,israsure,"['IH0', 'S', 'R', 'AA0', 'SH', 'UH1', 'R']","['IH', 'S', 'R', 'AA', 'SH', 'UH', 'R']",7,simple
5730,alkanize,"['AE1', 'L', 'K', 'AH0', 'N', 'AY2', 'Z']","['AE', 'L', 'K', 'AH', 'N', 'AY', 'Z']",7,simple
5732,assopeam,"['AH0', 'S', 'OW1', 'P', 'IY0', 'AH0', 'N']","['AH', 'S', 'OW', 'P', 'IY', 'AH', 'N']",7,simple
5746,erangs,"['EH1', 'R', 'AH0', 'N', 'S', 'IH0', 'NG']","['EH', 'R', 'AH', 'N', 'S', 'IH', 'NG']",7,simple
5748,pichaeold,"['P', 'IH1', 'K', 'HH', 'OW2', 'L', 'D']","['P', 'IH', 'K', 'HH', 'OW', 'L', 'D']",7,simple
5760,cenember,"['S', 'EH1', 'N', 'AH0', 'M', 'B', 'ER0']","['S', 'EH', 'N', 'AH', 'M', 'B', 'ER']",7,simple
5776,unwortal,"['AH0', 'N', 'W', 'ER1', 'T', 'AH0', 'L']","['AH', 'N', 'W', 'ER', 'T', 'AH', 'L']",7,simple
5778,reposes,"['R', 'IY0', 'P', 'OW1', 'Z', 'IH0', 'Z']","['R', 'IY', 'P', 'OW', 'Z', 'IH', 'Z']",7,simple
5783,comaice,"['K', 'AH0', 'M', 'EY1', 'CH', 'IY0', 'Z']","['K', 'AH', 'M', 'EY', 'CH', 'IY', 'Z']",7,simple
5785,emproing,"['IH0', 'M', 'P', 'R', 'OY1', 'IH0', 'NG']","['IH', 'M', 'P', 'R', 'OY', 'IH', 'NG']",7,simple
5789,valebod,"['V', 'AE1', 'L', 'AH0', 'B', 'AA2', 'D']","['V', 'AE', 'L', 'AH', 'B', 'AA', 'D']",7,simple
5799,famillace,"['F', 'AH0', 'M', 'IH1', 'L', 'AH0', 'S']","['F', 'AH', 'M', 'IH', 'L', 'AH', 'S']",7,simple
5804,deverval,"['D', 'EH1', 'V', 'ER0', 'R', 'AH0', 'L']","['D', 'EH', 'V', 'ER', 'R', 'AH', 'L']",7,simple
5822,cohnspers,"['K', 'OW1', 'N', 'S', 'P', 'ER0', 'Z']","['K', 'OW', 'N', 'S', 'P', 'ER', 'Z']",7,simple
5824,libraps,"['L', 'AY1', 'B', 'R', 'AE2', 'P', 'S']","['L', 'AY', 'B', 'R', 'AE', 'P', 'S']",7,simple
5873,prethess,"['P', 'R', 'EH1', 'TH', 'S', 'AH0', 'S']","['P', 'R', 'EH', 'TH', 'S', 'AH', 'S']",7,simple
5878,sitterili,"['S', 'IH2', 'T', 'ER0', 'IH1', 'L', 'IY0']","['S', 'IH', 'T', 'ER', 'IH', 'L', 'IY']",7,simple
5882,liffilica,"['L', 'IH0', 'F', 'L', 'IH1', 'K', 'AH0']","['L', 'IH', 'F', 'L', 'IH', 'K', 'AH']",7,simple
5886,updatry,"['AH1', 'P', 'D', 'AH0', 'T', 'R', 'IY0']","['AH', 'P', 'D', 'AH', 'T', 'R', 'IY']",7,simple
5895,peopersia,"['P', 'AH0', 'P', 'AO1', 'R', 'IY0', 'AH0']","['P', 'AH', 'P', 'AO', 'R', 'IY', 'AH']",7,simple
5898,pubsides,"['P', 'AH1', 'B', 'S', 'AY2', 'D', 'Z']","['P', 'AH', 'B', 'S', 'AY', 'D', 'Z']",7,simple
5904,harounces,"['HH', 'ER0', 'UW1', 'N', 'S', 'AH0', 'Z']","['HH', 'ER', 'UW', 'N', 'S', 'AH', 'Z']",7,simple
5921,beanspore,"['B', 'IY1', 'N', 'S', 'P', 'AO2', 'R']","['B', 'IY', 'N', 'S', 'P', 'AO', 'R']",7,simple
5924,secrosoph,"['S', 'EH1', 'K', 'S', 'R', 'AH0', 'F']","['S', 'EH', 'K', 'S', 'R', 'AH', 'F']",7,simple
5938,replaner,"['R', 'IY0', 'P', 'L', 'EY1', 'N', 'ER0']","['R', 'IY', 'P', 'L', 'EY', 'N', 'ER']",7,simple
5939,dunnific,"['D', 'AH0', 'N', 'IH1', 'F', 'IH0', 'K']","['D', 'AH', 'N', 'IH', 'F', 'IH', 'K']",7,simple
5966,queself,"['K', 'W', 'IY1', 'S', 'L', 'IH0', 'F']","['K', 'W', 'IY', 'S', 'L', 'IH', 'F']",7,simple
5970,lanition,"['L', 'AH0', 'N', 'IH1', 'SH', 'AH0', 'N']","['L', 'AH', 'N', 'IH', 'SH', 'AH', 'N']",7,simple
5990,engetice,"['EH1', 'N', 'JH', 'AH0', 'T', 'IH0', 'S']","['EH', 'N', 'JH', 'AH', 'T', 'IH', 'S']",7,simple
5991,leasmant,"['L', 'IY1', 'Z', 'M', 'AH0', 'N', 'T']","['L', 'IY', 'Z', 'M', 'AH', 'N', 'T']",7,simple
5999,fembilly,"['F', 'EH1', 'M', 'B', 'AH0', 'L', 'IY0']","['F', 'EH', 'M', 'B', 'AH', 'L', 'IY']",7,simple
6001,bractive,"['B', 'R', 'AE1', 'K', 'T', 'IH0', 'V']","['B', 'R', 'AE', 'K', 'T', 'IH', 'V']",7,simple
6012,raddervat,"['R', 'AE1', 'D', 'ER0', 'V', 'AE2', 'T']","['R', 'AE', 'D', 'ER', 'V', 'AE', 'T']",7,simple
6017,mesism,"['M', 'EH1', 'S', 'IH0', 'Z', 'AH0', 'M']","['M', 'EH', 'S', 'IH', 'Z', 'AH', 'M']",7,simple
6018,lingral,"['L', 'IH1', 'NG', 'G', 'R', 'AH0', 'L']","['L', 'IH', 'NG', 'G', 'R', 'AH', 'L']",7,simple
6021,schicitio,"['SH', 'IH0', 'CH', 'IY1', 'T', 'IY0', 'OW0']","['SH', 'IH', 'CH', 'IY', 'T', 'IY', 'OW']",7,simple
6022,thropend,"['TH', 'R', 'OW1', 'P', 'AH0', 'N', 'D']","['TH', 'R', 'OW', 'P', 'AH', 'N', 'D']",7,simple
6025,beaduate,"['B', 'EH1', 'D', 'Y', 'UW0', 'EY2', 'T']","['B', 'EH', 'D', 'Y', 'UW', 'EY', 'T']",7,simple
6029,prothdoes,"['P', 'R', 'AA1', 'TH', 'D', 'UW2', 'Z']","['P', 'R', 'AA', 'TH', 'D', 'UW', 'Z']",7,simple
6031,awkwarati,"['AA2', 'K', 'W', 'ER0', 'AA1', 'T', 'IY0']","['AA', 'K', 'W', 'ER', 'AA', 'T', 'IY']",7,simple
6032,recarine,"['R', 'IY0', 'K', 'AA1', 'R', 'IY0', 'N']","['R', 'IY', 'K', 'AA', 'R', 'IY', 'N']",7,simple
6046,aleroded,"['AE1', 'L', 'ER0', 'AH0', 'D', 'IH0', 'D']","['AE', 'L', 'ER', 'AH', 'D', 'IH', 'D']",7,simple
6047,potalty,"['P', 'OW1', 'T', 'AH0', 'L', 'T', 'IY0']","['P', 'OW', 'T', 'AH', 'L', 'T', 'IY']",7,simple
6052,strounts,"['S', 'T', 'R', 'AW1', 'N', 'T', 'S']","['S', 'T', 'R', 'AW', 'N', 'T', 'S']",7,simple
6054,sathersio,"['S', 'AH0', 'TH', 'ER1', 'S', 'IY0', 'OW0']","['S', 'AH', 'TH', 'ER', 'S', 'IY', 'OW']",7,simple
6061,conturshi,"['K', 'AH0', 'N', 'T', 'ER1', 'CH', 'IY0']","['K', 'AH', 'N', 'T', 'ER', 'CH', 'IY']",7,simple
6078,desisco,"['D', 'IH0', 'S', 'IY1', 'S', 'K', 'OW0']","['D', 'IH', 'S', 'IY', 'S', 'K', 'OW']",7,simple
6089,gothiolo,"['G', 'OW0', 'TH', 'IY0', 'OW1', 'L', 'OW0']","['G', 'OW', 'TH', 'IY', 'OW', 'L', 'OW']",7,simple
6090,eneryborm,"['EH1', 'N', 'ER0', 'B', 'AO2', 'R', 'M']","['EH', 'N', 'ER', 'B', 'AO', 'R', 'M']",7,simple
6096,adjachins,"['AE1', 'JH', 'AH0', 'K', 'AH0', 'N', 'Z']","['AE', 'JH', 'AH', 'K', 'AH', 'N', 'Z']",7,simple
6101,opperhuti,"['AA2', 'P', 'ER0', 'HH', 'UW1', 'T', 'IY0']","['AA', 'P', 'ER', 'HH', 'UW', 'T', 'IY']",7,simple
6107,mccurely,"['M', 'AH0', 'K', 'ER1', 'AH0', 'L', 'IY0']","['M', 'AH', 'K', 'ER', 'AH', 'L', 'IY']",7,simple
6119,optiming,"['AA1', 'P', 'T', 'AH0', 'M', 'IH0', 'NG']","['AA', 'P', 'T', 'AH', 'M', 'IH', 'NG']",7,simple
6140,purtingue,"['P', 'ER1', 'T', 'IH0', 'NG', 'Y', 'UW2']","['P', 'ER', 'T', 'IH', 'NG', 'Y', 'UW']",7,simple
6143,entimum,"['EH1', 'N', 'T', 'AH0', 'M', 'AH0', 'M']","['EH', 'N', 'T', 'AH', 'M', 'AH', 'M']",7,simple
6147,howessary,"['HH', 'AW1', 'S', 'IH0', 'S', 'R', 'IY0']","['HH', 'AW', 'S', 'IH', 'S', 'R', 'IY']",7,simple
6170,makinste,"['M', 'AH0', 'K', 'IH1', 'N', 'S', 'T']","['M', 'AH', 'K', 'IH', 'N', 'S', 'T']",7,simple
6175,throsins,"['TH', 'R', 'OW1', 'Z', 'IH0', 'N', 'Z']","['TH', 'R', 'OW', 'Z', 'IH', 'N', 'Z']",7,simple
6179,varectorm,"['V', 'ER0', 'EH1', 'K', 'T', 'ER0', 'M']","['V', 'ER', 'EH', 'K', 'T', 'ER', 'M']",7,simple
6187,dealetry,"['D', 'IY1', 'AH0', 'L', 'T', 'R', 'IY0']","['D', 'IY', 'AH', 'L', 'T', 'R', 'IY']",7,simple
6198,tonaneent,"['T', 'OW1', 'N', 'IY0', 'N', 'AH0', 'T']","['T', 'OW', 'N', 'IY', 'N', 'AH', 'T']",7,simple
6200,flangion,"['F', 'L', 'AE1', 'NG', 'Y', 'AH0', 'N']","['F', 'L', 'AE', 'NG', 'Y', 'AH', 'N']",7,simple
6201,diffeimen,"['D', 'IH1', 'F', 'AH0', 'M', 'IH0', 'N']","['D', 'IH', 'F', 'AH', 'M', 'IH', 'N']",7,simple
6207,dausided,"['D', 'AW1', 'S', 'IH0', 'D', 'IH0', 'D']","['D', 'AW', 'S', 'IH', 'D', 'IH', 'D']",7,simple
6208,weirical,"['W', 'AY1', 'R', 'IH0', 'K', 'AH0', 'L']","['W', 'AY', 'R', 'IH', 'K', 'AH', 'L']",7,simple
6218,accemble,"['AH0', 'K', 'S', 'EH1', 'M', 'AH0', 'L']","['AH', 'K', 'S', 'EH', 'M', 'AH', 'L']",7,simple
6219,bostric,"['B', 'AA1', 'S', 'T', 'R', 'IH0', 'K']","['B', 'AA', 'S', 'T', 'R', 'IH', 'K']",7,simple
6225,toundoms,"['T', 'UW1', 'N', 'D', 'AH0', 'M', 'Z']","['T', 'UW', 'N', 'D', 'AH', 'M', 'Z']",7,simple
6228,rommingto,"['R', 'AH0', 'M', 'IH1', 'NG', 'T', 'OW0']","['R', 'AH', 'M', 'IH', 'NG', 'T', 'OW']",7,simple
6230,hameding,"['HH', 'AE1', 'M', 'IH0', 'D', 'IH0', 'NG']","['HH', 'AE', 'M', 'IH', 'D', 'IH', 'NG']",7,simple
6240,actomber,"['AE1', 'K', 'T', 'AH0', 'M', 'B', 'ER0']","['AE', 'K', 'T', 'AH', 'M', 'B', 'ER']",7,simple
6255,allivity,"['AH0', 'L', 'IH1', 'V', 'AH0', 'T', 'IY0']","['AH', 'L', 'IH', 'V', 'AH', 'T', 'IY']",7,simple
6264,serforic,"['S', 'ER0', 'F', 'AO1', 'R', 'IH0', 'K']","['S', 'ER', 'F', 'AO', 'R', 'IH', 'K']",7,simple
6265,homplit,"['HH', 'AA1', 'M', 'P', 'L', 'AH0', 'T']","['HH', 'AA', 'M', 'P', 'L', 'AH', 'T']",7,simple
6276,harrente,"['HH', 'AA0', 'R', 'EH1', 'N', 'T', 'IY0']","['HH', 'AA', 'R', 'EH', 'N', 'T', 'IY']",7,simple
6289,intital,"['IH0', 'N', 'T', 'AY1', 'T', 'AH0', 'L']","['IH', 'N', 'T', 'AY', 'T', 'AH', 'L']",7,simple
6299,provion,"['P', 'R', 'OW1', 'V', 'IY0', 'AH0', 'N']","['P', 'R', 'OW', 'V', 'IY', 'AH', 'N']",7,simple
6303,javisel,"['JH', 'AH0', 'V', 'IH1', 'S', 'AH0', 'L']","['JH', 'AH', 'V', 'IH', 'S', 'AH', 'L']",7,simple
6315,pastrat,"['P', 'AE1', 'S', 'T', 'R', 'AE0', 'T']","['P', 'AE', 'S', 'T', 'R', 'AE', 'T']",7,simple
6319,appormard,"['AH0', 'P', 'AO1', 'R', 'M', 'ER0', 'D']","['AH', 'P', 'AO', 'R', 'M', 'ER', 'D']",7,simple
6331,finerted,"['F', 'IH1', 'N', 'ER0', 'T', 'EH2', 'D']","['F', 'IH', 'N', 'ER', 'T', 'EH', 'D']",7,simple
6343,sittorkee,"['S', 'IH1', 'T', 'K', 'AO2', 'R', 'IY0']","['S', 'IH', 'T', 'K', 'AO', 'R', 'IY']",7,simple
6349,wontainges,"['W', 'AO1', 'N', 'T', 'EY2', 'N', 'Z']","['W', 'AO', 'N', 'T', 'EY', 'N', 'Z']",7,simple
6355,flagners,"['F', 'L', 'AE1', 'G', 'N', 'ER0', 'Z']","['F', 'L', 'AE', 'G', 'N', 'ER', 'Z']",7,simple
6356,undroved,"['AH0', 'N', 'D', 'R', 'AH1', 'V', 'D']","['AH', 'N', 'D', 'R', 'AH', 'V', 'D']",7,simple
6358,colicil,"['K', 'AA1', 'L', 'AH0', 'S', 'AH0', 'L']","['K', 'AA', 'L', 'AH', 'S', 'AH', 'L']",7,simple
6366,kenersta,"['K', 'EH2', 'N', 'ER0', 'S', 'T', 'AA1']","['K', 'EH', 'N', 'ER', 'S', 'T', 'AA']",7,simple
6371,fachbired,"['F', 'AE1', 'K', 'B', 'AY2', 'R', 'D']","['F', 'AE', 'K', 'B', 'AY', 'R', 'D']",7,simple
6375,deprence,"['D', 'EH1', 'P', 'R', 'AH0', 'N', 'S']","['D', 'EH', 'P', 'R', 'AH', 'N', 'S']",7,simple
6377,psychedere,"['S', 'AY2', 'K', 'IH0', 'D', 'IY1', 'R']","['S', 'AY', 'K', 'IH', 'D', 'IY', 'R']",7,simple
6381,juspecte,"['JH', 'AH2', 'S', 'P', 'EH1', 'K', 'T']","['JH', 'AH', 'S', 'P', 'EH', 'K', 'T']",7,simple
6383,actiews,"['AE1', 'K', 'T', 'IY0', 'W', 'EH0', 'Z']","['AE', 'K', 'T', 'IY', 'W', 'EH', 'Z']",7,simple
6390,polloral,"['P', 'AH0', 'L', 'AO1', 'R', 'AH0', 'L']","['P', 'AH', 'L', 'AO', 'R', 'AH', 'L']",7,simple
6391,assearent,"['AH0', 'S', 'IY1', 'R', 'AH0', 'N', 'T']","['AH', 'S', 'IY', 'R', 'AH', 'N', 'T']",7,simple
6395,instron,"['IH1', 'N', 'S', 'T', 'R', 'AH0', 'N']","['IH', 'N', 'S', 'T', 'R', 'AH', 'N']",7,simple
6437,cyansic,"['CH', 'AY1', 'AH0', 'N', 'S', 'IH0', 'K']","['CH', 'AY', 'AH', 'N', 'S', 'IH', 'K']",7,simple
6453,imporman,"['IH1', 'M', 'P', 'ER0', 'M', 'AH0', 'N']","['IH', 'M', 'P', 'ER', 'M', 'AH', 'N']",7,simple
6477,himilays,"['HH', 'IH1', 'M', 'AH0', 'L', 'EY2', 'S']","['HH', 'IH', 'M', 'AH', 'L', 'EY', 'S']",7,simple
6479,betwory,"['B', 'EH1', 'T', 'W', 'ER2', 'DH', 'IY0']","['B', 'EH', 'T', 'W', 'ER', 'DH', 'IY']",7,simple
6483,miscatore,"['M', 'IH0', 'S', 'K', 'EY1', 'T', 'ER0']","['M', 'IH', 'S', 'K', 'EY', 'T', 'ER']",7,simple
6495,suckents,"['S', 'AH0', 'K', 'EH1', 'N', 'T', 'S']","['S', 'AH', 'K', 'EH', 'N', 'T', 'S']",7,simple
6502,imbruate,"['IH0', 'M', 'B', 'R', 'UW1', 'CH', 'EY2']","['IH', 'M', 'B', 'R', 'UW', 'CH', 'EY']",7,simple
6510,anymon,"['AE1', 'N', 'Y', 'AH0', 'M', 'AH0', 'N']","['AE', 'N', 'Y', 'AH', 'M', 'AH', 'N']",7,simple
6512,prokine,"['P', 'R', 'OW0', 'K', 'IY1', 'N', 'IY0']","['P', 'R', 'OW', 'K', 'IY', 'N', 'IY']",7,simple
6524,liampies,"['L', 'IY0', 'AE1', 'M', 'P', 'IY0', 'Z']","['L', 'IY', 'AE', 'M', 'P', 'IY', 'Z']",7,simple
6537,ownerpoist,"['OW1', 'N', 'ER0', 'P', 'OY2', 'T', 'S']","['OW', 'N', 'ER', 'P', 'OY', 'T', 'S']",7,simple
6541,gignins,"['G', 'IH1', 'G', 'N', 'IH0', 'N', 'Z']","['G', 'IH', 'G', 'N', 'IH', 'N', 'Z']",7,simple
6542,replowery,"['R', 'IY0', 'P', 'L', 'UW1', 'ER0', 'IY0']","['R', 'IY', 'P', 'L', 'UW', 'ER', 'IY']",7,simple
6543,enotgam,"['IH0', 'N', 'AA1', 'T', 'G', 'AH0', 'M']","['IH', 'N', 'AA', 'T', 'G', 'AH', 'M']",7,simple
6545,carkinse,"['K', 'AA0', 'R', 'K', 'IH1', 'N', 'S']","['K', 'AA', 'R', 'K', 'IH', 'N', 'S']",7,simple
6558,pariale,"['P', 'AA0', 'R', 'IY0', 'AA1', 'L', 'IY0']","['P', 'AA', 'R', 'IY', 'AA', 'L', 'IY']",7,simple
6570,togetio,"['T', 'OW0', 'JH', 'IY1', 'T', 'IY0', 'OW0']","['T', 'OW', 'JH', 'IY', 'T', 'IY', 'OW']",7,simple
6582,detiverth,"['D', 'IH0', 'T', 'AY1', 'V', 'ER0', 'TH']","['D', 'IH', 'T', 'AY', 'V', 'ER', 'TH']",7,simple
6591,possione,"['P', 'OW0', 'SH', 'IY0', 'OW1', 'N', 'IY0']","['P', 'OW', 'SH', 'IY', 'OW', 'N', 'IY']",7,simple
6592,punnstro,"['P', 'AH1', 'N', 'S', 'T', 'R', 'OW0']","['P', 'AH', 'N', 'S', 'T', 'R', 'OW']",7,simple
6606,shintuals,"['SH', 'IH1', 'N', 'T', 'AH0', 'L', 'Z']","['SH', 'IH', 'N', 'T', 'AH', 'L', 'Z']",7,simple
6620,himiling,"['HH', 'IH1', 'M', 'AH0', 'L', 'IH0', 'NG']","['HH', 'IH', 'M', 'AH', 'L', 'IH', 'NG']",7,simple
6633,renefic,"['R', 'AH0', 'N', 'EH1', 'F', 'IH0', 'K']","['R', 'AH', 'N', 'EH', 'F', 'IH', 'K']",7,simple
6646,artweent,"['AA1', 'R', 'T', 'W', 'IY2', 'N', 'T']","['AA', 'R', 'T', 'W', 'IY', 'N', 'T']",7,simple
6659,hargings,"['HH', 'AA1', 'R', 'JH', 'IH0', 'NG', 'Z']","['HH', 'AA', 'R', 'JH', 'IH', 'NG', 'Z']",7,simple
6664,eurtiante,"['Y', 'UH1', 'R', 'SH', 'AH0', 'N', 'T']","['Y', 'UH', 'R', 'SH', 'AH', 'N', 'T']",7,simple
6693,momeoson,"['M', 'OW1', 'M', 'IY0', 'S', 'AO0', 'S']","['M', 'OW', 'M', 'IY', 'S', 'AO', 'S']",7,simple
6701,yountric,"['Y', 'AH1', 'N', 'T', 'R', 'IH0', 'K']","['Y', 'AH', 'N', 'T', 'R', 'IH', 'K']",7,simple
6712,ordited,"['AO1', 'R', 'D', 'AH0', 'T', 'AH0', 'D']","['AO', 'R', 'D', 'AH', 'T', 'AH', 'D']",7,simple
6728,inclury,"['IH0', 'N', 'K', 'L', 'UH1', 'R', 'IY0']","['IH', 'N', 'K', 'L', 'UH', 'R', 'IY']",7,simple
6736,bethession,"['B', 'IH0', 'TH', 'EH1', 'S', 'IH0', 'N']","['B', 'IH', 'TH', 'EH', 'S', 'IH', 'N']",7,simple
6739,chariciall,"['CH', 'AH0', 'R', 'IH1', 'SH', 'AH0', 'L']","['CH', 'AH', 'R', 'IH', 'SH', 'AH', 'L']",7,simple
6740,altioder,"['AO1', 'L', 'T', 'IY0', 'AO0', 'R', 'D']","['AO', 'L', 'T', 'IY', 'AO', 'R', 'D']",7,simple
6749,peoplette,"['P', 'IY2', 'AH0', 'P', 'L', 'EH1', 'T']","['P', 'IY', 'AH', 'P', 'L', 'EH', 'T']",7,simple
6750,femilack,"['F', 'EH1', 'M', 'AH0', 'L', 'AE2', 'K']","['F', 'EH', 'M', 'AH', 'L', 'AE', 'K']",7,simple
6752,wrilembes,"['R', 'AY1', 'L', 'M', 'AH0', 'B', 'Z']","['R', 'AY', 'L', 'M', 'AH', 'B', 'Z']",7,simple
6780,cithoratio,"['S', 'IH2', 'T', 'ER0', 'EY1', 'SH', 'IY0']","['S', 'IH', 'T', 'ER', 'EY', 'SH', 'IY']",7,simple
6784,evaireant,"['IH0', 'V', 'AY1', 'R', 'AH0', 'N', 'T']","['IH', 'V', 'AY', 'R', 'AH', 'N', 'T']",7,simple
